epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
61,0.073720,0.134610,1.095607,0.033410,0.772595,0.768222,0.913604,0.922432,0.010000,329.929579
62,0.071183,0.127018,1.196084,0.038600,0.741983,0.731050,0.897238,0.906780,0.010000,328.667566
63,0.081515,0.176170,0.946956,0.032518,0.779883,0.767493,0.910198,0.921708,0.010000,328.979170
64,0.070923,0.126369,0.967358,0.032718,0.786443,0.782070,0.915498,0.923412,0.010000,337.111058
65,0.086789,0.162624,0.936498,0.035722,0.768222,0.755831,0.893381,0.910342,0.010000,328.343215
66,0.077567,0.137069,1.309062,0.039071,0.752915,0.752187,0.884340,0.905937,0.010000,329.306557
67,0.080208,0.129105,1.196665,0.036125,0.754373,0.741254,0.915183,0.923198,0.010000,331.213067
68,0.069724,0.125065,1.137565,0.036375,0.762391,0.761662,0.902247,0.912011,0.010000,328.707491
69,0.068174,0.125310,1.304374,0.036662,0.741254,0.728863,0.916911,0.923979,0.010000,333.868458
70,0.047639,0.093844,1.032287,0.033325,0.781341,0.769679,0.912508,0.923222,0.010000,329.798666
71,0.049562,0.087625,1.220956,0.035543,0.771137,0.773324,0.909666,0.914618,0.010000,329.685996
72,0.058699,0.100071,1.100515,0.033771,0.775510,0.763120,0.915687,0.922883,0.010000,330.021369
73,0.064223,0.119971,1.270196,0.039022,0.750729,0.742711,0.889707,0.903296,0.010000,327.564082
74,0.064851,0.135688,1.172795,0.036600,0.767493,0.769679,0.903249,0.914697,0.010000,349.623031
75,0.058153,0.098785,1.116423,0.031886,0.782799,0.778426,0.927366,0.928423,0.010000,330.939040
76,0.045064,0.074779,1.012609,0.034623,0.777697,0.771866,0.906331,0.917642,0.010000,325.108026
77,0.054225,0.103791,1.039055,0.033118,0.776239,0.770408,0.912878,0.919413,0.010000,319.713349
78,0.061327,0.104355,1.083283,0.032480,0.788630,0.778426,0.917216,0.923578,0.010000,327.947665
79,0.054434,0.086397,1.147714,0.032778,0.783528,0.774052,0.919594,0.927408,0.010000,332.159319
80,0.057065,0.106775,1.318392,0.036580,0.753644,0.747085,0.913826,0.919962,0.010000,328.149971
81,0.041027,0.072840,1.162955,0.034324,0.782070,0.776968,0.904977,0.915390,0.010000,328.876359
82,0.042093,0.080295,1.045386,0.031530,0.793003,0.793732,0.911884,0.920873,0.010000,329.049239
83,0.047189,0.118838,1.426077,0.036642,0.754373,0.753644,0.913130,0.922613,0.010000,336.680397
84,0.038575,0.070354,1.153719,0.035594,0.769679,0.763120,0.913598,0.918000,0.010000,334.622915
85,0.044861,0.074488,1.061177,0.031170,0.786443,0.779883,0.920668,0.928980,0.010000,327.936285
86,0.042388,0.080425,1.167485,0.035940,0.764577,0.760204,0.899475,0.914324,0.010000,328.593235
87,0.044741,0.072231,1.018216,0.030252,0.790816,0.782799,0.919569,0.930779,0.010000,328.239245
88,0.037866,0.061846,1.173612,0.033459,0.782799,0.775510,0.910910,0.917970,0.010000,335.127688
89,0.039242,0.067396,1.055755,0.033742,0.783528,0.776968,0.902633,0.915077,0.010000,329.113608
90,0.037057,0.049727,1.166920,0.034028,0.781341,0.780612,0.894676,0.913392,0.010000,329.738166
91,0.034010,0.059008,1.195015,0.033646,0.779883,0.779155,0.917330,0.923367,0.010000,329.308262
92,0.029099,0.049690,1.026710,0.029137,0.804665,0.807580,0.922595,0.936787,0.010000,327.748326
93,0.032529,0.058688,1.137614,0.035105,0.771137,0.763120,0.905948,0.918230,0.010000,332.616445
94,0.037623,0.082099,1.319813,0.036733,0.769679,0.766764,0.894544,0.903709,0.010000,330.042374
95,0.036463,0.063256,1.352047,0.034356,0.760933,0.759475,0.921228,0.925509,0.010000,332.136913
96,0.036309,0.064418,0.998517,0.030507,0.805394,0.803936,0.913166,0.926329,0.010000,329.657656
97,0.026891,0.034494,0.958360,0.029489,0.803207,0.798834,0.919015,0.929838,0.010000,337.384659
98,0.028290,0.044586,1.163195,0.031937,0.790816,0.781341,0.916013,0.927274,0.010000,329.871619
99,0.037244,0.073298,1.056319,0.031181,0.798105,0.795190,0.905285,0.922790,0.010000,329.117313
100,0.030859,0.056109,1.083157,0.031268,0.792274,0.782070,0.918975,0.926108,0.010000,329.273943
