epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
1,11.093257,85.726097,5.193651,7.778012,0.175766,0.138484,0.149417,0.051332,0.054380,0.010000,0.180370,126.295926
2,5.281459,8.142530,4.974281,3.786103,0.152976,0.149417,0.167638,0.100373,0.102413,0.010000,0.124799,117.717783
3,4.615465,4.030434,6.385209,7.612204,0.179782,0.118076,0.131924,-0.028451,-0.022632,0.010000,0.124972,117.768159
4,4.676480,5.566117,4.329657,3.310606,0.151427,0.135569,0.136297,0.123785,0.138736,0.010000,0.126167,118.481130
5,4.063890,3.484217,3.741892,2.510918,0.138760,0.161808,0.164723,0.236649,0.241809,0.010000,0.125589,118.618132
6,3.859759,8.455939,4.141178,4.782651,0.173483,0.131195,0.126822,0.079595,0.077504,0.010000,0.125679,118.604809
7,3.649841,2.922315,3.278126,2.519482,0.134393,0.201166,0.215743,0.276794,0.278347,0.010000,0.125728,118.747578
8,3.120580,2.460397,2.976105,2.648074,0.133251,0.180029,0.177114,0.492852,0.479452,0.010000,0.125677,118.684347
9,2.791766,2.197521,2.690669,2.007227,0.098096,0.325073,0.326531,0.634210,0.638247,0.010000,0.125693,118.697523
10,2.634731,1.967351,2.531703,1.718473,0.086835,0.343294,0.347668,0.698894,0.695754,0.010000,0.125754,118.751563
11,2.543897,1.887683,2.566871,1.815690,0.087630,0.352770,0.338921,0.688363,0.689726,0.010000,0.125768,118.687403
12,2.483202,1.923946,2.589265,1.842239,0.089789,0.352041,0.376093,0.678577,0.686951,0.010000,0.125724,118.772410
13,2.432117,1.725042,2.384782,1.636376,0.079730,0.390671,0.379009,0.772228,0.760488,0.010000,0.125765,118.750914
14,2.391926,1.754492,2.384850,1.691039,0.083742,0.350583,0.345481,0.756453,0.744741,0.010000,0.126199,118.771818
15,2.344713,1.679867,2.334036,1.631803,0.074886,0.416181,0.409621,0.773499,0.767851,0.010000,0.125663,118.707839
16,2.324272,1.679288,2.310207,1.705121,0.083342,0.349125,0.325073,0.773398,0.764761,0.010000,0.125722,118.701338
17,2.292792,1.631903,2.268997,1.619560,0.072747,0.413994,0.416181,0.791050,0.788713,0.010000,0.125757,119.034313
18,2.275583,1.646187,2.272108,1.650835,0.075556,0.416910,0.416910,0.786439,0.778036,0.010000,0.125763,119.271710
19,2.235071,1.559424,2.286177,1.538991,0.073681,0.408892,0.405248,0.795620,0.793103,0.010000,0.125631,118.978067
20,2.221978,1.546754,2.240031,1.547150,0.072071,0.420554,0.422012,0.791048,0.793089,0.010000,0.125835,118.844582
21,2.204067,1.577770,2.245346,1.700558,0.074003,0.401603,0.410350,0.787479,0.791705,0.010000,0.125693,118.858869
22,2.191380,1.547170,2.216065,1.485373,0.069543,0.421283,0.418367,0.821210,0.815649,0.010000,0.125637,118.841858
23,2.160908,1.516298,2.222005,1.476559,0.068189,0.449708,0.462828,0.818158,0.822048,0.010000,0.125804,118.888374
24,2.148165,1.530054,2.175061,1.573761,0.067810,0.444606,0.451166,0.805372,0.809799,0.010000,0.125694,118.841170
25,2.122340,1.503578,2.211231,1.477996,0.068300,0.434402,0.448980,0.810456,0.808877,0.010000,0.125859,118.875926
26,2.119552,1.501378,2.214075,1.885490,0.077308,0.388484,0.419825,0.754748,0.770634,0.010000,0.126097,118.782488
27,2.091520,1.485982,2.165017,1.559454,0.064569,0.469388,0.468659,0.830645,0.825922,0.010000,0.125668,118.779291
28,2.084563,1.462104,2.175181,1.519290,0.067430,0.460641,0.446064,0.826748,0.817674,0.010000,0.125970,118.866778
29,2.067243,1.485993,2.166922,1.447080,0.067722,0.444606,0.462099,0.813636,0.820364,0.010000,0.125652,118.742500
30,2.053032,1.464549,2.128003,1.432769,0.065306,0.474490,0.478134,0.831471,0.836861,0.010000,0.125746,118.753110
31,2.029967,1.364151,2.113801,1.411108,0.062084,0.485423,0.486152,0.850212,0.848050,0.010000,0.125716,118.866237
