epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
50,0.757534,2.915858,2.644757,0.055403,0.527697,0.532070,0.895412,0.898294,0.001000,374.767187
51,0.773116,2.846255,2.924809,0.059034,0.502187,0.518950,0.879557,0.895484,0.001000,362.979853
52,0.719835,2.621564,1.822093,0.056730,0.524781,0.513120,0.884997,0.876386,0.001000,354.097772
53,0.616837,1.447198,1.300270,0.041150,0.617347,0.618076,0.916245,0.917013,0.001000,352.617985
54,0.570636,1.464707,1.394525,0.038389,0.639942,0.639213,0.918478,0.924846,0.001000,352.625383
55,0.552732,1.380583,1.385494,0.037919,0.649417,0.632653,0.925197,0.922812,0.001000,355.711836
56,0.533315,1.342398,1.412275,0.038340,0.651603,0.647230,0.929262,0.927907,0.001000,350.152875
57,0.578370,1.597605,1.235299,0.040852,0.629738,0.615160,0.914667,0.910511,0.001000,353.550088
58,0.512532,1.284166,1.155264,0.034396,0.687318,0.692420,0.933393,0.936358,0.001000,349.134860
59,0.507529,1.284173,1.273846,0.039076,0.645773,0.650146,0.922796,0.924253,0.001000,355.353580
60,0.549981,1.353948,1.507349,0.043842,0.626822,0.630466,0.905134,0.910986,0.001000,350.500339
61,0.536809,1.379207,1.390387,0.045731,0.596939,0.596939,0.896284,0.898701,0.001000,350.986628
62,0.495018,1.292620,1.732000,0.050791,0.545190,0.556851,0.907326,0.919481,0.001000,351.355735
63,0.484673,1.323523,1.328795,0.043787,0.588921,0.584548,0.907962,0.908331,0.001000,351.180384
64,0.506159,1.329108,1.445561,0.039536,0.629738,0.631924,0.920210,0.925426,0.001000,353.291218
65,0.499337,1.317214,1.410051,0.037554,0.663265,0.657434,0.924871,0.929997,0.001000,349.039180
66,0.462620,1.235768,1.366576,0.037058,0.667638,0.672741,0.926241,0.932551,0.001000,349.331784
67,0.489137,1.301563,1.460644,0.041962,0.614431,0.617347,0.913197,0.921421,0.001000,352.151092
68,0.502365,1.261165,1.263120,0.039211,0.653790,0.653790,0.915124,0.923119,0.001000,360.760265
69,0.484904,1.176406,1.218646,0.036806,0.673469,0.663994,0.928170,0.932285,0.001000,352.403653
70,0.457073,1.188990,1.338811,0.039732,0.653061,0.647230,0.919726,0.925081,0.001000,353.869390
71,0.527712,1.368870,1.497984,0.042983,0.625364,0.640671,0.900638,0.921592,0.001000,366.819431
72,0.466612,1.195893,1.064574,0.032201,0.715015,0.709913,0.938458,0.938317,0.001000,400.266344
73,0.455649,1.128913,1.409769,0.039236,0.655977,0.661079,0.925409,0.929300,0.001000,383.073852
74,0.447610,1.140094,1.358112,0.035222,0.685860,0.669096,0.933102,0.935748,0.001000,383.942876
75,0.456937,1.191432,1.256898,0.042622,0.637026,0.631924,0.904359,0.906630,0.001000,516.354998
76,0.483364,1.187067,1.294808,0.038694,0.655977,0.648688,0.921100,0.925026,0.001000,357.348003
77,0.456045,1.138758,1.749344,0.051516,0.577259,0.579446,0.894890,0.909971,0.001000,351.147637
78,0.585541,1.806471,1.244316,0.035445,0.679300,0.671283,0.926782,0.931582,0.001000,350.083616
79,0.470073,1.056083,1.027373,0.032773,0.715743,0.723761,0.926108,0.932247,0.001000,351.328613
80,0.422885,1.028668,1.185567,0.032009,0.707726,0.706268,0.940462,0.944713,0.001000,351.205104
81,0.417039,1.079317,1.178897,0.037167,0.666910,0.672741,0.917038,0.924441,0.001000,357.913070
82,0.419822,1.107437,1.236236,0.035400,0.692420,0.702624,0.923433,0.939811,0.001000,351.149696
83,0.415552,1.122918,1.238071,0.037526,0.689504,0.688776,0.918049,0.927522,0.001000,350.417191
84,0.403043,1.105182,1.175335,0.034180,0.703353,0.706997,0.927887,0.935416,0.001000,350.181172
85,0.404142,1.110712,1.217625,0.037885,0.681487,0.677114,0.912390,0.918734,0.001000,361.359881
86,0.564106,1.581142,1.583536,0.055780,0.516035,0.505831,0.868749,0.870297,0.001000,351.736476
87,0.553402,1.383961,1.605404,0.047060,0.584548,0.594023,0.902772,0.919714,0.001000,351.166572
88,0.476279,1.231894,1.086594,0.032814,0.720117,0.717930,0.926729,0.934935,0.001000,350.952720
89,0.444997,1.102145,1.709293,0.061903,0.573615,0.571429,0.786459,0.840130,0.001000,352.405238
90,0.450971,1.130639,1.131103,0.034110,0.697522,0.696064,0.927999,0.931768,0.001000,363.293029
91,0.398649,0.980812,1.172072,0.035694,0.682945,0.682945,0.920789,0.928512,0.001000,352.391849
92,0.381876,0.996658,1.214201,0.036195,0.682945,0.674927,0.927973,0.930736,0.001000,352.699276
93,0.380311,1.033363,1.173422,0.032597,0.712828,0.709913,0.933488,0.938127,0.001000,351.573070
94,0.386783,1.039576,1.281293,0.038396,0.674198,0.670554,0.923470,0.930181,0.001000,354.410619
95,0.382560,1.067303,1.333574,0.036820,0.686589,0.689504,0.924605,0.932796,0.001000,352.144037
96,0.424979,1.067945,1.194293,0.037391,0.671283,0.663265,0.927329,0.926620,0.001000,350.979263
97,0.418862,1.117845,1.533117,0.041567,0.646501,0.648688,0.916417,0.927248,0.001000,353.566418
98,0.388840,1.086651,1.033196,0.033462,0.709184,0.707726,0.924180,0.934716,0.001000,350.025316
99,0.395163,1.145869,1.166538,0.033910,0.714286,0.716472,0.926830,0.935335,0.001000,362.124830
