epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
47,0.770813,0.018263,0.910752,0.029542,0.791545,0.788630,0.922439,0.930339,0.001000,180.539174
48,0.770709,0.018559,0.823161,0.027419,0.811953,0.802478,0.929509,0.937819,0.001000,180.445703
49,0.768437,0.017202,0.884761,0.028700,0.810496,0.798834,0.928424,0.934714,0.001000,180.493150
50,0.768430,0.016886,0.862500,0.027949,0.806122,0.801749,0.929138,0.938652,0.001000,180.427667
51,0.767485,0.016717,0.859647,0.028028,0.805394,0.792274,0.931112,0.935983,0.001000,180.347965
52,0.768239,0.017273,0.858310,0.028674,0.804665,0.798105,0.923487,0.934798,0.001000,180.418782
53,0.766442,0.016575,0.865041,0.026482,0.827988,0.814140,0.930840,0.938418,0.001000,180.715613
54,0.765576,0.015129,0.865362,0.026883,0.811224,0.798105,0.936138,0.940643,0.001000,180.376484
55,0.765347,0.015573,0.851483,0.027535,0.814869,0.803936,0.926664,0.936425,0.001000,180.378154
56,0.765552,0.016119,0.931682,0.027620,0.809767,0.795190,0.925707,0.936555,0.001000,180.365173
57,0.764398,0.015022,0.871606,0.027368,0.814869,0.802478,0.934690,0.936786,0.001000,180.280819
58,0.764277,0.015869,0.869026,0.027362,0.811953,0.799563,0.929454,0.936146,0.001000,180.412134
59,0.763962,0.015641,0.878262,0.026383,0.815598,0.803936,0.935527,0.940845,0.001000,180.341153
60,0.761917,0.013488,0.863825,0.027592,0.813411,0.811953,0.932146,0.936161,0.001000,180.339718
61,0.762918,0.014534,0.877832,0.028554,0.806122,0.801020,0.923456,0.935714,0.001000,180.438987
62,0.762687,0.014055,0.901888,0.028288,0.805394,0.790087,0.928796,0.934324,0.001000,180.414391
63,0.761509,0.013370,0.864616,0.027012,0.813411,0.804665,0.935710,0.942460,0.001000,180.486062
64,0.761540,0.013848,0.891181,0.028506,0.809767,0.800292,0.924801,0.933585,0.001000,180.636723
65,0.760338,0.013777,0.903980,0.027663,0.799563,0.788630,0.931377,0.939521,0.001000,180.557021
66,0.760265,0.014286,0.903158,0.029743,0.795190,0.780612,0.923190,0.929852,0.001000,180.591385
67,0.759470,0.012998,0.885978,0.027356,0.807580,0.802478,0.924396,0.934110,0.001000,180.686529
68,0.759455,0.013327,0.902691,0.028429,0.809038,0.797376,0.926200,0.934396,0.001000,180.654679
69,0.758092,0.011409,0.945213,0.029146,0.800292,0.792274,0.929958,0.934307,0.001000,180.611629
70,0.758805,0.013061,0.898146,0.027352,0.809038,0.799563,0.931447,0.938951,0.001000,180.786581
71,0.758599,0.011816,0.864534,0.027122,0.810496,0.802478,0.928392,0.939117,0.001000,180.698053
72,0.757696,0.011844,0.963981,0.029283,0.805394,0.799563,0.921106,0.933180,0.001000,180.713804
73,0.757259,0.011884,0.906085,0.027169,0.818513,0.809038,0.925791,0.934676,0.001000,180.722416
74,0.756958,0.011985,0.896818,0.026051,0.807580,0.803207,0.936712,0.944835,0.001000,180.852898
75,0.755653,0.010917,0.881157,0.027755,0.811224,0.804665,0.922893,0.937555,0.001000,180.697130
76,0.755463,0.011652,0.937124,0.029818,0.800292,0.797376,0.922667,0.928833,0.001000,180.767530
77,0.755568,0.010446,0.920236,0.028261,0.809767,0.804665,0.925142,0.935742,0.001000,180.650497
78,0.754310,0.010179,0.944818,0.028798,0.801749,0.794461,0.931032,0.934885,0.001000,180.656955
79,0.754153,0.010276,0.959508,0.028604,0.810496,0.806851,0.922594,0.933437,0.001000,180.916802
80,0.754862,0.011761,0.905599,0.026553,0.822157,0.811224,0.940965,0.941861,0.001000,180.847134
81,0.753785,0.010602,0.932212,0.029900,0.797376,0.789359,0.922225,0.927716,0.001000,180.967521
82,0.752606,0.010481,0.902660,0.027450,0.819242,0.806122,0.930491,0.935681,0.001000,181.014912
83,0.752361,0.010134,0.909222,0.027679,0.814140,0.809767,0.927152,0.936282,0.001000,180.929247
84,0.752209,0.009900,0.958952,0.027765,0.812682,0.801749,0.931380,0.937908,0.001000,180.877901
85,0.752352,0.010461,0.953716,0.029403,0.801749,0.795190,0.926498,0.932458,0.001000,180.962018
86,0.751815,0.009704,0.857730,0.025741,0.819242,0.813411,0.940266,0.942608,0.001000,180.910116
87,0.751229,0.009713,0.895564,0.028029,0.817784,0.809038,0.926472,0.932119,0.001000,180.653327
88,0.750684,0.009290,0.934267,0.027294,0.820700,0.809767,0.927205,0.935990,0.001000,180.711431
89,0.750284,0.009450,0.941396,0.028571,0.806122,0.797376,0.927860,0.935366,0.001000,180.954633
90,0.750742,0.010111,0.930625,0.027734,0.804665,0.798834,0.925882,0.935259,0.001000,180.745866
91,0.749947,0.009309,0.949600,0.028491,0.818513,0.804665,0.920578,0.929588,0.001000,180.743390
92,0.749906,0.009943,0.923035,0.028013,0.801020,0.802478,0.930085,0.937121,0.001000,180.848162
93,0.749513,0.009721,0.938745,0.028692,0.813411,0.800292,0.923955,0.931880,0.001000,180.638963
94,0.748696,0.009230,0.945507,0.028133,0.811953,0.798105,0.926959,0.933031,0.001000,180.741513
95,0.748048,0.008720,0.954487,0.028777,0.809767,0.802478,0.920201,0.930497,0.001000,180.691270
96,0.747767,0.008926,0.973805,0.029524,0.801020,0.796647,0.919063,0.932213,0.001000,180.630618
97,0.748257,0.009733,0.918087,0.027288,0.811953,0.796647,0.931272,0.937440,0.001000,180.757121
98,0.747620,0.009329,0.990046,0.028993,0.810496,0.803207,0.926712,0.932922,0.001000,181.015078
99,0.747005,0.008699,0.941701,0.028048,0.810496,0.797376,0.925803,0.936062,0.001000,180.791157
100,0.746717,0.008830,1.009203,0.029241,0.803936,0.793732,0.928452,0.934373,0.001000,180.858613
