epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
109,0.810568,0.633419,0.622013,0.047546,0.808196,0.745589,0.631600,0.693424,0.001000,371.550389
110,0.810399,0.637652,0.637232,0.049039,0.804212,0.737906,0.608500,0.664438,0.001000,372.284158
111,0.811870,0.633682,0.705277,0.058180,0.793113,0.524474,0.644764,0.610308,0.001000,371.414678
112,0.811426,0.624058,0.625121,0.047862,0.811895,0.734206,0.651604,0.690838,0.001000,371.159047
113,0.810811,0.625464,0.646045,0.050865,0.802789,0.721400,0.634043,0.677410,0.001000,371.131326
114,0.813656,0.637489,0.623345,0.047575,0.812464,0.722254,0.643790,0.678285,0.001000,371.082603
115,0.809690,0.682293,0.628006,0.047400,0.814741,0.749004,0.623627,0.667134,0.001000,371.642372
116,0.809645,0.626497,0.657554,0.051089,0.802789,0.773478,0.567657,0.630549,0.001000,371.414355
117,0.812193,0.626595,0.634723,0.048745,0.813318,0.688958,0.643219,0.679459,0.001000,371.837334
118,0.807807,0.617411,0.638404,0.048648,0.813034,0.710871,0.632529,0.663403,0.001000,373.253946
119,0.809701,0.621714,0.619512,0.047042,0.811042,0.764371,0.629455,0.669897,0.001000,373.495259
120,0.810179,0.623590,0.625886,0.047607,0.812749,0.743597,0.631670,0.683533,0.001000,372.499932
121,0.808052,0.630461,0.624548,0.047718,0.811042,0.709732,0.649705,0.690718,0.001000,371.312117
122,0.810151,0.621055,0.621915,0.046693,0.816164,0.738759,0.670790,0.703830,0.001000,371.297815
123,0.808769,0.622406,0.642897,0.050780,0.814172,0.652533,0.658879,0.665451,0.001000,372.299864
124,0.810436,0.639539,0.838904,0.075575,0.726522,0.448776,0.567040,0.528677,0.001000,371.437496
125,0.810289,0.634558,0.619873,0.047294,0.809334,0.754696,0.619008,0.672043,0.001000,372.464538
126,0.807450,0.617750,0.645684,0.049514,0.815595,0.685259,0.645828,0.653404,0.001000,372.622245
127,0.806575,0.613391,0.616542,0.046971,0.812180,0.716847,0.668070,0.699445,0.001000,372.312804
128,0.808650,0.617371,0.653475,0.049400,0.807342,0.768071,0.574989,0.640017,0.001000,372.320820
129,0.808110,0.631313,0.635672,0.048798,0.811326,0.705748,0.673048,0.701401,0.001000,372.404194
130,0.807208,0.627710,0.638549,0.049463,0.807627,0.743312,0.588426,0.643423,0.001000,372.768057
131,0.807525,0.626212,0.618844,0.046938,0.810757,0.759533,0.633415,0.682857,0.001000,371.325962
132,0.807263,0.629066,0.650205,0.050938,0.806204,0.689812,0.663906,0.689189,0.001000,371.391139
133,0.808865,0.615511,0.617160,0.046879,0.816448,0.745020,0.617476,0.668920,0.001000,371.162216
134,0.805966,0.617624,0.629111,0.047810,0.812180,0.737052,0.645738,0.693518,0.001000,371.077111
135,0.807583,0.624048,0.641041,0.049408,0.806204,0.753273,0.588742,0.642647,0.001000,372.883565
136,0.806628,0.618519,0.616086,0.046325,0.816733,0.752988,0.652985,0.688560,0.001000,371.307402
137,0.805826,0.624781,0.632075,0.048240,0.807057,0.758395,0.630863,0.695175,0.001000,371.408367
138,0.807186,0.614259,0.611699,0.047107,0.813034,0.747297,0.590907,0.669838,0.001000,371.638948
139,0.806339,0.616358,0.630697,0.048064,0.810472,0.767217,0.592647,0.663307,0.001000,371.488551
140,0.806600,0.618638,0.624704,0.047296,0.807342,0.775754,0.597413,0.668688,0.001000,371.433623
141,0.807400,0.633473,0.637573,0.048153,0.812180,0.773478,0.586394,0.651453,0.001000,371.417842
142,0.806991,0.625355,0.630319,0.047044,0.815595,0.747297,0.634994,0.680587,0.001000,371.638429
143,0.806284,0.619447,0.619641,0.047150,0.815879,0.736483,0.653206,0.682065,0.001000,373.070135
144,0.806016,0.623489,0.911489,0.085070,0.692089,0.411212,0.508097,0.478287,0.001000,373.237385
145,0.807312,0.624486,0.637750,0.049528,0.809619,0.692943,0.669044,0.685949,0.001000,373.128534
146,0.806502,0.637068,0.625124,0.048413,0.815879,0.699488,0.678822,0.692246,0.001000,372.464591
147,0.807258,0.617071,0.640873,0.049389,0.812749,0.684121,0.651434,0.667505,0.001000,371.354202
148,0.806263,0.613909,0.640034,0.050115,0.808765,0.698349,0.674872,0.694083,0.001000,371.431127
149,0.805579,0.628095,0.661352,0.050042,0.803643,0.772339,0.584007,0.642076,0.001000,371.744613
150,0.806085,0.621770,0.629002,0.047852,0.818725,0.712578,0.643063,0.674641,0.001000,371.719911
151,0.805968,0.615099,0.624585,0.047470,0.814456,0.697780,0.687615,0.698218,0.001000,371.396476
152,0.805557,0.615148,0.621961,0.046769,0.819294,0.731360,0.642460,0.687563,0.001000,371.505269
153,0.805233,0.617120,0.649951,0.051322,0.807911,0.648264,0.641626,0.655508,0.001000,371.345449
154,0.805487,0.614015,0.648957,0.050417,0.799374,0.762664,0.525579,0.623836,0.001000,371.656698
155,0.803699,0.631022,0.636473,0.048686,0.809619,0.737906,0.618861,0.655970,0.001000,371.588767
156,0.805546,0.633584,0.613898,0.046810,0.814172,0.737621,0.648247,0.702523,0.001000,371.567825
157,0.806034,0.614424,0.621587,0.047893,0.819010,0.691235,0.676709,0.686092,0.001000,371.573399
158,0.805538,0.616273,0.656809,0.050955,0.806488,0.680706,0.674909,0.687607,0.001000,371.324254
159,0.806627,0.623963,0.649148,0.050875,0.805065,0.666192,0.653569,0.660102,0.001000,365.126840
160,0.804689,0.616791,0.625520,0.047765,0.813318,0.723392,0.647000,0.678585,0.001000,360.305648
161,0.803073,0.621571,0.716139,0.060667,0.785145,0.522482,0.635957,0.611448,0.001000,360.325616
162,0.804562,0.611580,0.628403,0.048494,0.814172,0.704610,0.631603,0.667685,0.001000,360.374894
163,0.806080,0.618473,0.639306,0.050032,0.810188,0.665054,0.673113,0.676272,0.001000,360.312403
164,0.804694,0.633829,0.647995,0.049967,0.805065,0.692658,0.655387,0.674708,0.001000,360.440995
165,0.807106,0.618605,0.626013,0.046858,0.813603,0.773193,0.612123,0.674469,0.001000,360.326251
166,0.803497,0.628193,0.832504,0.076575,0.727376,0.398691,0.576171,0.538217,0.001000,360.426017
167,0.803807,0.627691,0.629265,0.048912,0.816448,0.673591,0.647716,0.659472,0.001000,360.615012
168,0.805340,0.632166,0.636624,0.049999,0.805919,0.678998,0.657087,0.674016,0.001000,360.456583
169,0.802824,0.612086,0.608907,0.046127,0.815595,0.763233,0.678045,0.706961,0.001000,360.503324
170,0.805920,0.612540,0.642021,0.050464,0.807627,0.693227,0.683614,0.699008,0.001000,360.351532
171,0.803006,0.615516,0.621319,0.047805,0.818441,0.700626,0.680820,0.679566,0.001000,360.476053
172,0.803204,0.646501,0.626800,0.047630,0.821571,0.712578,0.683097,0.686612,0.001000,360.397064
173,0.803591,0.622488,0.620042,0.046479,0.810472,0.758680,0.640129,0.710443,0.001000,360.644843
174,0.802393,0.612503,0.605106,0.045328,0.819010,0.745304,0.662828,0.694114,0.001000,360.518509
175,0.803419,0.612967,0.605690,0.046109,0.818725,0.733637,0.679535,0.710147,0.001000,360.151687
176,0.802936,0.608302,0.628298,0.047379,0.818441,0.712578,0.659165,0.688734,0.001000,360.229431
177,0.803433,0.615978,0.629986,0.049754,0.810188,0.675299,0.670088,0.686673,0.001000,360.278535
178,0.803948,0.608799,0.601107,0.044819,0.822994,0.741890,0.670047,0.710517,0.001000,360.180418
179,0.802092,0.615459,0.649751,0.048827,0.804781,0.772908,0.615344,0.666299,0.001000,360.400431
180,0.800755,0.609542,0.678604,0.054276,0.795105,0.699488,0.627893,0.658898,0.001000,360.653585
181,0.801080,0.607837,0.624384,0.046522,0.809050,0.750711,0.662247,0.717917,0.001000,360.734304
182,0.800735,0.626757,0.647491,0.049061,0.811042,0.782299,0.577420,0.625537,0.001000,360.667235
183,0.802269,0.611895,0.623974,0.047781,0.813887,0.756118,0.585772,0.632071,0.001000,360.726368
184,0.803438,0.606593,0.638392,0.048603,0.807911,0.774616,0.586176,0.647854,0.001000,360.856208
185,0.801397,0.618343,0.622762,0.046963,0.814172,0.754126,0.621704,0.677830,0.001000,360.779314
186,0.804214,0.608152,0.647104,0.050394,0.813318,0.661924,0.659723,0.662216,0.001000,360.839656
187,0.803178,0.617069,0.624386,0.047312,0.813034,0.780023,0.629034,0.680728,0.001000,360.897769
188,0.801953,0.616594,0.613646,0.046072,0.813318,0.755549,0.632090,0.692549,0.001000,361.607572
189,0.801428,0.613046,0.611195,0.047197,0.812464,0.739898,0.639358,0.680745,0.001000,361.698935
190,0.803899,0.609138,0.613824,0.046645,0.816164,0.736483,0.657579,0.703864,0.001000,361.636770
191,0.802123,0.606035,0.628612,0.048470,0.812464,0.726807,0.597027,0.652638,0.001000,361.574461
192,0.802923,0.613335,0.613787,0.046692,0.811042,0.759533,0.621837,0.689999,0.001000,361.557857
193,0.802670,0.622126,0.603512,0.045676,0.814456,0.741320,0.683203,0.718881,0.001000,361.623548
194,0.802466,0.624871,0.705552,0.059048,0.784861,0.577405,0.643516,0.626806,0.001000,361.756203
195,0.804255,0.612541,0.615178,0.046694,0.811611,0.720831,0.663022,0.690525,0.001000,361.761676
196,0.801151,0.610598,0.623832,0.047074,0.817871,0.743312,0.646758,0.679148,0.001000,361.634253
197,0.801775,0.611033,0.631641,0.049014,0.808480,0.683552,0.680517,0.701070,0.001000,361.732123
198,0.802423,0.605173,0.614138,0.046209,0.819010,0.738475,0.664251,0.700454,0.001000,361.597580
199,0.800115,0.613065,0.632964,0.048598,0.814172,0.688389,0.658369,0.672152,0.001000,361.872725
200,0.801305,0.614267,0.669699,0.054286,0.796813,0.615538,0.672817,0.658667,0.001000,361.729677
201,0.800480,0.611128,0.607485,0.045232,0.823563,0.751565,0.674877,0.704891,0.001000,361.846010
202,0.802642,0.620344,0.630530,0.048301,0.808480,0.752419,0.615302,0.668950,0.001000,361.631116
203,0.800309,0.603716,0.611679,0.045598,0.825270,0.718270,0.685050,0.702417,0.001000,361.810314
204,0.800810,0.612399,0.661773,0.052546,0.805919,0.628344,0.661890,0.652569,0.001000,361.819479
205,0.800895,0.630563,0.620586,0.046508,0.809903,0.763802,0.637462,0.693019,0.001000,361.651587
206,0.799943,0.607063,0.608687,0.045296,0.823278,0.733352,0.683085,0.701104,0.001000,361.696567
207,0.801646,0.605164,0.647109,0.048784,0.813887,0.698634,0.673689,0.691804,0.001000,361.643284
