epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
51,1.245382,0.759193,1.266915,0.757206,0.053435,0.761810,0.738190,0.587731,0.621093,0.010000,0.564721,858.507076
52,1.237610,0.767327,1.271635,0.747856,0.054277,0.751850,0.704326,0.649833,0.656729,0.010000,0.563977,856.957634
53,1.229836,0.747246,1.257925,0.740826,0.053296,0.752703,0.716562,0.644373,0.657869,0.010000,0.564515,854.307099
54,1.227418,0.756819,1.246563,0.735759,0.052589,0.759818,0.726522,0.644733,0.665886,0.010000,0.564286,839.099554
55,1.218881,0.767764,1.239380,0.738588,0.053465,0.755549,0.698065,0.660389,0.665437,0.010000,0.563780,860.994168
56,1.213364,0.773192,1.242701,0.744963,0.054228,0.753557,0.707456,0.573151,0.617644,0.010000,0.564297,855.369035
57,1.211586,0.755736,1.261717,0.764098,0.053459,0.763233,0.729368,0.619411,0.640725,0.010000,0.564123,846.730784
58,1.202792,0.733252,1.226142,0.740209,0.053237,0.751565,0.683552,0.666262,0.658075,0.010000,0.564466,855.714865
59,1.195497,0.737871,1.244953,0.753477,0.054239,0.757826,0.720831,0.647985,0.658148,0.010000,0.564343,851.162764
60,1.189081,0.732572,1.247301,0.765115,0.054169,0.755549,0.730507,0.586650,0.619148,0.010000,0.564440,896.103387
61,1.185794,0.758624,1.251427,0.775479,0.055761,0.749858,0.715993,0.589937,0.616024,0.010000,0.564344,851.488431
62,1.182419,0.737200,1.225623,0.744406,0.052383,0.758110,0.719124,0.652113,0.662990,0.010000,0.564782,858.525338
63,1.176177,0.748718,1.222563,0.755584,0.054527,0.751850,0.685544,0.643108,0.646772,0.010000,0.564558,840.631900
64,1.169172,0.755374,1.212460,0.752868,0.051675,0.771201,0.750996,0.635219,0.650246,0.010000,0.564531,854.209001
65,1.165765,0.745891,1.200413,0.737814,0.051652,0.765509,0.727092,0.626541,0.654039,0.010000,0.564390,857.921739
66,1.161700,0.745972,1.196206,0.734087,0.051798,0.766363,0.729084,0.649542,0.658474,0.010000,0.564220,870.422901
67,1.152573,0.757429,1.204861,0.769448,0.056883,0.741320,0.664200,0.686240,0.669021,0.010000,0.564337,845.427139
68,1.146953,0.742463,1.194642,0.766305,0.056250,0.745874,0.661070,0.676127,0.648234,0.010000,0.564074,859.956103
69,1.144271,0.728589,1.175771,0.733780,0.052871,0.754696,0.705748,0.671521,0.674079,0.010000,0.564078,849.553170
70,1.137879,0.745759,1.172790,0.733183,0.051552,0.763802,0.728230,0.656861,0.660780,0.010000,0.564632,858.866495
71,1.132906,0.734967,1.179836,0.754529,0.053150,0.762094,0.736198,0.636528,0.658373,0.010000,0.564781,840.039601
72,1.127959,0.720430,1.168024,0.739294,0.052299,0.758110,0.717985,0.677347,0.674029,0.010000,0.564401,892.874126
73,1.124761,0.726282,1.160933,0.728888,0.051286,0.763802,0.730791,0.637905,0.647688,0.010000,0.564486,858.576071
74,1.119618,0.739183,1.159684,0.738777,0.051988,0.759249,0.741036,0.656232,0.676561,0.010000,0.564663,851.635293
75,1.113434,0.723209,1.173087,0.755490,0.054420,0.757826,0.722538,0.651703,0.663194,0.010000,0.564336,840.038060
76,1.106782,0.719780,1.141740,0.721972,0.050811,0.766363,0.733637,0.634842,0.656775,0.010000,0.564378,857.948902
77,1.104282,0.737520,1.152501,0.737333,0.052448,0.751850,0.714570,0.678943,0.680870,0.010000,0.564643,845.603015
78,1.099074,0.721001,1.138836,0.726374,0.051418,0.760672,0.727945,0.641111,0.658472,0.010000,0.564073,851.448368
79,1.093613,0.735427,1.151906,0.746842,0.054192,0.750142,0.699203,0.670023,0.665209,0.010000,0.564323,848.439035
80,1.093032,0.739962,1.123140,0.718623,0.051302,0.756972,0.719408,0.651915,0.677000,0.010000,0.564062,853.059548
81,1.084519,0.713867,1.123405,0.724422,0.050448,0.771770,0.746158,0.662235,0.679920,0.010000,0.564118,855.559605
82,1.080221,0.708684,1.121351,0.732264,0.052060,0.765225,0.734206,0.666939,0.674728,0.010000,0.564053,849.190439
83,1.078368,0.729217,1.121318,0.727195,0.051328,0.761525,0.723108,0.658991,0.671417,0.010000,0.564586,855.455701
84,1.074821,0.725606,1.104536,0.711632,0.049955,0.764087,0.735913,0.671703,0.691266,0.010000,0.564380,894.015827
85,1.067297,0.718582,1.119127,0.748608,0.053810,0.750711,0.718839,0.663108,0.671722,0.010000,0.564313,860.834528
86,1.062855,0.715096,1.098698,0.723673,0.051891,0.758964,0.706602,0.695207,0.698127,0.010000,0.564217,876.735612
87,1.058785,0.704100,1.094474,0.714615,0.049919,0.762094,0.742174,0.656990,0.681490,0.010000,0.564124,851.026898
88,1.054723,0.711231,1.100746,0.722712,0.050162,0.767501,0.737052,0.670762,0.680889,0.010000,0.564041,834.116658
89,1.051808,0.706776,1.096978,0.730661,0.052546,0.755549,0.695219,0.676400,0.668792,0.010000,0.564345,862.563837
90,1.044402,0.705963,1.092234,0.723155,0.050664,0.763802,0.731929,0.645446,0.677551,0.010000,0.564788,845.631488
91,1.040535,0.714440,1.102893,0.730462,0.051011,0.774047,0.727092,0.673152,0.682075,0.010000,0.564567,846.428874
92,1.036789,0.700649,1.081236,0.716627,0.050079,0.768071,0.731645,0.680103,0.693287,0.010000,0.564614,826.695804
93,1.031317,0.698434,1.067874,0.706875,0.049568,0.767786,0.732214,0.647054,0.668988,0.010000,0.564668,845.689024
94,1.031117,0.708680,1.062885,0.705482,0.048706,0.772908,0.750711,0.669720,0.689135,0.010000,0.564459,833.531423
95,1.027241,0.705018,1.069821,0.741373,0.050482,0.778031,0.759249,0.638328,0.669643,0.010000,0.564300,887.113132
96,1.023144,0.707602,1.060957,0.714898,0.050013,0.774616,0.749004,0.682501,0.695946,0.010000,0.564600,830.012296
97,1.019510,0.713150,1.070474,0.717514,0.049998,0.776323,0.739328,0.672393,0.690962,0.010000,0.564771,839.328529
98,1.012883,0.691449,1.065662,0.719488,0.049464,0.771485,0.749573,0.662948,0.688051,0.010000,0.564861,853.088426
99,1.009758,0.690636,1.065736,0.723501,0.050148,0.777462,0.745304,0.656213,0.674406,0.010000,0.564609,853.180637
100,1.009694,0.706579,1.037873,0.701306,0.049340,0.766648,0.733637,0.693633,0.703148,0.010000,0.564299,1150.417340
101,1.002130,0.702980,1.056314,0.715219,0.050381,0.772908,0.737336,0.667901,0.681648,0.010000,0.564302,856.446172
102,0.999302,0.690533,1.062449,0.732486,0.052120,0.762379,0.728515,0.632560,0.651575,0.010000,0.564575,810.000644
103,0.993147,0.685440,1.041815,0.714767,0.050354,0.763802,0.727376,0.671990,0.677884,0.010000,0.564422,805.638861
104,0.993001,0.695971,1.056752,0.735359,0.051924,0.756972,0.712863,0.644963,0.656038,0.010000,0.564842,818.903439
105,0.987804,0.687907,1.025713,0.700296,0.047400,0.777462,0.754126,0.689126,0.707211,0.010000,0.564813,813.678843
106,0.985730,0.696874,1.033820,0.722444,0.051759,0.754980,0.701480,0.684536,0.679264,0.010000,0.564630,821.059848
107,0.981156,0.696677,1.037730,0.717117,0.049533,0.776039,0.753842,0.620449,0.665652,0.010000,0.564346,851.822380
108,0.980178,0.693210,1.039380,0.721897,0.050031,0.772624,0.741036,0.678762,0.695165,0.010000,0.564365,822.433344
109,0.971629,0.693975,1.042588,0.727829,0.050270,0.773762,0.742174,0.667655,0.678831,0.010000,0.564567,937.781885
110,0.971916,0.692907,1.017629,0.703437,0.048768,0.782015,0.749289,0.670501,0.687792,0.010000,0.564452,848.614608
111,0.967637,0.687520,1.049283,0.739745,0.051483,0.774047,0.728515,0.662865,0.671543,0.010000,0.564565,834.328190
112,0.964315,0.700538,1.014495,0.714660,0.050223,0.773193,0.730791,0.679490,0.688320,0.010000,0.564557,861.737414
113,0.959799,0.707979,1.045262,0.736058,0.051701,0.757541,0.733921,0.669582,0.685103,0.010000,0.564414,865.626965
114,0.958585,0.702843,1.019974,0.718848,0.048915,0.782015,0.755549,0.674687,0.688095,0.010000,0.564455,871.750957
115,0.957538,0.697255,1.000947,0.704707,0.049268,0.769778,0.727945,0.684618,0.696601,0.010000,0.572339,855.494926
116,0.948930,0.698313,1.008165,0.714825,0.048898,0.777177,0.755265,0.673442,0.692223,0.010000,0.564021,854.636750
117,0.946679,0.695497,1.003103,0.710460,0.048646,0.776892,0.753842,0.651527,0.680688,0.010000,0.564405,851.965129
118,0.944686,0.689476,1.015924,0.738130,0.051756,0.766079,0.715424,0.692938,0.684483,0.010000,0.564681,875.838193
119,0.943636,0.700394,1.024971,0.742682,0.050162,0.774331,0.752988,0.671964,0.684799,0.010000,0.564111,839.904361
120,0.935492,0.698058,1.006554,0.731317,0.050216,0.776039,0.746443,0.648757,0.672391,0.010000,0.564180,825.165359
121,0.933370,0.713893,0.996858,0.712001,0.049233,0.778884,0.742174,0.686221,0.694182,0.010000,0.564591,829.376224
122,0.932530,0.697638,1.000010,0.724022,0.049964,0.772055,0.749004,0.649689,0.671536,0.010000,0.564981,833.374111
123,0.926086,0.677629,0.983802,0.708287,0.048041,0.783722,0.758680,0.685576,0.693682,0.010000,0.577316,864.999972
124,0.927781,0.682770,1.002212,0.727739,0.051026,0.765794,0.725953,0.667654,0.677300,0.010000,0.564517,853.617178
125,0.925107,0.695332,0.995538,0.721421,0.050467,0.767217,0.740751,0.665073,0.686575,0.010000,0.564370,870.222145
126,0.918905,0.674241,0.984456,0.723044,0.051295,0.766079,0.712863,0.679428,0.675791,0.010000,0.564242,852.059783
127,0.917859,0.680139,1.004252,0.733288,0.050060,0.776892,0.753557,0.620042,0.652968,0.010000,0.564531,854.131446
128,0.915425,0.695001,0.989412,0.742714,0.053195,0.756403,0.696357,0.686521,0.673885,0.010000,0.564894,837.247140
129,0.911178,0.692065,0.992936,0.727732,0.050543,0.763802,0.735913,0.687599,0.692571,0.010000,0.564653,845.463523
130,0.904257,0.675145,0.993292,0.736994,0.052613,0.765225,0.711440,0.679120,0.678784,0.010000,0.564767,828.799737
131,0.903111,0.671331,0.997682,0.749291,0.050509,0.776323,0.761525,0.623199,0.658484,0.010000,0.564190,850.820558
132,0.900860,0.670271,0.974088,0.720615,0.049474,0.778884,0.761525,0.649571,0.674604,0.010000,0.564534,827.356806
133,0.902382,0.682805,0.973185,0.713465,0.049575,0.779738,0.749573,0.649179,0.677314,0.010000,0.564326,839.155378
134,0.892986,0.665670,0.980786,0.723408,0.049419,0.781161,0.745874,0.680914,0.691563,0.010000,0.564374,837.576975
135,0.892940,0.674156,0.979787,0.730179,0.050583,0.775185,0.753557,0.649251,0.677701,0.010000,0.564752,851.903228
136,0.892608,0.672199,0.957927,0.710890,0.049348,0.776323,0.726807,0.703111,0.698158,0.010000,0.564681,833.861314
137,0.886860,0.670023,0.966255,0.717386,0.050000,0.771201,0.736767,0.692007,0.697925,0.010000,0.564421,824.475751
138,0.880993,0.661075,0.969758,0.727029,0.049956,0.771770,0.743028,0.628543,0.657767,0.010000,0.564468,836.174739
139,0.880612,0.669389,0.958776,0.714790,0.050944,0.761241,0.714570,0.706105,0.707328,0.010000,0.564383,841.378228
140,0.879852,0.683396,0.974795,0.741724,0.051609,0.768071,0.745020,0.662466,0.684292,0.010000,0.564252,835.921972
141,0.876184,0.670357,0.967873,0.727827,0.050337,0.774047,0.749289,0.664460,0.689018,0.010000,0.564422,833.338236
142,0.875115,0.665816,0.940034,0.699685,0.048702,0.781730,0.735344,0.672228,0.691317,0.010000,0.564930,843.561606
