epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
1,1.794296,2.651185,1.623931,1.786550,0.106342,0.264577,0.264577,0.612050,0.587345,0.010000,0.174984,125.567270
2,1.586505,1.849133,1.515322,1.688833,0.089863,0.335277,0.386297,0.690901,0.718154,0.010000,0.125058,118.383444
3,1.516722,1.683667,1.550890,1.687798,0.091940,0.316327,0.365889,0.653913,0.708841,0.010000,0.125770,118.558616
4,1.479715,1.629246,1.519576,1.695087,0.092244,0.281341,0.350583,0.655063,0.716853,0.010000,0.125480,118.657713
5,1.451576,1.607528,1.492037,1.580314,0.080923,0.346210,0.375364,0.786173,0.766669,0.010000,0.125876,119.018144
6,1.429760,1.600777,1.478878,1.691599,0.095317,0.251458,0.317784,0.628109,0.695962,0.010000,0.126386,118.764556
7,1.406520,1.545059,1.426757,1.634335,0.089209,0.268950,0.302478,0.722519,0.750010,0.010000,0.125802,118.582492
8,1.388874,1.540126,1.400817,1.507122,0.071541,0.389942,0.450437,0.826009,0.825441,0.010000,0.125774,118.674635
9,1.373606,1.503096,1.402334,1.493427,0.069465,0.364431,0.467930,0.835869,0.848217,0.010000,0.125795,118.695273
10,1.354340,1.499258,1.404121,1.677305,0.088424,0.285714,0.357143,0.706900,0.762859,0.010000,0.125711,118.714798
11,1.348850,1.494756,1.384314,1.498449,0.070558,0.380466,0.449708,0.819199,0.836468,0.010000,0.125872,118.704234
12,1.332060,1.482931,1.355754,1.511266,0.072574,0.345481,0.428571,0.799258,0.832140,0.010000,0.125776,118.695416
13,1.323352,1.465940,1.342894,1.483021,0.067664,0.400875,0.497085,0.839915,0.856471,0.010000,0.125755,118.857899
14,1.312286,1.461949,1.337178,1.458610,0.066524,0.397230,0.473761,0.839447,0.869386,0.010000,0.125818,118.999348
15,1.308276,1.445952,1.317855,1.461386,0.065084,0.414723,0.470845,0.856115,0.866868,0.010000,0.126456,119.049411
16,1.296199,1.446503,1.308873,1.436619,0.063049,0.427843,0.516035,0.858412,0.886255,0.010000,0.126123,118.945691
17,1.287388,1.442103,1.303530,1.438045,0.062982,0.427114,0.529155,0.858896,0.887689,0.010000,0.126198,118.930140
18,1.282070,1.437697,1.319279,1.446064,0.064054,0.433673,0.508017,0.851904,0.874075,0.010000,0.125818,118.897276
19,1.265918,1.418593,1.298069,1.451693,0.065520,0.387755,0.493440,0.838744,0.868757,0.010000,0.125786,118.795975
20,1.262658,1.422599,1.297180,1.461761,0.065797,0.398688,0.471574,0.837801,0.873755,0.010000,0.125846,119.026034
21,1.254618,1.415720,1.291150,1.445470,0.065048,0.382653,0.513848,0.834754,0.881268,0.010000,0.125816,118.752571
22,1.247074,1.406353,1.278129,1.424925,0.061802,0.415452,0.526968,0.858246,0.897447,0.010000,0.126003,118.764276
23,1.240823,1.399420,1.277896,1.452140,0.063957,0.435131,0.529883,0.855190,0.876079,0.010000,0.125754,118.795789
24,1.233767,1.400000,1.269155,1.433069,0.061630,0.483236,0.537172,0.876256,0.882553,0.010000,0.125845,118.916297
25,1.225062,1.387178,1.258304,1.412928,0.060097,0.485423,0.563411,0.874838,0.894567,0.010000,0.125773,118.799807
26,1.217148,1.380333,1.247630,1.414885,0.060100,0.457726,0.580175,0.872723,0.899391,0.010000,0.126197,118.949086
27,1.214822,1.384163,1.269282,1.425677,0.061371,0.473032,0.526968,0.876210,0.887486,0.010000,0.125904,118.823712
28,1.206807,1.381479,1.254505,1.435540,0.061772,0.487609,0.531341,0.874079,0.888148,0.010000,0.125830,118.895284
29,1.201862,1.387712,1.278823,1.457399,0.064745,0.363703,0.524052,0.837400,0.895126,0.010000,0.125922,118.879334
30,1.194506,1.373590,1.232000,1.414273,0.059137,0.525510,0.553936,0.895606,0.899269,0.010000,0.125825,118.815343
31,1.188058,1.367010,1.247290,1.452890,0.065668,0.389213,0.467930,0.834628,0.876212,0.010000,0.125836,118.855166
32,1.180569,1.365259,1.240720,1.415272,0.060374,0.428571,0.550292,0.874180,0.897271,0.010000,0.125836,118.831559
33,1.177330,1.371099,1.225765,1.402053,0.058198,0.466472,0.586006,0.878802,0.909802,0.010000,0.125737,118.853044
34,1.169959,1.357370,1.234127,1.441030,0.062379,0.381924,0.532070,0.854232,0.899337,0.010000,0.125884,119.010427
35,1.167801,1.354266,1.216639,1.400851,0.058816,0.467930,0.573615,0.879823,0.898503,0.010000,0.125903,119.251044
36,1.159695,1.357368,1.214182,1.398842,0.057986,0.473032,0.596939,0.878686,0.911673,0.010000,0.125724,118.962083
37,1.156512,1.349526,1.221547,1.412881,0.060442,0.452624,0.558309,0.867258,0.899410,0.010000,0.125863,118.761963
38,1.151037,1.356050,1.210977,1.404311,0.058945,0.444606,0.600583,0.872404,0.901208,0.010000,0.125905,118.925275
39,1.145674,1.349909,1.205430,1.421968,0.061377,0.441691,0.529883,0.855243,0.900026,0.010000,0.125777,118.872514
40,1.139313,1.344362,1.198242,1.408911,0.059906,0.405248,0.575802,0.854090,0.910705,0.010000,0.125750,118.786172
41,1.134979,1.352943,1.196752,1.393539,0.057889,0.473761,0.585277,0.878462,0.914455,0.010000,0.125845,118.926882
42,1.130605,1.339615,1.202928,1.419267,0.059009,0.548834,0.566327,0.898222,0.897147,0.010000,0.125797,118.889680
43,1.126688,1.350892,1.185463,1.398222,0.057254,0.480321,0.612974,0.891445,0.911464,0.010000,0.125903,119.114186
44,1.118543,1.339213,1.191638,1.427222,0.060478,0.405248,0.578717,0.860014,0.912268,0.010000,0.125746,118.850860
45,1.117758,1.331059,1.180470,1.401992,0.058660,0.446793,0.601312,0.871985,0.908884,0.010000,0.125764,118.902767
46,1.108553,1.329482,1.182181,1.408864,0.059041,0.470117,0.586006,0.888912,0.904663,0.010000,0.126169,118.865344
47,1.108061,1.323797,1.167673,1.392855,0.056604,0.550292,0.588192,0.905708,0.915032,0.010000,0.125841,118.814695
48,1.103811,1.322680,1.171288,1.394683,0.057464,0.440962,0.616618,0.877426,0.921160,0.010000,0.125844,118.801012
49,1.097565,1.320989,1.169278,1.390120,0.057218,0.438776,0.602770,0.881263,0.920634,0.010000,0.125717,118.808749
50,1.096380,1.325083,1.164037,1.395333,0.057341,0.459913,0.618076,0.882320,0.914425,0.010000,0.125965,119.237491
51,1.090888,1.318087,1.164844,1.420438,0.061829,0.409621,0.521137,0.851251,0.898639,0.010000,0.125736,118.941913
52,1.087663,1.322058,1.155912,1.384814,0.056090,0.496356,0.623178,0.896172,0.919487,0.010000,0.125894,118.803152
53,1.080488,1.323188,1.157805,1.393536,0.056669,0.436589,0.638484,0.882656,0.923744,0.010000,0.125880,118.856137
54,1.076855,1.319941,1.163369,1.392220,0.056198,0.511662,0.622449,0.897162,0.920468,0.010000,0.125880,118.905709
55,1.073772,1.321431,1.152123,1.384940,0.056072,0.475219,0.637026,0.893132,0.918523,0.010000,0.125828,118.816340
56,1.069672,1.307612,1.153014,1.386748,0.057029,0.537901,0.621720,0.898919,0.906362,0.010000,0.125878,118.918970
57,1.066760,1.307933,1.145885,1.405663,0.056872,0.446064,0.638484,0.884441,0.924376,0.010000,0.125865,118.847834
58,1.062047,1.307365,1.136049,1.378093,0.055859,0.467201,0.639213,0.891399,0.924366,0.010000,0.125869,118.838277
59,1.058393,1.310660,1.137864,1.384558,0.055674,0.551020,0.620262,0.909117,0.918071,0.010000,0.125750,118.867963
60,1.052888,1.300400,1.129061,1.376874,0.054890,0.537901,0.650146,0.908318,0.922128,0.010000,0.125878,118.848212
61,1.049504,1.296750,1.133751,1.386198,0.056216,0.462828,0.666910,0.885056,0.928084,0.010000,0.125937,118.919114
62,1.047066,1.308725,1.125661,1.381864,0.056119,0.485423,0.644315,0.888030,0.922929,0.010000,0.125824,119.017183
63,1.043619,1.301022,1.116178,1.385810,0.057192,0.424198,0.637026,0.871228,0.927051,0.010000,0.125822,118.794790
64,1.041210,1.302984,1.121647,1.390212,0.056865,0.489067,0.610787,0.893962,0.909960,0.010000,0.125965,118.885134
65,1.037081,1.302945,1.120631,1.384891,0.055214,0.492711,0.657434,0.899235,0.925761,0.010000,0.125833,119.105016
66,1.031221,1.299116,1.128138,1.406375,0.058693,0.446793,0.627551,0.871558,0.908287,0.010000,0.125889,119.008652
67,1.031046,1.291631,1.114784,1.371080,0.054648,0.537172,0.646501,0.907025,0.924620,0.010000,0.125820,119.055597
68,1.026229,1.297853,1.109345,1.372507,0.054785,0.520408,0.647959,0.905200,0.925654,0.010000,0.125744,118.899092
69,1.022579,1.293144,1.101181,1.385300,0.054779,0.442420,0.658163,0.889738,0.932516,0.010000,0.125839,118.904358
70,1.019677,1.291872,1.102879,1.383160,0.056086,0.485423,0.639942,0.886278,0.923998,0.010000,0.125961,118.985566
71,1.017184,1.285970,1.113569,1.374793,0.055661,0.488338,0.635569,0.895931,0.920846,0.010000,0.125868,118.914653
72,1.012591,1.285908,1.104304,1.384769,0.055844,0.477405,0.639213,0.893543,0.924026,0.010000,0.125783,119.204411
73,1.009875,1.286331,1.091041,1.366186,0.054099,0.515306,0.670554,0.905521,0.930514,0.010000,0.126042,119.107573
74,1.006413,1.285581,1.095700,1.373636,0.055729,0.475219,0.645044,0.885608,0.927593,0.010000,0.125867,119.009903
75,1.004335,1.289346,1.096186,1.375662,0.055082,0.523324,0.658892,0.899865,0.924970,0.010000,0.125902,118.969399
76,0.999159,1.279106,1.085689,1.363234,0.054044,0.536443,0.670554,0.904809,0.932035,0.010000,0.125742,119.077618
77,0.997265,1.283728,1.084780,1.380322,0.055303,0.529155,0.653790,0.896816,0.924315,0.010000,0.125836,118.822532
78,0.994971,1.280927,1.090783,1.385338,0.056862,0.481778,0.631195,0.885545,0.921211,0.010000,0.125899,118.981820
79,0.989663,1.274155,1.083516,1.367050,0.054076,0.518950,0.685131,0.896872,0.931698,0.010000,0.125689,118.848585
