epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
61,0.282059,0.604009,0.904659,0.037363,0.701895,0.695335,0.904160,0.910740,0.001000,349.132015
62,0.272330,0.481161,1.039593,0.048332,0.662536,0.642857,0.878639,0.898590,0.001000,351.311646
63,0.268149,0.505975,1.349225,0.049131,0.645044,0.637026,0.868774,0.876605,0.001000,351.764015
64,0.270938,0.471432,0.966064,0.042089,0.671283,0.667638,0.897865,0.915740,0.001000,359.126870
65,0.269129,0.508766,0.856122,0.035092,0.723032,0.711370,0.921997,0.930879,0.001000,351.565302
66,0.253509,0.442444,0.751624,0.032223,0.732507,0.728134,0.913882,0.932634,0.001000,353.772445
67,0.261707,0.438083,0.790174,0.032777,0.734694,0.719388,0.916209,0.924309,0.001000,353.345372
68,0.265750,0.507255,0.848286,0.036686,0.711370,0.703353,0.913864,0.926388,0.001000,354.652966
69,0.260788,0.439516,0.668159,0.027677,0.760933,0.754373,0.939444,0.946146,0.001000,359.801152
70,0.257728,0.416094,0.999991,0.038795,0.702624,0.683673,0.909844,0.917134,0.001000,350.680448
71,0.256867,0.428411,0.904968,0.035553,0.709184,0.708455,0.922906,0.928720,0.001000,353.343123
72,0.250351,0.413328,0.669838,0.028113,0.771866,0.765306,0.931543,0.940565,0.001000,352.876303
73,0.260684,0.460126,0.697505,0.029746,0.757289,0.750729,0.926736,0.935879,0.001000,358.078622
74,0.248663,0.403513,0.763421,0.032395,0.746356,0.734694,0.919656,0.925772,0.001000,350.670657
75,0.241448,0.382117,0.723756,0.030704,0.754373,0.745627,0.925613,0.931158,0.001000,352.241834
76,0.251605,0.408336,0.785440,0.034522,0.728134,0.735423,0.895374,0.920335,0.001000,350.896966
77,0.241372,0.406413,0.809765,0.032858,0.729592,0.733236,0.927298,0.939153,0.001000,363.086916
78,0.245733,0.434286,0.723166,0.031937,0.750729,0.736880,0.917524,0.923973,0.001000,356.243870
79,0.244533,0.379537,0.768829,0.030983,0.747085,0.741254,0.931655,0.932747,0.001000,352.234144
80,0.242686,0.433223,0.759418,0.030886,0.746356,0.742711,0.929947,0.936534,0.001000,350.936128
81,0.236084,0.374581,0.729396,0.029141,0.768950,0.766764,0.932637,0.937738,0.001000,352.931635
82,0.246633,0.451597,0.713726,0.030800,0.743440,0.736152,0.918923,0.933155,0.001000,361.926419
83,0.242399,0.443532,0.871651,0.036419,0.707726,0.697522,0.911790,0.920921,0.001000,352.506276
84,0.237347,0.348855,0.743440,0.030006,0.740525,0.737609,0.934178,0.943667,0.001000,352.432012
85,0.247306,0.407180,0.735114,0.030003,0.754373,0.742711,0.936422,0.934772,0.001000,351.660677
86,0.240621,0.429469,0.872089,0.035523,0.719388,0.706997,0.916856,0.927420,0.001000,363.224438
87,0.229933,0.341622,0.653203,0.027918,0.774781,0.768222,0.931918,0.938347,0.001000,351.639706
88,0.241525,0.411080,0.756313,0.032035,0.745627,0.741983,0.923982,0.931987,0.001000,351.737374
