epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
31,0.466063,0.721034,0.699297,0.049448,0.809334,0.702049,0.630031,0.654570,0.001000,299.789936
32,0.467062,0.721683,0.707100,0.048790,0.802220,0.754411,0.600803,0.652228,0.001000,299.970111
33,0.467703,0.717477,0.758817,0.050862,0.804212,0.776892,0.575812,0.619254,0.001000,300.159239
34,0.465918,0.724838,0.697395,0.049445,0.802789,0.766363,0.588294,0.646033,0.001000,300.337169
35,0.462265,0.726145,0.706536,0.050256,0.802504,0.710017,0.629362,0.656379,0.001000,300.506108
36,0.463232,0.703024,0.697846,0.054624,0.792544,0.632612,0.622598,0.646664,0.001000,300.696677
37,0.458631,0.708828,0.699101,0.048901,0.805635,0.755265,0.610280,0.654680,0.001000,301.119064
38,0.461706,0.719744,0.675732,0.047834,0.805635,0.753557,0.620945,0.686932,0.001000,301.271962
39,0.455029,0.707104,0.740110,0.050949,0.801651,0.762379,0.589760,0.628951,0.001000,301.364439
40,0.454682,0.701173,0.698702,0.049691,0.803073,0.716562,0.646564,0.684034,0.001000,301.118125
41,0.454161,0.704844,0.664003,0.048109,0.811042,0.696642,0.639016,0.673468,0.001000,301.258969
42,0.453970,0.709227,0.668515,0.049285,0.808480,0.708310,0.634184,0.655669,0.001000,301.478997
43,0.457824,0.710212,0.674890,0.049902,0.800512,0.665054,0.665878,0.672649,0.001000,301.278991
44,0.450694,0.691323,0.747535,0.064915,0.776039,0.418611,0.610667,0.527992,0.001000,301.383651
45,0.454457,0.708928,0.670384,0.047784,0.807627,0.714286,0.664333,0.678540,0.001000,301.598586
46,0.450951,0.714486,0.660864,0.046589,0.811042,0.723392,0.651762,0.694852,0.001000,301.474633
47,0.452299,0.713560,0.729219,0.058647,0.780307,0.605009,0.622695,0.646651,0.001000,301.675921
48,0.452581,0.701962,0.695119,0.048254,0.805065,0.762948,0.614547,0.677900,0.001000,301.483838
49,0.454013,0.708382,0.704884,0.050411,0.802220,0.767786,0.577809,0.631919,0.001000,301.258740
50,0.445662,0.694157,0.678689,0.046817,0.807627,0.762379,0.621572,0.683105,0.001000,301.464743
51,0.452141,0.701139,0.682196,0.047453,0.805635,0.755834,0.631161,0.684990,0.001000,301.519660
52,0.450098,0.719995,0.748234,0.052183,0.798520,0.777177,0.585709,0.635752,0.001000,301.697510
53,0.445723,0.699123,0.696999,0.052266,0.792544,0.656232,0.667361,0.665980,0.001000,301.683362
54,0.449625,0.692419,0.718949,0.049054,0.806773,0.778031,0.623224,0.663985,0.001000,301.737713
55,0.445462,0.694366,0.671345,0.046512,0.809619,0.758680,0.629488,0.680527,0.001000,301.408805
56,0.442548,0.715744,0.684642,0.047822,0.806204,0.765509,0.630956,0.668838,0.001000,301.556332
57,0.444891,0.694597,0.675167,0.047719,0.806204,0.755549,0.630249,0.676390,0.001000,301.255652
58,0.441537,0.692930,0.707764,0.049823,0.803073,0.715139,0.673450,0.685196,0.001000,301.557824
59,0.451003,0.725618,0.768319,0.052910,0.792829,0.760672,0.587439,0.647451,0.001000,301.489461
60,0.445611,0.696283,0.704323,0.047517,0.806204,0.763233,0.619005,0.674794,0.001000,301.464878
61,0.437654,0.689056,0.706197,0.049721,0.803073,0.763233,0.594268,0.646908,0.001000,301.245558
62,0.447074,0.707857,0.691866,0.047405,0.808480,0.764371,0.640626,0.685481,0.001000,301.366565
63,0.445253,0.703872,0.682793,0.048970,0.804496,0.725953,0.623043,0.669441,0.001000,301.535539
64,0.443286,0.704788,0.696397,0.047688,0.805350,0.760102,0.637002,0.682912,0.001000,301.645255
65,0.448484,0.696735,0.693913,0.046898,0.812749,0.772055,0.653052,0.694095,0.001000,301.622198
66,0.443750,0.695463,0.706817,0.048108,0.809050,0.763802,0.616828,0.657228,0.001000,301.454365
67,0.441321,0.689881,0.710125,0.048745,0.806204,0.764087,0.639914,0.678329,0.001000,301.269307
68,0.444179,0.704932,0.674192,0.047971,0.809050,0.712009,0.678458,0.693321,0.001000,301.364800
69,0.445451,0.685659,0.660198,0.047319,0.813887,0.744451,0.613764,0.642962,0.001000,301.253195
70,0.440480,0.679026,0.687239,0.049085,0.799659,0.746443,0.604154,0.667911,0.001000,301.648305
71,0.442594,0.671674,0.731998,0.051507,0.799943,0.770063,0.578164,0.627485,0.001000,414.467711
72,0.436858,0.685369,0.774258,0.051724,0.801081,0.779169,0.588586,0.630887,0.001000,369.585758
73,0.439252,0.716745,0.671398,0.046048,0.808196,0.756972,0.655874,0.699797,0.001000,301.293447
74,0.439468,0.691195,0.668063,0.049382,0.803358,0.698919,0.657087,0.681441,0.001000,300.600105
75,0.442218,0.692252,0.687749,0.048028,0.806204,0.719408,0.662901,0.676764,0.001000,300.429612
76,0.435120,0.702124,0.701458,0.047579,0.811326,0.768071,0.617780,0.651854,0.001000,300.214045
77,0.438339,0.710318,0.691357,0.047150,0.807911,0.758395,0.666149,0.707981,0.001000,300.415616
78,0.433145,0.690604,0.729120,0.051032,0.800228,0.760387,0.579648,0.635412,0.001000,300.601521
79,0.440020,0.700934,0.687317,0.048870,0.805635,0.739898,0.629381,0.665692,0.001000,300.355340
80,0.441172,0.694946,0.681521,0.046991,0.807627,0.761241,0.626408,0.676196,0.001000,300.347477
81,0.440199,0.695747,0.694169,0.047741,0.806488,0.775470,0.639115,0.681247,0.001000,300.311604
82,0.435793,0.701938,0.676074,0.049790,0.807057,0.712863,0.640086,0.680968,0.001000,300.463162
83,0.436674,0.690674,0.676558,0.050229,0.809050,0.645134,0.669072,0.646913,0.001000,300.341180
84,0.438777,0.691306,0.676004,0.048104,0.811042,0.692943,0.687137,0.689101,0.001000,300.560110
85,0.431182,0.687256,0.707920,0.048707,0.801081,0.746158,0.625116,0.667859,0.001000,300.470239
86,0.434905,0.702541,0.665104,0.047383,0.811326,0.700911,0.663579,0.689000,0.001000,300.445217
87,0.434145,0.690333,0.674156,0.046617,0.811042,0.747012,0.659978,0.695607,0.001000,300.493819
88,0.433173,0.689859,0.759903,0.050681,0.806488,0.771485,0.585915,0.629821,0.001000,300.446884
89,0.438230,0.707831,0.740811,0.050190,0.808196,0.771770,0.586397,0.617822,0.001000,300.728804
90,0.425637,0.679716,0.716278,0.050197,0.801081,0.764087,0.575337,0.632144,0.001000,300.714625
91,0.433434,0.695229,0.738081,0.050611,0.803073,0.772908,0.597029,0.643672,0.001000,300.531582
92,0.434433,0.691187,0.667148,0.047808,0.807342,0.700911,0.679056,0.689141,0.001000,300.564903
93,0.429016,0.690745,0.690469,0.047240,0.808765,0.758680,0.631592,0.667168,0.001000,300.440232
94,0.436395,0.698671,0.687394,0.047360,0.805919,0.764087,0.624402,0.673051,0.001000,300.501544
95,0.429750,0.678246,0.661032,0.046914,0.811895,0.718270,0.682517,0.695322,0.001000,300.598874
96,0.434018,0.693228,0.759611,0.053632,0.795959,0.777746,0.550966,0.607514,0.001000,300.859846
97,0.434571,0.682348,0.672344,0.047826,0.810472,0.764087,0.612089,0.664526,0.001000,300.727403
98,0.429994,0.675321,0.709987,0.050235,0.802220,0.775470,0.580439,0.640706,0.001000,301.085416
99,0.426165,0.693762,0.709826,0.050711,0.799943,0.771770,0.583909,0.637655,0.001000,301.837723
100,0.431772,0.682966,0.674995,0.048831,0.804212,0.758395,0.592548,0.655176,0.001000,301.621776
101,0.424108,0.690569,0.705062,0.053010,0.798805,0.616961,0.669775,0.649596,0.001000,301.471971
102,0.430966,0.694542,0.676598,0.047752,0.805065,0.716847,0.668140,0.693227,0.001000,301.428682
103,0.431402,0.698293,0.660779,0.046611,0.817871,0.723961,0.669139,0.692741,0.001000,301.233516
104,0.424350,0.683778,0.682280,0.046237,0.818156,0.747297,0.669513,0.693392,0.001000,299.291729
105,0.436222,0.688989,0.664793,0.046151,0.812749,0.731360,0.664910,0.700993,0.001000,297.040925
