epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
61,0.257929,0.621536,0.606027,0.049722,0.805065,0.690097,0.641804,0.658227,0.001000,441.748146
62,0.258624,0.633659,0.591507,0.046871,0.814456,0.736198,0.643879,0.666459,0.001000,432.653617
63,0.258326,0.621604,0.598369,0.048316,0.809619,0.718554,0.623065,0.660184,0.001000,433.846661
64,0.258193,0.617839,0.616479,0.050758,0.800512,0.756688,0.542675,0.611070,0.001000,434.593144
65,0.258521,0.622213,0.650763,0.054483,0.793398,0.604155,0.630837,0.624330,0.001000,434.118684
66,0.258666,0.619099,0.600142,0.049021,0.810188,0.745020,0.605350,0.626575,0.001000,435.126066
67,0.255622,0.645383,0.597695,0.047546,0.812749,0.715424,0.656672,0.673754,0.001000,435.260374
68,0.256959,0.640687,0.826943,0.075587,0.713147,0.495731,0.551686,0.542298,0.001000,436.776708
69,0.256379,0.632968,0.596752,0.047852,0.811895,0.725384,0.622274,0.643684,0.001000,436.530135
70,0.256398,0.631797,0.837859,0.081176,0.701195,0.373079,0.548022,0.509351,0.001000,440.009815
71,0.257112,0.641370,0.644050,0.051848,0.798520,0.773762,0.575161,0.636218,0.001000,436.654654
72,0.254846,0.624296,0.587527,0.047124,0.808480,0.744451,0.621577,0.668100,0.001000,436.522376
73,0.256553,0.648754,0.595032,0.048020,0.809050,0.752703,0.600173,0.651414,0.001000,437.966820
74,0.255150,0.629216,0.728336,0.063707,0.759249,0.603301,0.592039,0.603280,0.001000,438.918409
75,0.256584,0.629622,0.785521,0.071843,0.723108,0.480364,0.552946,0.551903,0.001000,439.021279
76,0.254259,0.624405,0.602397,0.049255,0.801651,0.761241,0.564075,0.636852,0.001000,439.174513
77,0.253807,0.609221,0.602835,0.048795,0.804212,0.756688,0.620149,0.672834,0.001000,439.050736
78,0.253129,0.616968,0.618551,0.050860,0.800228,0.771201,0.554229,0.625025,0.001000,438.853230
79,0.255443,0.626149,0.627067,0.050215,0.802504,0.714570,0.624852,0.654928,0.001000,440.267542
80,0.256677,0.631105,0.620280,0.050266,0.802504,0.666192,0.653442,0.663829,0.001000,439.473924
81,0.254106,0.627473,0.591042,0.047097,0.807342,0.770063,0.619125,0.683604,0.001000,443.018151
82,0.255415,0.632341,0.596768,0.048696,0.807627,0.743312,0.635837,0.675784,0.001000,441.256973
83,0.254007,0.626912,0.642020,0.052507,0.802504,0.748150,0.542203,0.582989,0.001000,441.048768
84,0.253849,0.632775,0.598195,0.047734,0.814172,0.764087,0.603922,0.632735,0.001000,441.935369
85,0.252333,0.635873,0.586975,0.047057,0.808765,0.754980,0.635038,0.670566,0.001000,441.220937
86,0.253676,0.620937,0.613461,0.048945,0.806773,0.708879,0.654125,0.699180,0.001000,441.342998
87,0.252537,0.610337,0.592594,0.047675,0.810188,0.725384,0.636702,0.674163,0.001000,440.848795
88,0.253408,0.621813,0.627206,0.050911,0.799659,0.772055,0.577299,0.640113,0.001000,443.050278
89,0.252274,0.629194,0.604377,0.048623,0.805919,0.758110,0.588319,0.633122,0.001000,441.378247
90,0.251813,0.605628,0.600414,0.048227,0.809903,0.729653,0.618688,0.652960,0.001000,443.196068
91,0.251171,0.633344,0.660384,0.054500,0.796528,0.768924,0.498949,0.557729,0.001000,441.769357
92,0.251931,0.607491,0.617406,0.050868,0.805350,0.657371,0.662359,0.667371,0.001000,442.425676
93,0.251254,0.611263,0.589197,0.047248,0.809334,0.746443,0.642134,0.676987,0.001000,439.767587
94,0.253295,0.610650,0.595110,0.047917,0.808196,0.764087,0.605389,0.659455,0.001000,445.881985
95,0.252888,0.626974,0.581026,0.045975,0.815879,0.742459,0.663903,0.687195,0.001000,448.865638
96,0.252649,0.618969,0.580450,0.046107,0.812749,0.747012,0.638106,0.673970,0.001000,448.780697
97,0.251009,0.607047,0.620860,0.050267,0.802504,0.700341,0.629007,0.649410,0.001000,449.129572
98,0.251060,0.614556,0.589177,0.047746,0.808765,0.756972,0.597296,0.658754,0.001000,449.087543
99,0.249686,0.608139,0.607097,0.049917,0.807057,0.736767,0.565767,0.619245,0.001000,447.329968
100,0.251364,0.602736,0.582331,0.046621,0.809903,0.742174,0.649338,0.690708,0.001000,442.576334
101,0.249674,0.605915,0.592122,0.047020,0.813887,0.756118,0.631748,0.675114,0.001000,448.258313
102,0.249368,0.608145,0.594595,0.047773,0.810472,0.708879,0.629109,0.658869,0.001000,447.100061
103,0.249574,0.619396,0.638127,0.051605,0.801366,0.775754,0.567460,0.616002,0.001000,447.796394
104,0.249455,0.617873,0.592890,0.046995,0.813603,0.772055,0.617448,0.666287,0.001000,442.604565
105,0.249938,0.610576,0.589028,0.046833,0.812749,0.762379,0.612469,0.658287,0.001000,440.474410
106,0.249514,0.641565,0.711153,0.061780,0.756688,0.554639,0.583269,0.589584,0.001000,446.655295
107,0.250028,0.612777,0.645288,0.053581,0.796813,0.771770,0.496318,0.564620,0.001000,436.103711
108,0.248769,0.603299,0.618372,0.050915,0.800797,0.692658,0.629439,0.655310,0.001000,435.329207
109,0.250204,0.614242,0.593373,0.047307,0.808196,0.755834,0.638745,0.668804,0.001000,443.194800
110,0.249300,0.616259,0.624872,0.050706,0.797097,0.677006,0.642388,0.658908,0.001000,443.479682
111,0.248131,0.617898,0.628459,0.051683,0.797951,0.753842,0.522760,0.600501,0.001000,441.772724
112,0.250004,0.607843,0.588793,0.047247,0.808765,0.758110,0.632454,0.670893,0.001000,442.004807
113,0.249094,0.616890,0.615629,0.051249,0.804496,0.709448,0.624090,0.657941,0.001000,441.786476
114,0.250476,0.612914,0.650044,0.053782,0.789414,0.647980,0.634098,0.650451,0.001000,442.457232
115,0.249102,0.620378,0.686238,0.059090,0.772624,0.595048,0.616747,0.627917,0.001000,442.402791
116,0.249418,0.615593,0.611747,0.049652,0.805919,0.760102,0.583272,0.623056,0.001000,441.898954
117,0.248770,0.612274,0.760093,0.068003,0.731360,0.511383,0.557784,0.557634,0.001000,441.850340
118,0.248203,0.618205,0.618615,0.049317,0.805919,0.734206,0.650200,0.668037,0.001000,441.820600
119,0.248757,0.606700,0.643295,0.052247,0.802504,0.776892,0.541456,0.593588,0.001000,442.083891
120,0.249161,0.612530,0.599967,0.048768,0.806773,0.767501,0.578768,0.634875,0.001000,441.848590
121,0.249866,0.617563,0.589745,0.047676,0.810188,0.746443,0.609144,0.652054,0.001000,442.160127
122,0.250262,0.608771,0.584639,0.046926,0.811326,0.713432,0.671131,0.695519,0.001000,442.701785
123,0.247549,0.616484,0.806393,0.071359,0.739044,0.525896,0.569123,0.552423,0.001000,441.824252
124,0.249049,0.638736,0.741272,0.063853,0.750996,0.578258,0.592715,0.598151,0.001000,442.379593
125,0.248551,0.612969,0.614844,0.050063,0.805635,0.752988,0.581684,0.624972,0.001000,442.267676
126,0.247159,0.598589,0.599028,0.048385,0.809619,0.700057,0.661002,0.669989,0.001000,441.809332
127,0.248184,0.597289,0.595709,0.048095,0.809619,0.702334,0.624772,0.656732,0.001000,441.949074
128,0.246581,0.602732,0.591472,0.047131,0.813034,0.754980,0.617631,0.647726,0.001000,441.773209
129,0.246960,0.606496,0.617637,0.050099,0.803073,0.681559,0.655085,0.664876,0.001000,441.967748
130,0.245479,0.614387,0.605425,0.048391,0.807342,0.750996,0.624231,0.659140,0.001000,442.049054
131,0.246223,0.616492,0.604993,0.047971,0.810188,0.776039,0.619871,0.661760,0.001000,441.882562
132,0.247934,0.614089,0.686737,0.059288,0.772624,0.610131,0.613866,0.628607,0.001000,441.925065
133,0.247504,0.639165,0.612607,0.050290,0.799943,0.680706,0.599897,0.649514,0.001000,441.979855
134,0.246971,0.603996,0.623546,0.049779,0.806488,0.778031,0.589910,0.626785,0.001000,441.995875
135,0.246240,0.599754,0.661819,0.058862,0.788845,0.638873,0.603938,0.632673,0.001000,442.628114
136,0.248914,0.602066,0.574552,0.045310,0.818725,0.721400,0.667350,0.692131,0.001000,445.815963
137,0.245103,0.604071,0.657179,0.057519,0.782584,0.636312,0.600000,0.633306,0.001000,443.025488
138,0.246111,0.600893,0.638966,0.052691,0.801935,0.778600,0.524565,0.577993,0.001000,442.109718
139,0.244630,0.605056,0.706895,0.057049,0.793967,0.776892,0.501577,0.548258,0.001000,442.959025
140,0.246383,0.610747,0.601054,0.047513,0.809334,0.764087,0.634041,0.689605,0.001000,441.631332
141,0.246570,0.598070,0.585120,0.046125,0.815310,0.765509,0.647133,0.683577,0.001000,445.617841
142,0.247355,0.622205,0.598812,0.047995,0.807911,0.688674,0.653060,0.676818,0.001000,441.847018
143,0.246247,0.602622,0.621977,0.049651,0.807342,0.764940,0.625585,0.656489,0.001000,443.035120
144,0.245069,0.602914,0.600948,0.048617,0.808480,0.719124,0.614471,0.650291,0.001000,442.753918
145,0.247928,0.601099,0.582856,0.046313,0.811326,0.756403,0.653999,0.701551,0.001000,442.279032
146,0.246881,0.613365,0.640542,0.051996,0.800797,0.781446,0.543010,0.602111,0.001000,441.686032
147,0.245795,0.599584,0.592995,0.047326,0.811326,0.759818,0.591294,0.649361,0.001000,441.848170
148,0.245953,0.599737,0.605714,0.048806,0.807627,0.731929,0.659807,0.707126,0.001000,444.340227
149,0.247646,0.598031,0.600676,0.048477,0.806773,0.717701,0.656809,0.676992,0.001000,442.077498
150,0.245009,0.596187,0.598454,0.047811,0.808480,0.720831,0.653154,0.683267,0.001000,442.003251
151,0.245792,0.596215,0.598832,0.048479,0.808480,0.704895,0.659163,0.692530,0.001000,447.025103
152,0.247408,0.597528,0.591152,0.047397,0.811326,0.755834,0.597095,0.646440,0.001000,442.780787
153,0.246561,0.616129,0.600094,0.048695,0.809619,0.750711,0.598778,0.634626,0.001000,441.777947
154,0.245485,0.596411,0.605649,0.049367,0.803927,0.777177,0.566121,0.628606,0.001000,441.704715
155,0.243926,0.600793,0.735942,0.066506,0.748435,0.525896,0.574137,0.568776,0.001000,441.878769
156,0.244629,0.592403,0.581626,0.046329,0.813034,0.749289,0.651674,0.689344,0.001000,443.086809
157,0.245978,0.595969,0.605070,0.048743,0.806773,0.775754,0.592355,0.643258,0.001000,441.606381
158,0.243851,0.606755,0.581638,0.046065,0.811611,0.766079,0.656561,0.701899,0.001000,443.394751
159,0.247084,0.599751,0.597351,0.046982,0.813603,0.765225,0.647048,0.678124,0.001000,441.599097
160,0.247245,0.601434,0.588337,0.046718,0.817018,0.736483,0.668970,0.683892,0.001000,442.587228
161,0.244335,0.598026,0.614934,0.050034,0.802789,0.660501,0.634367,0.659235,0.001000,444.478876
162,0.244515,0.605887,0.600937,0.048608,0.806773,0.725669,0.640481,0.683193,0.001000,445.899889
163,0.245624,0.593171,0.590022,0.047442,0.813318,0.709163,0.646930,0.675449,0.001000,441.943247
164,0.245001,0.600116,0.620540,0.050846,0.805635,0.759249,0.553364,0.599558,0.001000,441.812320
165,0.245141,0.598340,0.582181,0.046623,0.814172,0.763802,0.602588,0.647168,0.001000,443.231150
166,0.242795,0.606416,0.594678,0.047705,0.812180,0.731929,0.619183,0.656672,0.001000,441.883154
167,0.244920,0.605576,0.615885,0.049559,0.813887,0.622083,0.669534,0.645269,0.001000,442.051773
168,0.245584,0.599232,0.592714,0.047374,0.809903,0.751850,0.633751,0.671690,0.001000,443.567635
169,0.244177,0.619589,0.612772,0.049149,0.809334,0.780307,0.604969,0.646269,0.001000,441.630467
170,0.244531,0.595707,0.593992,0.048083,0.808765,0.724246,0.663461,0.701163,0.001000,442.784711
171,0.244643,0.597548,0.609917,0.049398,0.800512,0.684405,0.660475,0.687184,0.001000,442.477311
172,0.245277,0.596282,0.591198,0.047600,0.805919,0.746727,0.628675,0.678123,0.001000,441.588331
173,0.243792,0.599829,0.635021,0.051778,0.803927,0.653671,0.672366,0.690217,0.001000,446.513716
174,0.242815,0.606532,0.677917,0.057156,0.780023,0.626921,0.618134,0.629804,0.001000,448.403150
175,0.244502,0.591299,0.625719,0.050795,0.803358,0.667046,0.645472,0.657999,0.001000,447.999122
176,0.244426,0.614867,0.570447,0.045146,0.819294,0.744451,0.635480,0.674672,0.001000,447.240611
