epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
75,0.490669,0.170919,0.901632,0.033139,0.752187,0.746356,0.914079,0.926575,0.001000,333.594167
76,0.487940,0.159201,0.827805,0.030199,0.783528,0.769679,0.920135,0.936958,0.001000,333.785517
77,0.502811,0.166738,0.910145,0.035413,0.765306,0.751458,0.897301,0.910430,0.001000,332.453624
78,0.505260,0.179968,0.798310,0.028405,0.800292,0.791545,0.914236,0.934324,0.001000,346.692395
79,0.491682,0.162997,0.820206,0.030392,0.784257,0.769679,0.925572,0.930580,0.001000,333.330605
80,0.503330,0.210065,0.893032,0.031476,0.772595,0.767493,0.914819,0.932809,0.001000,334.343076
81,0.497006,0.185799,0.848604,0.033156,0.782799,0.768950,0.915766,0.916733,0.001000,333.147560
82,0.485702,0.163606,0.922472,0.032278,0.770408,0.752915,0.924856,0.930506,0.001000,333.953697
83,0.496673,0.196497,0.887980,0.031721,0.781341,0.762391,0.909046,0.920662,0.001000,342.517791
84,0.475355,0.160922,0.802075,0.028881,0.795190,0.787172,0.921342,0.931489,0.001000,334.112683
85,0.487342,0.186276,0.948796,0.033287,0.766035,0.759475,0.918111,0.924400,0.001000,333.195583
86,0.496302,0.180338,0.945179,0.035946,0.755102,0.732507,0.900752,0.918285,0.001000,335.751255
87,0.476249,0.167405,0.852714,0.030917,0.771866,0.771866,0.923379,0.930342,0.001000,333.336532
88,0.473953,0.152876,0.971144,0.032000,0.770408,0.761662,0.911805,0.928351,0.001000,342.731168
89,0.475705,0.170442,0.753006,0.027701,0.793732,0.777697,0.928123,0.937490,0.001000,333.087289
90,0.466069,0.149389,0.830216,0.027492,0.804665,0.793003,0.937049,0.937487,0.001000,334.307975
91,0.476387,0.191621,0.826923,0.030252,0.777697,0.771137,0.916979,0.929750,0.001000,334.620427
92,0.470299,0.143630,0.789215,0.029098,0.790087,0.775510,0.920458,0.931698,0.001000,363.003051
93,0.467522,0.156892,0.884441,0.034374,0.763120,0.752915,0.905462,0.914919,0.001000,332.663055
94,0.467478,0.151436,0.870473,0.031629,0.788630,0.777697,0.912680,0.922185,0.001000,333.858825
95,0.475656,0.159243,0.695801,0.027021,0.802478,0.789359,0.924107,0.934638,0.001000,331.856766
96,0.461793,0.155381,0.820923,0.028842,0.784985,0.774781,0.929002,0.935666,0.001000,332.067087
97,0.459788,0.145496,0.823240,0.029384,0.778426,0.776239,0.924926,0.939638,0.001000,347.506798
98,0.469774,0.171254,0.793674,0.029290,0.779883,0.778426,0.919988,0.935694,0.001000,333.020705
99,0.467817,0.152856,0.758443,0.027863,0.795918,0.787901,0.926619,0.941759,0.001000,333.413623
100,0.448102,0.129254,0.768289,0.028581,0.796647,0.789359,0.918549,0.933908,0.001000,335.580051
