epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
1,5.823113,30170.806641,277.025360,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,195.644580
2,5.775531,257.893982,261.792847,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,183.854386
3,5.743112,247.330338,258.591400,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.503455
4,5.711929,238.285797,247.412598,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.701037
5,5.681934,229.739777,236.098007,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,185.406954
6,5.653083,220.597610,228.948685,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.319922
7,5.625332,212.456482,215.901596,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,183.982679
8,5.598638,204.359680,209.886765,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.175344
9,5.572963,196.704941,201.854507,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,186.249604
10,5.548266,189.587387,189.746872,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.959672
11,5.524510,181.198517,188.425766,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.772964
12,5.501660,175.803406,178.901138,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,185.500848
13,5.479681,168.686249,173.900894,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.275021
14,5.458540,162.651535,165.706802,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,185.047431
15,5.438205,156.274017,161.115402,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,185.489497
16,5.418645,150.888489,150.741913,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,185.205560
17,5.399831,144.671494,147.941254,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,185.378005
18,5.381734,139.257568,142.259766,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,185.120633
19,5.364327,134.319138,137.284393,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.527963
20,5.347583,129.060364,132.971985,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.344344
21,5.331478,124.414604,126.747681,0.237803,0.126822,0.126822,0.000000,0.000000,0.100000,184.626981
