epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
1,1.383840,286.006500,11.937967,0.188363,0.161079,0.168367,0.335418,0.336959,0.001000,385.090721
2,1.016196,14.965814,15.066870,0.174170,0.177843,0.181487,0.452515,0.450649,0.001000,316.751174
3,0.826236,14.763372,42.194515,0.185888,0.173469,0.174198,0.451138,0.451547,0.001000,339.160830
4,0.707918,14.582571,9.815081,0.140141,0.266035,0.264577,0.561883,0.561647,0.001000,313.924788
5,0.589519,13.767794,12.125904,0.144209,0.235423,0.236152,0.610214,0.610342,0.001000,317.305196
6,0.540585,15.227780,16.036949,0.137218,0.234694,0.237609,0.634353,0.635335,0.001000,315.070244
7,0.483921,14.447345,14.229584,0.134993,0.232507,0.233236,0.659268,0.660291,0.001000,316.676523
8,0.436160,16.150393,12.558511,0.133592,0.290087,0.289359,0.565644,0.565443,0.001000,340.385935
9,0.406795,14.831635,14.168366,0.138402,0.263120,0.262391,0.608015,0.609684,0.001000,335.391385
10,0.383555,13.979351,11.754221,0.133559,0.253644,0.253644,0.638333,0.638794,0.001000,349.299882
11,0.351783,13.592489,14.941559,0.151259,0.197522,0.198980,0.623149,0.622819,0.001000,320.066104
12,0.334422,16.460218,9.133218,0.131615,0.270408,0.271866,0.626199,0.627021,0.001000,312.578688
13,0.324891,15.035927,12.585437,0.155272,0.209184,0.209184,0.575416,0.575416,0.001000,344.384366
14,0.291379,11.991626,10.960162,0.126836,0.274052,0.273324,0.676222,0.675854,0.001000,333.124288
15,0.277681,13.848312,14.499548,0.140007,0.259475,0.258746,0.573886,0.574034,0.001000,318.323608
16,0.251669,11.829142,12.595181,0.135631,0.250729,0.252187,0.615687,0.616141,0.001000,320.478648
17,0.249584,12.620268,15.569777,0.132570,0.275510,0.275510,0.648675,0.649373,0.001000,316.941368
18,0.231615,12.854669,10.367812,0.125337,0.303207,0.303207,0.600959,0.600959,0.001000,326.681615
19,0.230005,12.532278,12.911371,0.126979,0.273324,0.274052,0.649195,0.649272,0.001000,315.673591
20,0.208446,12.271339,14.058230,0.169351,0.212099,0.211370,0.372653,0.373065,0.001000,316.702934
21,0.216132,13.265642,8.027095,0.127171,0.300292,0.300292,0.600802,0.600802,0.001000,316.459563
22,0.200141,12.367539,10.096791,0.132138,0.242711,0.242711,0.672417,0.672417,0.001000,315.981398
23,0.185942,11.203346,13.380563,0.126915,0.265306,0.264577,0.708388,0.708150,0.001000,325.315368
24,0.182818,12.626279,10.121440,0.121661,0.282799,0.283528,0.693741,0.690058,0.001000,312.360168
25,0.172932,11.472372,12.059274,0.130601,0.271866,0.271866,0.593791,0.593791,0.001000,312.358418
26,0.168032,11.004128,12.119877,0.124175,0.277697,0.277697,0.704955,0.705136,0.001000,310.868792
27,0.177963,13.889853,11.995582,0.126831,0.261662,0.262391,0.683313,0.683208,0.001000,322.277204
28,0.160925,10.486320,15.409124,0.147672,0.201166,0.201895,0.658399,0.661035,0.001000,312.883485
29,0.163666,13.500397,9.015746,0.117845,0.301020,0.301020,0.698350,0.698350,0.001000,310.876304
30,0.160380,10.837139,12.642150,0.157791,0.219388,0.219388,0.427273,0.428108,0.001000,314.196996
31,0.149268,11.234612,8.773243,0.111614,0.327259,0.328717,0.700456,0.700633,0.001000,312.507317
32,0.141511,10.272439,12.210980,0.136287,0.233236,0.233965,0.681563,0.682139,0.001000,330.437808
33,0.142068,11.609646,10.668740,0.138156,0.228863,0.228863,0.672346,0.671936,0.001000,316.152331
34,0.139141,10.876869,11.741473,0.128624,0.260204,0.263120,0.691171,0.691592,0.001000,310.561729
35,0.135100,11.080064,9.442076,0.133360,0.249271,0.249271,0.664532,0.664532,0.001000,313.360576
36,0.132717,11.120457,13.259934,0.171000,0.198980,0.196793,0.379065,0.379042,0.001000,312.755600
37,0.135079,10.699863,9.318313,0.124495,0.292274,0.292274,0.670231,0.670388,0.001000,314.177994
38,0.139686,11.659585,10.246650,0.125241,0.280612,0.279883,0.667686,0.667519,0.001000,322.803565
39,0.136159,11.164145,9.779098,0.136957,0.227405,0.225948,0.661864,0.661297,0.001000,311.798460
40,0.123941,10.669567,13.521287,0.134345,0.229592,0.230321,0.701422,0.702725,0.001000,310.892669
41,0.119153,10.303972,9.996499,0.134258,0.223761,0.223761,0.683420,0.683684,0.001000,308.117529
42,0.116300,10.790034,10.816356,0.123816,0.260204,0.260204,0.711874,0.711874,0.001000,309.915855
43,0.116789,9.933952,10.437178,0.129360,0.266764,0.264577,0.678483,0.680144,0.001000,316.303244
44,0.117872,10.478019,10.501102,0.144089,0.192420,0.192420,0.658845,0.660300,0.001000,311.303213
45,0.114789,10.506750,9.919843,0.120908,0.303207,0.303207,0.663924,0.663924,0.001000,311.151676
46,0.111864,9.747926,8.947131,0.113761,0.313411,0.314869,0.719459,0.719521,0.001000,311.997990
47,0.109908,10.754147,10.072360,0.125026,0.257289,0.258746,0.717548,0.717258,0.001000,314.656808
48,0.108595,10.456565,10.755855,0.132361,0.229592,0.230321,0.707294,0.706673,0.001000,330.719580
49,0.104775,9.778483,9.412496,0.120014,0.270408,0.271137,0.705078,0.705241,0.001000,305.700348
50,0.101680,9.849251,9.290768,0.117226,0.304665,0.304665,0.711363,0.710867,0.001000,334.639423
51,0.108402,10.602971,8.700733,0.117881,0.298105,0.298105,0.695713,0.695713,0.001000,307.948388
52,0.102568,10.316729,11.510386,0.153025,0.192420,0.193149,0.623107,0.624036,0.001000,416.808455
53,0.100339,10.066899,10.216074,0.123134,0.274052,0.274052,0.714538,0.714538,0.001000,415.163278
54,0.099547,10.060818,10.091211,0.129072,0.251458,0.251458,0.707818,0.709201,0.001000,419.831078
55,0.097225,10.199325,8.876402,0.120514,0.316327,0.317055,0.655350,0.656082,0.001000,410.454585
56,0.092634,9.604275,8.638454,0.120351,0.281341,0.281341,0.718229,0.718229,0.001000,477.354716
57,0.095736,10.161960,8.736340,0.122026,0.258746,0.258746,0.714625,0.714607,0.001000,394.244030
58,0.098334,9.698427,11.859519,0.141302,0.204810,0.204082,0.675259,0.675033,0.001000,412.751740
59,0.093698,9.628874,9.439176,0.124905,0.267493,0.267493,0.702030,0.702030,0.001000,334.583737
60,0.092391,9.575791,9.817575,0.119712,0.296647,0.297376,0.682768,0.682786,0.001000,309.394067
