epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.614139,2.286743,0.147800,256.351602
2,2.232764,2.068796,0.207400,255.466580
3,2.019121,1.794885,0.332800,255.531156
4,1.806998,1.695737,0.391400,255.506107
5,1.617383,1.587461,0.439000,255.568901
6,1.466519,1.405347,0.507800,255.602032
7,1.350593,1.305828,0.555400,255.614692
8,1.236308,1.095495,0.619000,255.597677
9,1.147203,1.266451,0.592400,255.621503
10,1.067251,0.999061,0.651400,255.635038
11,0.996195,0.990638,0.673800,255.659659
12,0.903827,0.805585,0.722000,255.686206
13,0.848893,0.824194,0.745200,255.647801
14,0.788642,0.752492,0.761000,255.630547
15,0.753366,0.752464,0.762200,255.599357
16,0.721864,0.693191,0.785600,255.586697
17,0.682560,0.625667,0.804600,255.587080
18,0.664457,0.741310,0.784600,255.620601
19,0.645047,0.590137,0.804800,255.610433
20,0.621915,0.778380,0.781800,255.631780
21,0.596411,0.629226,0.811000,255.613800
22,0.580208,0.554042,0.823800,255.621924
23,0.559865,0.585499,0.822200,255.609469
24,0.551818,0.593283,0.816800,255.645033
25,0.528559,0.510909,0.839600,255.681169
26,0.514542,0.537960,0.825800,255.705019
27,0.508502,0.616463,0.825200,255.656426
28,0.493418,0.483699,0.844200,255.644452
29,0.479866,0.565056,0.829600,255.662210
30,0.472397,0.723665,0.836000,255.694810
31,0.450212,0.523453,0.855600,255.692345
32,0.439835,0.651012,0.838200,255.776536
33,0.433811,0.469608,0.848800,255.760538
34,0.423684,0.505445,0.845800,255.728534
35,0.417189,0.433545,0.869000,255.750941
36,0.407763,0.484216,0.856000,255.778973
37,0.394825,0.452643,0.866600,255.787659
38,0.395332,0.531608,0.856000,255.816387
39,0.381716,0.484650,0.864600,255.876866
40,0.369515,0.526363,0.849000,255.920300
41,0.365619,0.524947,0.861000,255.917315
42,0.361230,0.501496,0.858400,255.984855
43,0.350634,0.546519,0.864800,255.923579
44,0.347030,0.434501,0.874800,255.913581
45,0.343518,0.795728,0.846600,255.971757
46,0.338538,0.476629,0.875600,255.955631
47,0.330086,0.495883,0.874200,255.966595
48,0.324451,0.665845,0.845800,255.980814
