epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.664056,2.146166,0.185000,293.573741
2,2.000103,1.848034,0.296200,292.335335
3,1.778350,1.683830,0.377400,292.544912
4,1.593298,2.104489,0.382000,292.770347
5,1.423916,1.365338,0.545200,293.525267
6,1.286632,1.242066,0.585600,293.789130
7,1.177818,1.180009,0.595000,293.750842
8,1.081686,1.247905,0.617200,293.770281
9,0.994239,0.873252,0.696600,293.503870
10,0.906829,0.841977,0.727000,294.967221
11,0.849461,0.702757,0.762600,295.001040
12,0.782762,0.800435,0.750800,295.035213
13,0.736902,0.738034,0.778000,295.040830
14,0.697962,0.687350,0.780400,293.804115
15,0.667615,0.627050,0.801800,293.019819
16,0.636200,0.575496,0.821000,292.961744
17,0.609542,0.687525,0.785800,292.887778
18,0.585956,0.511131,0.836600,292.859589
19,0.564941,0.688807,0.783600,292.962192
20,0.547052,0.483318,0.845000,292.948983
21,0.527637,0.528409,0.837800,292.747388
22,0.504437,0.493658,0.851800,294.871134
23,0.498723,0.486106,0.852400,294.950674
24,0.484267,0.515556,0.847400,294.947068
25,0.469298,0.494870,0.847200,294.948902
26,0.456830,0.497355,0.847000,295.086920
27,0.452209,0.417277,0.867800,295.027216
28,0.435541,0.453438,0.861000,294.970565
29,0.430959,0.436155,0.864400,295.172273
30,0.418211,0.475116,0.861200,295.012402
31,0.411149,0.412979,0.869400,294.916810
32,0.398137,0.404729,0.880600,295.126494
33,0.392421,0.435415,0.862000,295.092929
34,0.391242,0.371570,0.885600,295.072827
35,0.375310,0.400708,0.881800,295.145970
36,0.377581,0.412032,0.871800,293.590649
37,0.363597,0.370135,0.888400,292.604862
38,0.357529,0.385185,0.886400,292.611675
39,0.356843,0.401440,0.877200,292.627545
40,0.352453,0.402110,0.878200,292.689901
41,0.339209,0.356992,0.892200,292.644107
42,0.340777,0.371347,0.888200,292.609364
43,0.335560,0.390921,0.878600,292.577371
44,0.327828,0.355929,0.893400,292.694027
45,0.320947,0.327513,0.899000,292.716304
46,0.316615,0.375724,0.895200,293.467995
47,0.311355,0.426645,0.872600,293.439573
48,0.304300,0.366286,0.890600,293.446165
49,0.303865,0.359315,0.892800,292.767984
50,0.296491,0.361482,0.897400,293.081707
51,0.296879,0.379053,0.889200,293.410762
52,0.294704,0.392363,0.884400,293.395378
53,0.288278,0.452506,0.869600,293.543506
54,0.286479,0.328798,0.900800,293.559382
55,0.283787,0.325874,0.902400,293.423704
56,0.280890,0.378171,0.889400,293.580593
57,0.275242,0.325239,0.905200,293.193214
58,0.269732,0.320084,0.904200,293.447423
59,0.268145,0.342438,0.905400,293.426847
60,0.270633,0.314877,0.907400,293.509908
61,0.261350,0.321558,0.909200,293.667289
62,0.258179,0.347440,0.901200,293.622638
63,0.257622,0.365819,0.897200,293.678342
64,0.254548,0.327653,0.910000,293.528104
65,0.253168,0.402169,0.893000,293.496326
66,0.245571,0.327953,0.910600,293.213760
67,0.245392,0.323299,0.909000,292.905699
68,0.240653,0.335308,0.909400,293.255749
69,0.240991,0.321120,0.912400,293.621612
70,0.234316,0.383027,0.895000,293.547688
71,0.232540,0.312556,0.905800,293.467869
72,0.233031,0.327361,0.908200,293.374053
73,0.227894,0.333520,0.906000,293.562274
74,0.227550,0.309319,0.911800,292.665998
75,0.230237,0.369481,0.904000,293.461078
76,0.223471,0.342528,0.910200,293.435469
77,0.219605,0.336816,0.898600,292.689219
78,0.218669,0.317932,0.914000,293.444531
79,0.217441,0.364005,0.902000,292.640924
80,0.213671,0.350508,0.899400,293.411397
81,0.214579,0.319643,0.913400,293.331982
82,0.211854,0.333118,0.912000,293.416903
83,0.206789,0.329033,0.905600,293.385856
84,0.205235,0.351796,0.906400,293.476954
85,0.202297,0.322533,0.912000,293.429841
86,0.203380,0.346584,0.909200,292.641018
87,0.206299,0.311277,0.916000,292.595474
88,0.199342,0.320666,0.919600,292.563139
89,0.202284,0.343235,0.911800,292.676128
90,0.195157,0.320292,0.914200,292.705615
91,0.191132,0.323693,0.913000,292.713952
92,0.198339,0.362620,0.906000,292.702071
93,0.189415,0.313452,0.916200,292.595054
