epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
1,9.050628,nan,18.000416,22.434122,0.482588,0.042274,0.042274,0.000000,0.000000,0.010000,0.324782,140.493753
2,23.915663,27.772375,24.874876,23.862358,0.483802,0.042274,0.042274,0.000000,0.000000,0.010000,0.278114,134.339414
3,16.764454,15.458513,8.391021,6.832469,0.416982,0.042274,0.042274,0.000000,0.000000,0.010000,0.278179,134.443578
4,3.621601,2.591840,3.099426,2.151248,0.144108,0.105685,0.161808,0.098261,0.109620,0.010000,0.278104,134.821519
5,3.170460,2.228069,2.992029,2.005554,0.130682,0.163994,0.156706,0.240069,0.236800,0.010000,0.277945,134.802376
6,2.875041,1.948606,2.781636,1.828729,0.110918,0.291545,0.258746,0.491361,0.466786,0.010000,0.278076,134.790015
7,2.717826,1.882209,2.686465,1.738801,0.098265,0.323615,0.344023,0.621227,0.602818,0.010000,0.278145,134.607232
8,2.637765,1.717089,2.630603,1.698063,0.095074,0.313411,0.341837,0.650366,0.645697,0.010000,0.278263,134.711209
9,2.582863,1.651252,2.579851,1.641496,0.088715,0.361516,0.356414,0.703583,0.686955,0.010000,0.278145,134.658504
10,2.542012,1.628393,2.541926,1.611164,0.084578,0.341108,0.376093,0.754199,0.732519,0.010000,0.278027,134.592493
11,2.516258,1.600727,2.518830,1.598633,0.082915,0.354956,0.387755,0.750585,0.748023,0.010000,0.278108,134.567012
12,2.495030,1.584680,2.513777,1.609754,0.084339,0.345481,0.373907,0.731894,0.744308,0.010000,0.278183,134.556031
13,2.468624,1.556942,2.489662,1.568407,0.079678,0.384111,0.411808,0.778756,0.775583,0.010000,0.278244,134.644682
14,2.457269,1.552807,2.477012,1.556094,0.078040,0.378280,0.421283,0.781067,0.784194,0.010000,0.277931,134.698789
15,2.434047,1.537243,2.469034,1.582826,0.080771,0.372449,0.392128,0.776755,0.765249,0.010000,0.277888,134.675012
16,2.424711,1.532760,2.440109,1.523277,0.074384,0.379738,0.431487,0.803516,0.813413,0.010000,0.278353,134.650426
17,2.407581,1.512370,2.444825,1.566887,0.078802,0.382653,0.425656,0.769040,0.790349,0.010000,0.277975,134.850625
18,2.396630,1.497934,2.433638,1.527253,0.075155,0.369534,0.437318,0.797822,0.812438,0.010000,0.278260,134.681159
19,2.382021,1.505368,2.420100,1.530921,0.074879,0.365889,0.427114,0.788941,0.822021,0.010000,0.278340,134.617104
20,2.369258,1.474333,2.445881,1.546871,0.077672,0.362245,0.420554,0.770505,0.787228,0.010000,0.278314,134.772045
21,2.356612,1.476986,2.411617,1.516436,0.073648,0.381195,0.444606,0.796946,0.810866,0.010000,0.278270,134.699671
22,2.346287,1.473023,2.389494,1.496352,0.071517,0.407434,0.468659,0.811707,0.830620,0.010000,0.278040,134.515360
23,2.335347,1.453640,2.386549,1.512120,0.072945,0.402332,0.463557,0.801549,0.827599,0.010000,0.278135,134.510768
24,2.328491,1.464818,2.377279,1.493108,0.071055,0.419096,0.478134,0.810570,0.837794,0.010000,0.278100,134.488462
25,2.319482,1.443974,2.368338,1.486640,0.070029,0.419096,0.482507,0.820306,0.833868,0.010000,0.278476,134.368524
26,2.304671,1.439062,2.359897,1.481124,0.069409,0.410350,0.486880,0.824052,0.851115,0.010000,0.277895,134.397500
27,2.293588,1.424548,2.372709,1.502513,0.070698,0.410350,0.478863,0.811950,0.849482,0.010000,0.278502,134.519405
28,2.284525,1.422633,2.356360,1.483330,0.069743,0.396501,0.494898,0.812736,0.846677,0.010000,0.277964,134.275631
29,2.276726,1.420633,2.350857,1.500872,0.070778,0.384840,0.482507,0.811963,0.845013,0.010000,0.277996,134.232693
30,2.267094,1.416259,2.340197,1.476666,0.067965,0.418367,0.501458,0.835430,0.851767,0.010000,0.278724,134.301799
31,2.259928,1.413760,2.324520,1.459665,0.067006,0.444606,0.495627,0.837372,0.858529,0.010000,0.278713,134.671663
32,2.254912,1.400069,2.339022,1.472641,0.067388,0.449708,0.513848,0.842997,0.856353,0.010000,0.278473,134.176795
33,2.240521,1.391664,2.343199,1.476960,0.068040,0.412536,0.521866,0.823804,0.852043,0.010000,0.278796,134.329193
34,2.233813,1.387793,2.329350,1.476298,0.067110,0.418367,0.518950,0.832838,0.861602,0.010000,0.278042,134.237902
35,2.228881,1.389024,2.328334,1.483876,0.068530,0.471574,0.519679,0.831730,0.837499,0.010000,0.278417,134.210394
36,2.218420,1.384887,2.311270,1.466604,0.067122,0.450437,0.528426,0.833664,0.855529,0.010000,0.278046,134.186704
37,2.209412,1.376302,2.321039,1.471258,0.067709,0.448980,0.533528,0.834642,0.851767,0.010000,0.278218,134.211566
38,2.204694,1.370787,2.295614,1.446748,0.065278,0.432945,0.518222,0.841963,0.878058,0.010000,0.277883,134.179445
39,2.193276,1.360394,2.308650,1.486786,0.068880,0.405248,0.515306,0.821943,0.855708,0.010000,0.278175,134.086512
40,2.190631,1.367373,2.301587,1.462684,0.066585,0.431487,0.521866,0.834863,0.865426,0.010000,0.278200,134.199708
41,2.183684,1.358243,2.286423,1.448815,0.065179,0.448980,0.524052,0.843330,0.875197,0.010000,0.278572,134.212758
42,2.183429,1.365376,2.277612,1.451661,0.064526,0.439504,0.541545,0.850829,0.878554,0.010000,0.277806,134.105570
43,2.167146,1.348298,2.287657,1.461220,0.065144,0.438047,0.555394,0.844642,0.872585,0.010000,0.278175,134.080135
44,2.164699,1.356361,2.280710,1.462668,0.066062,0.422012,0.536443,0.837048,0.874937,0.010000,0.278780,134.445991
45,2.161621,1.355371,2.274750,1.448202,0.065330,0.429300,0.551020,0.841527,0.873548,0.010000,0.277964,134.113119
46,2.149044,1.344146,2.283262,1.453698,0.064719,0.448980,0.545918,0.851836,0.873144,0.010000,0.278668,134.293936
47,2.144019,1.341465,2.275312,1.449827,0.063742,0.459913,0.564140,0.848972,0.884055,0.010000,0.278293,134.327878
48,2.142638,1.345336,2.289541,1.459413,0.064891,0.422012,0.540816,0.846204,0.876308,0.010000,0.278065,134.313195
