epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
51,1.457898,0.900431,1.890270,1.391048,0.052317,0.545190,0.532799,0.896402,0.894555,0.010000,0.125693,119.133981
52,1.934282,3.108858,1.928075,1.208283,0.053551,0.516035,0.543003,0.880472,0.886877,0.010000,0.125744,119.154035
53,1.713874,1.033772,1.804227,1.098154,0.045823,0.582362,0.582362,0.899746,0.900022,0.010000,0.125820,119.254600
54,1.582309,0.966184,1.839121,1.096916,0.043462,0.618805,0.608601,0.917184,0.918413,0.010000,0.125765,119.251376
55,1.511217,0.889524,1.932162,1.288869,0.050550,0.531341,0.540087,0.885740,0.888428,0.010000,0.125744,119.419688
56,1.472960,0.874647,1.925537,1.133167,0.041463,0.642857,0.642857,0.915996,0.916779,0.010000,0.125784,120.305520
57,1.454070,0.858731,1.908795,1.197147,0.042464,0.633382,0.631195,0.916884,0.917919,0.010000,0.125818,119.226656
58,1.411494,0.867421,1.824497,1.174630,0.041835,0.631924,0.631924,0.908595,0.909093,0.010000,0.125805,119.043968
59,1.384454,0.786752,1.910488,1.263038,0.042856,0.634840,0.634111,0.915973,0.916335,0.010000,0.125730,119.373323
60,1.373463,0.772473,1.906275,1.157102,0.038556,0.663994,0.668367,0.926663,0.927466,0.010000,0.125828,119.317888
61,1.353638,0.798211,1.876135,1.192607,0.041578,0.636297,0.634111,0.921600,0.923303,0.010000,0.125749,119.233009
62,1.357769,0.775169,2.100931,1.284098,0.039283,0.645044,0.648688,0.918489,0.917892,0.010000,0.125706,119.118357
63,1.317525,0.710654,1.910416,1.252558,0.038713,0.659621,0.660350,0.914410,0.914712,0.010000,0.126252,119.307177
64,1.325812,0.769501,1.768755,1.166640,0.041238,0.637755,0.637026,0.906312,0.907224,0.010000,0.125835,119.179259
65,1.292008,0.717072,1.808182,1.184736,0.039516,0.654519,0.655977,0.929126,0.929704,0.010000,0.125808,119.224131
66,1.324472,0.785894,1.827715,1.100893,0.037771,0.665452,0.667638,0.924849,0.926565,0.010000,0.125897,119.202810
67,1.275744,0.689059,1.948289,1.236859,0.038719,0.689504,0.687318,0.925930,0.926131,0.010000,0.125745,119.151674
68,1.270293,0.693384,1.845432,1.148938,0.037327,0.655977,0.656706,0.928364,0.928642,0.010000,0.125798,119.286542
