epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.899827,1.634336,0.407600,204.911397
2,1.482210,1.318394,0.537000,201.368628
3,1.284106,1.471121,0.481600,201.386876
4,1.142242,1.125710,0.606800,201.404929
5,1.040720,1.104017,0.626200,201.357936
6,0.966172,1.165531,0.633600,201.390705
7,0.891640,0.832133,0.708800,201.434543
8,0.830811,0.817952,0.718000,201.389691
9,0.772371,0.744059,0.734600,201.384263
10,0.726948,0.724512,0.749800,201.381500
11,0.684108,0.772949,0.736600,201.749718
12,0.651501,0.694964,0.769600,201.402569
13,0.616505,0.817045,0.732600,201.355481
14,0.580497,0.878780,0.725000,201.385823
15,0.559999,0.747254,0.762400,201.393315
16,0.537020,0.724602,0.764600,201.415956
17,0.511088,0.629536,0.787800,201.455116
18,0.481334,0.673157,0.781600,201.453001
19,0.465170,0.759078,0.772600,201.446927
20,0.439569,0.737290,0.771000,201.433889
21,0.414779,0.809754,0.758400,201.414150
22,0.407321,0.743722,0.784200,201.419643
23,0.396250,0.645561,0.800600,201.418546
24,0.363823,0.704883,0.790200,201.613628
25,0.354934,0.700024,0.802800,201.433806
26,0.334369,0.747285,0.786200,201.399001
27,0.316236,0.691933,0.796200,201.517210
28,0.302166,0.725088,0.795000,201.749389
29,0.294470,0.726109,0.800800,201.529227
30,0.282793,0.684908,0.808000,201.470633
31,0.262927,0.695261,0.804000,201.487613
32,0.254048,0.773296,0.793800,201.443431
33,0.239979,0.781793,0.799600,201.446681
34,0.231306,0.803413,0.803600,201.404232
35,0.217378,0.833949,0.794200,201.433498
36,0.215026,0.825932,0.800600,201.451429
37,0.203189,1.064691,0.758800,201.486112
38,0.195469,0.769049,0.802400,201.474248
39,0.179964,0.763263,0.814200,201.412190
40,0.179336,0.844498,0.799800,201.359765
