epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.067339,1.691695,0.387200,315.202331
2,1.431470,1.471506,0.490400,313.273546
3,1.175517,1.211971,0.604000,313.339950
4,1.020852,1.086150,0.628400,313.065149
5,0.921660,1.125468,0.638000,313.209953
6,0.845900,0.832761,0.714200,313.215244
7,0.776323,0.817221,0.718200,313.243747
8,0.712970,0.909500,0.710200,313.270726
9,0.672222,0.655491,0.789200,313.241266
10,0.633024,0.628859,0.787200,313.209893
11,0.602328,0.653006,0.785400,313.401909
12,0.576685,0.594807,0.806600,313.821379
13,0.554283,0.552625,0.821800,314.089579
14,0.532672,0.607856,0.801800,313.579078
15,0.511336,0.556450,0.816200,313.990610
16,0.494214,0.531810,0.827000,314.090494
17,0.478458,0.530688,0.828200,313.199718
18,0.465833,0.531043,0.834000,313.096841
19,0.450251,0.634341,0.807800,313.159986
20,0.436989,0.589275,0.815400,313.181906
21,0.425083,0.501934,0.842600,313.142768
22,0.415964,0.514991,0.835000,313.191269
23,0.404311,0.488564,0.848000,313.099973
24,0.394685,0.519695,0.838400,313.145080
25,0.386396,0.477914,0.842600,313.206323
26,0.376963,0.479769,0.846200,313.129890
27,0.371757,0.490305,0.846200,313.055982
28,0.363183,0.503870,0.842000,313.132273
29,0.353724,0.473609,0.853000,313.112717
30,0.345280,0.481849,0.853600,313.124755
31,0.336358,0.435379,0.867000,313.062565
32,0.335499,0.442377,0.858200,313.134675
33,0.326321,0.428045,0.866600,313.220386
34,0.316329,0.507874,0.845200,313.097096
35,0.315830,0.404064,0.872400,313.140802
36,0.310084,0.448203,0.860400,313.114352
37,0.302325,0.421254,0.872000,313.142401
38,0.296393,0.489852,0.856200,313.142162
39,0.293252,0.447929,0.868600,313.189038
40,0.288193,0.424080,0.873400,313.216746
41,0.284798,0.395927,0.875000,313.286640
42,0.278560,0.429245,0.869800,313.223692
43,0.273149,0.431452,0.874600,313.289022
44,0.268527,0.443966,0.872400,313.586727
45,0.265500,0.444506,0.864400,314.106707
46,0.263944,0.431080,0.874800,313.790494
47,0.259699,0.459015,0.865600,314.240026
48,0.252230,0.424830,0.874800,313.262143
49,0.249532,0.410284,0.879200,314.265715
50,0.245839,0.416690,0.880600,314.101504
51,0.243121,0.432686,0.878000,314.292304
52,0.237990,0.441909,0.877400,314.389744
53,0.231309,0.457191,0.874800,314.114001
54,0.230355,0.467586,0.865600,314.207683
55,0.229143,0.464002,0.877000,314.259511
56,0.227137,0.453077,0.874600,314.190317
57,0.222591,0.431070,0.881400,314.284827
58,0.218465,0.396050,0.879000,314.154837
59,0.214633,0.473084,0.867000,314.342617
60,0.212404,0.392225,0.883400,314.211943
61,0.209602,0.426075,0.880400,313.794661
62,0.206770,0.392248,0.888600,314.235150
63,0.204106,0.433296,0.880400,313.833701
64,0.203251,0.426801,0.880600,314.225570
65,0.198708,0.421874,0.883400,314.100485
66,0.196642,0.439298,0.882400,314.140199
67,0.195489,0.490745,0.866800,314.287476
68,0.194121,0.451178,0.879400,314.224388
69,0.187768,0.447627,0.883800,313.886271
70,0.190294,0.408401,0.888200,314.151437
71,0.187137,0.433659,0.882000,314.065398
72,0.183595,0.404629,0.886600,314.012578
73,0.179708,0.468250,0.879800,313.240825
74,0.182588,0.457208,0.886800,313.205007
75,0.176909,0.476305,0.876000,313.264234
76,0.171992,0.419660,0.887000,313.197793
