epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.732194,2.369833,0.114600,461.291609
2,2.168878,2.039272,0.226400,462.957353
3,1.910649,1.796052,0.340800,464.075971
4,1.722012,1.610559,0.407800,466.480965
5,1.572053,1.540664,0.444600,468.168496
6,1.420866,1.272505,0.551400,469.424124
7,1.286903,1.248596,0.564000,470.616641
8,1.180747,1.090770,0.628600,471.704688
9,1.076605,0.930888,0.684800,472.763112
10,0.976453,0.931107,0.698000,475.628642
11,0.902728,0.841179,0.726600,475.245061
12,0.837086,0.727504,0.760200,475.461445
13,0.792160,0.783648,0.768200,476.477650
14,0.749728,0.716329,0.772600,477.302682
15,0.718412,0.649675,0.796000,478.429086
16,0.686040,0.661525,0.782800,479.108804
17,0.658877,0.669568,0.790600,479.633293
18,0.631119,0.554556,0.826400,480.214392
19,0.613181,0.554434,0.818600,480.634699
20,0.594746,0.675352,0.792400,480.603172
21,0.575504,0.549654,0.829200,481.143932
22,0.559017,0.525287,0.834200,481.819918
23,0.541222,0.499211,0.839400,482.319908
24,0.530803,0.505289,0.838200,481.922575
25,0.516970,0.510782,0.836600,482.108247
26,0.503957,0.493156,0.844400,482.308156
27,0.497166,0.509817,0.839400,482.766387
28,0.479080,0.469626,0.849600,482.999233
29,0.475803,0.466632,0.847800,482.560669
30,0.462489,0.485800,0.846200,481.688801
31,0.450786,0.406085,0.870600,481.239945
32,0.439610,0.423297,0.865600,480.670788
33,0.437081,0.445875,0.862800,479.209503
34,0.429138,0.432124,0.858800,478.330389
