epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.820584,1.454011,0.473600,218.728223
2,1.373561,1.326271,0.534200,215.262453
3,1.221981,1.215505,0.577600,215.374227
4,1.116954,1.091922,0.619200,215.390474
5,1.050695,1.039477,0.645400,215.470705
6,0.995545,1.059440,0.644400,215.160540
7,0.955530,0.887786,0.692800,216.296089
8,0.918934,0.937292,0.675400,215.344657
9,0.886167,0.876717,0.699400,215.313338
10,0.856551,0.780241,0.733000,216.105607
11,0.823712,0.814811,0.723400,215.239260
12,0.797623,0.764950,0.746400,215.199681
13,0.763088,0.744428,0.753800,215.455897
14,0.746566,0.713239,0.761000,215.369079
15,0.720333,0.708921,0.762000,215.410835
16,0.698756,0.666299,0.773400,215.311284
17,0.671709,0.644180,0.786600,215.785947
18,0.657650,0.717048,0.756600,215.346067
19,0.643068,0.683633,0.768800,215.759757
20,0.622470,0.646832,0.789400,215.380177
21,0.611332,0.628126,0.792600,215.423943
22,0.590394,0.581759,0.806000,215.551982
23,0.575812,0.627608,0.800800,216.289227
24,0.567398,0.600082,0.806400,215.151409
25,0.555982,0.603911,0.802800,215.288266
26,0.541204,0.589493,0.809200,216.427077
27,0.529181,0.574489,0.812200,215.448241
28,0.522900,0.543245,0.819400,215.178585
29,0.506939,0.622112,0.803400,215.241416
30,0.505327,0.565083,0.815400,215.537394
31,0.494782,0.582367,0.812800,215.978820
32,0.480397,0.552576,0.826400,215.567708
33,0.474225,0.570351,0.814800,215.706218
34,0.465346,0.535097,0.829400,215.463655
35,0.462223,0.664121,0.797000,215.417309
36,0.448272,0.579593,0.813400,215.589638
37,0.441489,0.630006,0.800400,215.547704
38,0.431273,0.565610,0.817000,215.327310
39,0.425927,0.541306,0.822200,215.099577
40,0.416390,0.539692,0.824200,215.161016
