epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.603484,1.708195,0.449200,423.452192
2,1.126496,1.430171,0.533800,419.050347
3,0.886383,1.216240,0.633600,418.593396
4,0.738275,1.003706,0.687400,418.830075
5,0.638589,0.711571,0.766600,419.188437
6,0.571080,0.671834,0.781200,418.126492
7,0.516659,0.837756,0.749200,419.332856
8,0.474547,0.689903,0.776600,419.146636
9,0.436091,0.619761,0.809400,419.878799
10,0.404418,0.526849,0.833400,420.924827
11,0.372870,0.820210,0.767000,417.961264
12,0.351123,0.752922,0.775800,418.778810
13,0.325935,0.733744,0.798600,418.259811
14,0.304301,0.657170,0.823000,418.229191
15,0.286314,0.491354,0.853600,420.341036
16,0.264431,0.725216,0.805800,417.985695
17,0.247857,0.526174,0.853600,418.994484
18,0.233741,0.509686,0.856600,418.752581
19,0.217225,0.608612,0.833800,418.988547
20,0.209504,0.574814,0.845400,419.357946
21,0.194130,0.510550,0.850200,418.314036
22,0.181717,0.497857,0.868400,417.948977
23,0.172076,0.531073,0.859600,418.118385
24,0.157990,0.538531,0.861800,418.909988
25,0.154397,0.547389,0.856000,418.467522
26,0.142859,0.738084,0.834200,418.563303
27,0.144516,0.598232,0.848000,418.350700
28,0.129264,0.544918,0.866000,417.904671
29,0.123228,0.736872,0.843800,419.435642
30,0.120270,0.734367,0.833400,418.596487
31,0.110891,0.681478,0.847000,418.374966
32,0.101802,0.520847,0.881400,418.469185
33,0.094135,0.601618,0.869000,418.869105
34,0.089179,0.534181,0.877200,418.382074
35,0.088103,0.715039,0.854600,418.129515
36,0.083274,0.705387,0.862000,418.304090
37,0.077675,0.727219,0.845200,418.098731
38,0.080355,0.638364,0.870800,418.918613
39,0.074407,0.643616,0.869600,418.211159
40,0.080112,1.027460,0.823800,418.582866
41,0.068284,0.635899,0.864200,420.673798
42,0.064747,0.747995,0.860000,418.238459
43,0.064170,0.674717,0.868600,418.119694
44,0.060464,0.568579,0.883600,418.264573
45,0.055596,0.584179,0.883000,418.286127
46,0.052161,0.761115,0.860000,418.278831
47,0.051766,0.776058,0.867600,418.098273
48,0.052138,0.659464,0.874200,417.802528
49,0.050111,0.594909,0.884600,417.859419
50,0.047619,0.602576,0.884200,418.101415
51,0.046399,0.638889,0.878400,417.798819
52,0.038492,0.684721,0.880200,417.784184
53,0.043449,0.669805,0.876000,418.285928
54,0.039641,0.674394,0.877200,418.245771
55,0.044507,0.665307,0.879800,419.368420
56,0.038463,0.705588,0.878200,418.742511
57,0.038090,0.601179,0.889600,418.751158
58,0.035122,0.604125,0.888200,418.703752
59,0.037980,0.610111,0.888200,417.677789
60,0.034608,0.722051,0.876000,417.769986
61,0.044314,0.674561,0.886800,417.499321
62,0.030787,0.692327,0.887800,417.909550
63,0.035346,0.601815,0.889600,417.845890
64,0.029997,0.649714,0.886400,419.174661
65,0.030545,0.685288,0.878800,419.349259
66,0.028489,0.622551,0.886600,419.376810
67,0.030772,0.691617,0.887200,419.071429
68,0.026907,0.662934,0.884800,419.160074
69,0.025970,0.617292,0.885000,419.136838
70,0.027145,0.707418,0.880400,418.823457
71,0.026273,0.673680,0.891200,419.022540
72,0.023305,0.659783,0.887400,419.179329
73,0.025711,0.675513,0.887400,418.974781
74,0.026653,0.670075,0.889400,418.066187
75,0.022328,0.649135,0.884000,417.940224
76,0.025372,0.737553,0.877000,417.892564
77,0.032690,0.678425,0.884400,418.033747
78,0.024758,0.627055,0.887000,417.870065
79,0.020990,0.665859,0.890800,417.770166
80,0.018187,0.643179,0.893600,417.961284
81,0.018822,0.751764,0.878200,418.179072
82,0.023923,1.219150,0.826400,418.158561
83,0.031344,0.640023,0.893200,418.454801
84,0.018270,0.658861,0.894400,418.169100
85,0.019135,0.683029,0.888200,417.574448
86,0.018134,0.636586,0.894600,417.609035
87,0.018323,0.633892,0.894800,417.559016
88,0.016504,0.708127,0.885200,417.570675
89,0.020441,0.641204,0.894800,417.467755
90,0.013818,0.644936,0.891400,417.401468
91,0.016414,0.662321,0.897800,417.524317
92,0.018197,0.717627,0.887000,417.402972
93,0.017491,0.696534,0.891800,417.478298
94,0.017006,0.738257,0.889000,417.639984
95,0.017053,0.662126,0.889400,418.084398
96,0.016188,0.647576,0.895000,418.509038
97,0.014279,0.625323,0.897200,418.310852
98,0.013444,0.710198,0.882600,418.498204
99,0.014203,0.664137,0.895000,418.214219
100,0.013054,0.652419,0.892000,418.779769
101,0.012667,0.708834,0.887800,418.492869
102,0.013871,0.613455,0.897400,418.549069
103,0.013303,0.647921,0.892800,418.315414
104,0.012516,0.663831,0.893400,418.306232
105,0.011703,0.664489,0.895200,418.535955
106,0.010582,0.885781,0.867400,418.314458
107,0.017980,0.640459,0.892600,418.328918
108,0.012523,0.627641,0.899400,418.393430
109,0.010485,0.633723,0.899200,418.222331
110,0.009955,0.703215,0.892800,418.473915
111,0.011624,0.691430,0.892400,418.340214
112,0.011300,0.717932,0.886000,418.275994
113,0.019888,0.629864,0.893400,418.465119
114,0.011483,0.693011,0.893200,418.644651
115,0.011312,0.634765,0.896000,418.534939
116,0.010215,0.655320,0.899200,418.405193
117,0.009672,0.681066,0.892400,418.323815
118,0.009226,0.665125,0.896000,418.355017
119,0.009425,0.637724,0.895600,418.137159
120,0.008538,0.646986,0.899000,418.277778
121,0.007009,0.703671,0.898800,417.918862
122,0.009176,0.662767,0.896200,418.105335
123,0.008664,0.679469,0.898800,418.127858
124,0.008360,0.678976,0.896800,418.082784
125,0.007625,0.648613,0.898400,418.143789
126,0.007347,0.722776,0.891800,417.989999
127,0.009595,0.691632,0.895600,417.529761
128,0.007602,0.682525,0.895800,417.699090
129,0.007485,0.641935,0.900600,417.547395
130,0.007654,0.647192,0.899800,417.527567
131,0.007168,0.650778,0.897000,417.559710
132,0.007576,0.680869,0.893600,417.585789
133,0.012098,0.743785,0.884000,417.666778
134,0.020156,1.214472,0.838600,417.591675
135,0.015773,0.847593,0.880600,417.654354
136,0.014191,0.646471,0.899400,417.498780
137,0.009216,0.663799,0.898000,418.425731
138,0.009025,0.634123,0.898600,418.275822
139,0.008068,0.774615,0.887800,418.630086
140,0.013285,1.537460,0.815400,418.242679
141,0.024167,0.654783,0.891600,418.307285
142,0.009548,0.668012,0.895200,418.381244
143,0.007646,0.596080,0.901400,418.916829
144,0.006458,0.630322,0.899200,418.265661
145,0.006670,0.668364,0.898600,418.295436
146,0.006848,0.733756,0.889000,418.457354
147,0.012700,0.670355,0.896400,418.197436
148,0.010904,0.717257,0.892000,418.129120
149,0.008165,0.690443,0.895400,418.076818
150,0.007512,0.682144,0.897200,418.783771
151,0.007320,0.675976,0.900600,417.870703
152,0.006193,0.653043,0.899600,417.917008
153,0.006175,0.687017,0.896000,418.107410
154,0.008900,0.700597,0.891200,418.145156
155,0.014100,0.663899,0.896600,418.051220
156,0.007695,0.666548,0.895800,418.061283
157,0.006858,0.700090,0.890200,418.077989
158,0.010869,0.648881,0.895400,417.988994
159,0.007231,0.677576,0.895000,418.031507
160,0.006930,0.771485,0.889600,418.101490
161,0.012008,0.669122,0.896600,418.209615
162,0.007541,0.653035,0.898200,417.963988
163,0.006378,0.666130,0.897000,418.008790
164,0.005989,0.646927,0.899200,418.126040
165,0.006051,0.631113,0.897600,418.376143
166,0.004640,0.622864,0.902000,418.727933
167,0.005620,0.653495,0.898600,418.167628
168,0.005505,0.631558,0.898200,418.111230
169,0.005671,0.690813,0.894200,418.665978
170,0.007645,0.688265,0.894200,419.599968
171,0.006345,0.654862,0.898000,419.790909
172,0.011651,0.740146,0.891000,418.931297
173,0.007991,0.668151,0.900800,419.902680
174,0.006691,0.648696,0.901400,419.987142
175,0.006514,0.642723,0.905400,419.888071
176,0.005436,0.638406,0.904800,420.467013
