epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.912978,1.537436,0.447400,204.809559
2,1.506948,1.351431,0.503600,201.231282
3,1.323784,1.184158,0.581800,201.253664
4,1.185291,1.082833,0.616400,201.299084
5,1.061317,1.053536,0.645600,201.295332
6,0.971414,0.896996,0.694800,201.546786
7,0.902152,0.860809,0.698400,201.551896
8,0.822413,0.869464,0.706200,201.438813
9,0.766770,0.770551,0.732600,201.460267
10,0.721053,0.737711,0.747400,201.344698
11,0.685045,0.751320,0.755600,201.439448
12,0.640189,0.669728,0.774800,201.294860
13,0.606603,0.733966,0.760800,201.240629
14,0.573203,0.712205,0.764600,201.293035
15,0.547844,0.684389,0.781200,201.258355
16,0.523344,0.618258,0.799200,201.252334
17,0.500165,0.693188,0.786200,201.334310
18,0.477738,0.695197,0.791000,201.282770
19,0.444649,0.768335,0.782000,201.166924
20,0.431045,0.661889,0.784400,201.193429
21,0.415232,0.655358,0.796800,201.192829
22,0.396467,0.628923,0.803000,201.109668
23,0.381112,0.691415,0.801800,201.188913
24,0.358040,0.652391,0.809800,201.132958
25,0.344568,0.672533,0.811200,201.157862
26,0.333010,0.629627,0.821600,201.097629
27,0.322769,0.648812,0.811600,201.086394
28,0.291950,0.660441,0.814200,201.094190
29,0.287536,0.698383,0.809600,201.065335
30,0.276692,0.747668,0.799800,201.074102
31,0.253781,0.729897,0.803200,201.066117
32,0.247921,0.756963,0.807000,201.072396
33,0.232587,0.730287,0.817200,201.192655
34,0.216550,0.720088,0.814000,201.137519
35,0.210804,0.788532,0.811400,201.090571
36,0.201378,0.783211,0.810200,201.093458
37,0.189188,0.808596,0.810400,201.097231
38,0.191290,0.731249,0.814400,201.126386
39,0.182935,0.849412,0.815000,201.122311
40,0.173103,0.807038,0.813600,201.243297
