epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.472159,2.313129,0.097600,397.382830
2,2.223536,1.971709,0.258000,398.135186
3,1.817435,1.747144,0.373400,395.974935
4,1.542711,1.395373,0.510000,396.071189
5,1.271044,1.252675,0.584200,396.208882
6,1.067827,0.905633,0.684000,396.093482
7,0.930413,0.857195,0.710200,396.264192
8,0.827093,0.786968,0.744400,396.477660
9,0.753527,0.658151,0.779400,396.146551
10,0.705869,0.615450,0.793000,396.115368
11,0.654117,0.715579,0.766200,396.131206
12,0.613191,0.594101,0.807800,396.281648
13,0.581298,0.555375,0.826200,396.238293
14,0.553698,0.492782,0.832800,396.518981
15,0.526714,0.566607,0.823000,396.486083
16,0.501351,0.507670,0.833400,396.458392
17,0.484632,0.498592,0.846000,396.453177
18,0.467166,0.654515,0.803600,396.340982
19,0.444232,0.459103,0.852400,396.343825
20,0.429872,0.476497,0.855000,396.441695
21,0.415699,0.502057,0.841600,396.587246
22,0.400338,0.473974,0.858800,396.590126
23,0.385396,0.443074,0.868600,396.690367
24,0.374122,0.459854,0.855200,396.365450
25,0.364849,0.442212,0.868000,396.395698
26,0.356311,0.463331,0.866800,396.520834
27,0.345096,0.440230,0.873000,396.791751
28,0.332648,0.458059,0.873800,396.608977
29,0.327007,0.414383,0.878600,397.071739
30,0.319119,0.436430,0.872000,396.740927
31,0.310866,0.418094,0.880000,396.935110
32,0.303404,0.438402,0.877000,396.874086
33,0.294181,0.397668,0.889600,396.825653
34,0.286549,0.379072,0.886600,396.602276
35,0.273977,0.455911,0.872200,396.780430
36,0.273271,0.392082,0.889600,396.813847
37,0.266638,0.391200,0.891200,396.834163
38,0.258506,0.448853,0.883400,396.594288
39,0.250742,0.430876,0.877800,397.054430
40,0.248609,0.544814,0.863200,396.882984
41,0.242456,0.414712,0.878200,396.644868
42,0.238153,0.359588,0.893400,396.789257
43,0.232505,0.428614,0.880800,396.694630
44,0.225583,0.365273,0.895200,397.069613
45,0.220188,0.365647,0.899800,396.511147
46,0.221906,0.432360,0.895800,396.762183
47,0.216982,0.425719,0.893200,396.660606
48,0.210648,0.385007,0.891200,396.547264
49,0.204113,0.398467,0.901800,396.528304
50,0.205516,0.409167,0.895600,396.753750
51,0.198195,0.380136,0.904000,396.868613
52,0.192892,0.412274,0.894000,397.048598
53,0.191635,0.413399,0.891800,396.669041
54,0.184407,0.378370,0.905800,396.761727
55,0.182883,0.385781,0.902000,396.679989
56,0.180308,0.360786,0.906000,396.705728
57,0.174799,0.364067,0.903800,396.917515
58,0.171460,0.359281,0.903800,396.981937
59,0.169597,0.385649,0.903600,396.525741
