epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.571191,1.619616,0.473000,218.340883
2,1.092106,1.156249,0.624400,214.310553
3,0.920030,0.939546,0.696200,214.512985
4,0.813809,0.799845,0.727000,214.337957
5,0.737545,0.729607,0.759400,214.712906
6,0.674527,0.667913,0.772800,214.651252
7,0.628597,0.694614,0.776000,215.989218
8,0.589934,0.640622,0.788600,214.627572
9,0.554892,0.608758,0.797400,214.596895
10,0.523574,0.618203,0.793200,216.244883
11,0.495308,0.697214,0.776000,214.845985
12,0.470945,0.636458,0.793400,214.183873
13,0.447398,0.626678,0.799400,214.196085
14,0.423327,0.575671,0.818000,214.259996
15,0.396930,0.601233,0.813800,214.372507
16,0.380984,0.632866,0.809200,214.498422
17,0.360513,0.627305,0.810800,215.502884
18,0.347483,0.662374,0.806800,214.612306
19,0.328278,0.603004,0.821400,214.365402
20,0.307842,0.635448,0.814200,214.498275
21,0.295365,0.605783,0.829200,214.455342
22,0.281441,0.626318,0.819400,217.081986
23,0.265067,0.621015,0.828400,214.750339
24,0.255586,0.632157,0.827200,214.505695
25,0.241524,0.675619,0.818600,214.380373
26,0.224526,0.618515,0.833800,214.581407
27,0.216842,0.656498,0.825600,214.256882
28,0.206640,0.706641,0.817800,214.328860
29,0.193605,0.818760,0.806200,215.246954
30,0.185056,0.777910,0.814400,214.324288
31,0.178383,0.734589,0.815000,214.346993
32,0.165470,0.731294,0.823800,214.364240
33,0.159978,0.773616,0.808800,214.508210
34,0.150450,0.795589,0.810400,214.988250
35,0.145856,0.865006,0.808600,214.246521
36,0.141904,0.821326,0.817200,214.352546
37,0.131642,0.768185,0.826000,214.289383
38,0.122978,0.867177,0.816000,214.472537
39,0.111755,0.873417,0.819800,214.383981
40,0.113388,0.802058,0.823400,214.449472
