epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
61,0.704617,0.642851,0.656597,0.053915,0.793398,0.738475,0.542132,0.587572,0.010000,422.858202
62,0.702170,0.638753,0.640204,0.052928,0.790268,0.688105,0.621702,0.643879,0.010000,423.101099
63,0.696638,0.627196,0.674381,0.053866,0.794821,0.748150,0.517034,0.559324,0.010000,422.906598
64,0.690141,0.644454,0.848203,0.063701,0.785999,0.773193,0.460545,0.493795,0.010000,423.091017
65,0.687188,0.637986,0.653615,0.053114,0.795390,0.763233,0.532554,0.591325,0.010000,422.938641
66,0.681519,0.634217,0.620747,0.050817,0.799089,0.700341,0.621621,0.653548,0.010000,422.952237
67,0.675196,0.630735,0.638857,0.051623,0.799374,0.745874,0.583548,0.624222,0.010000,422.801809
68,0.671042,0.644479,0.684260,0.059199,0.763233,0.573136,0.598681,0.621424,0.010000,423.052551
69,0.667672,0.632353,0.738672,0.065643,0.750427,0.529027,0.564617,0.574109,0.010000,422.693827
70,0.661230,0.619879,0.609649,0.050011,0.800512,0.690381,0.642070,0.666649,0.010000,422.980273
71,0.658079,0.623941,0.717154,0.057350,0.789698,0.772339,0.494691,0.550964,0.010000,422.819820
72,0.652023,0.617798,0.642603,0.051496,0.802220,0.768640,0.558012,0.598976,0.010000,422.676857
73,0.648268,0.623750,0.602305,0.048931,0.804781,0.713147,0.627785,0.657417,0.010000,423.030349
74,0.643653,0.607893,0.671004,0.057271,0.777746,0.638304,0.623015,0.635826,0.010000,422.699620
75,0.638282,0.619784,0.627179,0.051215,0.796244,0.743597,0.600809,0.645321,0.010000,423.210424
76,0.634310,0.618506,0.612604,0.049203,0.807057,0.749858,0.621643,0.646799,0.010000,422.691057
77,0.629043,0.613535,0.699738,0.056019,0.792544,0.767786,0.537236,0.569315,0.010000,422.972119
78,0.625281,0.606384,0.609775,0.049871,0.803927,0.737621,0.588434,0.648708,0.010000,422.766614
79,0.621886,0.615487,0.610190,0.049738,0.801935,0.725953,0.623644,0.674201,0.010000,422.939239
80,0.618590,0.633135,0.603516,0.049279,0.798236,0.751565,0.610660,0.667619,0.010000,422.827711
81,0.614640,0.607287,0.614851,0.050256,0.804781,0.668184,0.642047,0.662642,0.010000,423.059918
82,0.608833,0.607493,0.616608,0.050733,0.801366,0.694365,0.660222,0.669923,0.010000,422.912789
83,0.604677,0.604837,0.617616,0.050871,0.799089,0.677291,0.644311,0.664553,0.010000,423.109643
84,0.600312,0.600575,0.603778,0.048349,0.803358,0.761810,0.629303,0.689458,0.010000,422.874340
85,0.595950,0.619071,0.624155,0.050438,0.801366,0.743597,0.634231,0.660415,0.010000,423.207849
86,0.592912,0.608839,0.638854,0.051661,0.797666,0.752134,0.551288,0.621497,0.010000,422.773916
87,0.588229,0.600229,0.601488,0.048100,0.803927,0.735060,0.652404,0.684989,0.010000,423.206229
88,0.584015,0.595294,0.632922,0.050042,0.804212,0.769778,0.590560,0.631746,0.010000,422.853995
89,0.581268,0.603114,0.620745,0.051639,0.795105,0.696073,0.613171,0.655005,0.010000,422.838374
90,0.576134,0.601519,0.623438,0.050673,0.799659,0.754696,0.564578,0.614776,0.010000,422.976741
91,0.572631,0.597372,0.639480,0.051438,0.800797,0.770916,0.571167,0.622647,0.010000,422.707473
92,0.567443,0.596538,0.687449,0.060637,0.767217,0.564599,0.596507,0.604884,0.010000,423.010080
93,0.564127,0.612588,0.646760,0.050741,0.803927,0.772624,0.598682,0.632100,0.010000,422.547641
94,0.562527,0.601602,0.665780,0.053953,0.797951,0.766079,0.502543,0.564029,0.010000,423.075611
95,0.559303,0.596844,0.634186,0.047769,0.811611,0.783153,0.624488,0.666399,0.010000,422.806443
96,0.554240,0.593698,0.623934,0.048668,0.806204,0.734775,0.619975,0.652451,0.010000,423.156547
97,0.552229,0.588112,0.663775,0.057176,0.781446,0.663347,0.569971,0.615444,0.010000,422.866329
98,0.548715,0.594575,0.614346,0.048674,0.810188,0.772055,0.608171,0.649053,0.010000,423.039792
99,0.542149,0.590837,0.637726,0.050781,0.805919,0.761241,0.571053,0.609301,0.010000,422.832172
100,0.541615,0.602536,0.634744,0.052680,0.785999,0.661924,0.639199,0.663570,0.010000,422.797103
1,0.528619,0.540407,0.579048,0.045856,0.813603,0.751565,0.660289,0.687716,0.001000,431.448966
2,0.525641,0.535622,0.574699,0.045389,0.816164,0.747581,0.663580,0.697812,0.001000,421.354523
3,0.523032,0.532091,0.585628,0.046648,0.810757,0.759818,0.630155,0.675704,0.001000,421.746105
4,0.522551,0.531246,0.580250,0.045783,0.813318,0.759533,0.652606,0.693756,0.001000,421.861672
5,0.521707,0.530920,0.573154,0.044356,0.814456,0.756688,0.672440,0.705403,0.001000,421.594112
6,0.519811,0.528545,0.579749,0.046346,0.810472,0.755265,0.651579,0.695889,0.001000,421.720555
7,0.519926,0.528267,0.580942,0.046513,0.812749,0.741036,0.660583,0.688872,0.001000,421.908951
8,0.519028,0.527042,0.582264,0.046136,0.816448,0.752988,0.663368,0.691855,0.001000,421.888451
9,0.519056,0.530152,0.583272,0.046030,0.812464,0.762948,0.653463,0.701939,0.001000,422.248307
10,0.518103,0.526894,0.572225,0.044702,0.818441,0.758964,0.666027,0.706097,0.001000,421.893773
11,0.518516,0.528098,0.575643,0.045257,0.815026,0.750996,0.663013,0.703693,0.001000,422.145900
12,0.516576,0.526339,0.576019,0.045341,0.817018,0.747297,0.672910,0.702579,0.001000,422.021874
13,0.516532,0.528010,0.579993,0.046098,0.811326,0.753842,0.656582,0.696415,0.001000,422.332985
14,0.515330,0.526522,0.582981,0.046701,0.811611,0.739898,0.663031,0.691703,0.001000,422.011477
15,0.515208,0.526275,0.577397,0.045818,0.805065,0.738475,0.662572,0.703361,0.001000,422.220042
16,0.514177,0.523968,0.573153,0.044977,0.817018,0.765225,0.664279,0.693390,0.001000,422.201365
17,0.513635,0.523701,0.578988,0.045519,0.816448,0.766932,0.661068,0.696908,0.001000,422.579721
18,0.513083,0.524921,0.578505,0.046085,0.816733,0.743312,0.673657,0.700606,0.001000,421.928172
19,0.511669,0.522331,0.590547,0.047188,0.809903,0.751850,0.647969,0.687533,0.001000,420.642798
20,0.510510,0.522282,0.579755,0.046415,0.814456,0.747012,0.652245,0.691365,0.001000,418.709415
21,0.512986,0.524783,0.581896,0.045999,0.813603,0.766079,0.647156,0.692063,0.001000,417.531703
22,0.510300,0.522735,0.578889,0.045620,0.811326,0.756403,0.658969,0.697746,0.001000,418.822990
23,0.510014,0.522757,0.585835,0.046752,0.811895,0.747866,0.662283,0.690638,0.001000,416.893702
