epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.791979,1.767155,0.737770,0.000000,0.000000,0.000000,524.097765
2,1.775699,1.763688,0.737770,0.000000,0.000000,0.000000,528.398685
3,1.759727,1.753888,0.737770,0.000000,0.000000,0.000000,525.067981
4,1.746466,1.732985,0.737770,0.000000,0.000000,0.000000,527.021684
5,1.733462,1.800037,0.737770,0.000000,0.000000,0.000000,532.205189
6,1.722398,1.733741,0.737770,0.000000,0.000000,0.000000,528.681838
7,1.712729,1.706264,0.737770,0.000000,0.000000,0.000000,535.702498
8,1.700583,1.736051,0.737770,0.000000,0.000000,0.000000,532.782626
9,1.692733,1.692484,0.737770,0.000000,0.000000,0.000000,536.628304
10,1.680833,1.732938,0.738339,0.002642,0.000000,0.000000,539.037853
11,1.670343,1.679816,0.737770,0.000000,0.000000,0.000000,539.839988
12,1.661530,1.689171,0.737770,0.004442,0.000000,0.000000,537.487426
13,1.650995,1.658282,0.737770,0.000000,0.000000,0.000000,535.488768
14,1.643992,1.696919,0.737770,0.008877,0.000000,0.000000,534.736223
15,1.634310,1.649640,0.738908,0.009710,0.000000,0.000000,537.781381
16,1.625740,1.619254,0.737770,0.000000,0.000000,0.000000,540.839241
17,1.616394,1.630697,0.737770,0.000000,0.000000,0.000000,533.139373
18,1.607361,1.629165,0.737201,0.015929,0.000000,0.000000,625.573069
19,1.600397,1.588789,0.737770,0.004442,0.000000,0.000000,544.853506
20,1.590831,1.767646,0.747440,0.102774,0.000000,0.000000,544.782792
21,1.582864,1.577792,0.737770,0.000000,0.000000,0.000000,537.364481
22,1.574416,1.653416,0.742890,0.065961,0.000000,0.000000,558.199057
23,1.566326,1.561090,0.737770,0.000000,0.000000,0.000000,539.792238
24,1.558093,1.564052,0.741752,0.076051,0.000000,0.000000,533.435360
25,1.550776,1.566624,0.738339,0.038910,0.000000,0.000000,535.085513
26,1.543215,1.636577,0.742321,0.074040,0.000000,0.000000,529.784690
27,1.534758,1.536877,0.738339,0.035331,0.000000,0.000000,535.917253
28,1.527735,1.520073,0.739477,0.036137,0.000000,0.000000,537.450854
29,1.520595,1.513679,0.737770,0.023931,0.000000,0.000000,530.318609
30,1.514797,1.521103,0.746871,0.094202,0.000000,0.000000,546.271878
31,1.506829,1.528189,0.739477,0.056962,0.000000,0.000000,530.121119
32,1.499512,1.504908,0.745734,0.122435,0.000000,0.000000,525.428120
33,1.492889,1.492065,0.738908,0.039714,0.000000,0.000000,537.142234
34,1.485102,1.488831,0.737770,0.008877,0.000000,0.000000,521.742562
35,1.477984,1.469590,0.737770,0.036137,0.000000,0.000000,525.571023
