epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.184362,1.162990,0.703072,0.117899,0.000000,0.071359,612.291622
2,1.145567,1.135041,0.714448,0.196342,0.000000,0.178516,613.623065
3,1.124638,1.122394,0.734357,0.365899,0.000000,0.180511,609.709456
4,1.108049,1.111175,0.737770,0.388107,0.000000,0.246695,613.895015
5,1.095225,1.098535,0.729238,0.333413,0.000000,0.237561,618.137854
6,1.081335,1.085822,0.736633,0.262888,0.000000,0.245146,631.752695
7,1.068808,1.076378,0.736633,0.432784,0.000000,0.271380,627.872890
8,1.056793,1.060424,0.733220,0.332184,0.000000,0.263763,615.739139
9,1.045648,1.051738,0.730944,0.476301,0.000000,0.259820,616.028885
10,1.035318,1.045227,0.696815,0.482080,0.000000,0.269764,611.912208
11,1.024876,1.029971,0.705916,0.429517,0.000000,0.294284,608.538855
12,1.014083,1.025128,0.737770,0.332574,0.000000,0.244167,610.065847
13,1.003641,1.013224,0.737770,0.417967,0.000000,0.262992,613.309628
14,0.995302,1.007970,0.720705,0.376248,0.000000,0.272615,609.812809
15,0.986404,0.986808,0.715017,0.500984,0.000000,0.299840,611.650042
16,0.975906,0.983265,0.729238,0.420762,0.000000,0.262838,613.297757
17,0.965940,0.973346,0.711604,0.504623,0.000000,0.285169,614.850013
18,0.956917,0.958826,0.731513,0.477512,0.000000,0.305679,613.705286
19,0.948020,0.955731,0.724118,0.505638,0.000000,0.306888,616.275196
20,0.937999,0.945423,0.732651,0.465644,0.000000,0.289933,614.842269
21,0.929223,0.940188,0.721274,0.498511,0.000000,0.310273,618.676081
22,0.919505,0.929281,0.736064,0.512333,0.000000,0.284687,624.065218
23,0.911012,0.916521,0.720137,0.538782,0.000000,0.323544,610.560003
24,0.901442,0.913446,0.718430,0.580711,0.000000,0.330027,612.433481
25,0.892266,0.898438,0.724118,0.578363,0.000000,0.326619,616.309669
26,0.883332,0.890952,0.715586,0.544369,0.000000,0.332780,609.569831
27,0.876028,0.883029,0.722412,0.559749,0.000000,0.328848,608.492029
28,0.867242,0.877695,0.733788,0.573183,0.000000,0.326222,591.754674
29,0.860018,0.870516,0.699659,0.535524,0.000000,0.329720,593.064297
30,0.851731,0.854253,0.703641,0.631086,0.000000,0.344423,612.804542
31,0.842885,0.848829,0.721274,0.614307,0.000000,0.351152,593.774928
32,0.836139,0.841612,0.726394,0.613691,0.000000,0.340617,588.526852
33,0.827010,0.832272,0.729807,0.627833,0.000000,0.348725,608.405961
34,0.820077,0.822227,0.734926,0.641928,0.000000,0.373743,603.266429
35,0.813168,0.818934,0.725825,0.499264,0.000000,0.322666,616.256832
36,0.804686,0.802888,0.731513,0.643939,0.000000,0.385392,619.696036
37,0.799111,0.805561,0.710466,0.655849,0.000000,0.365719,609.664676
38,0.790654,0.798816,0.736064,0.608497,0.000000,0.371145,612.880298
39,0.783104,0.790307,0.733220,0.673586,0.000000,0.386935,593.454284
40,0.776396,0.783216,0.736064,0.632360,0.000000,0.352069,563.218896
41,0.771136,0.778487,0.731513,0.585054,0.000000,0.361761,573.939443
42,0.765102,0.775129,0.733788,0.598215,0.000000,0.336173,563.576799
43,0.758016,0.767888,0.736064,0.611800,0.000000,0.329590,572.484241
44,0.751765,0.758022,0.728100,0.586216,0.000000,0.349908,558.953254
45,0.745325,0.756951,0.728100,0.623689,0.000000,0.378270,571.596260
46,0.739329,0.747123,0.733220,0.601060,0.000000,0.348622,564.677901
47,0.733426,0.734737,0.735495,0.677625,0.000000,0.364587,573.340313
48,0.726889,0.735740,0.736633,0.624017,0.000000,0.314157,575.713131
49,0.721092,0.734902,0.718430,0.629661,0.000000,0.354449,566.972956
50,0.715466,0.717509,0.729238,0.664873,0.000000,0.366706,577.397840
51,0.708964,0.715462,0.716724,0.670936,0.000000,0.382395,572.767427
52,0.702906,0.710643,0.732651,0.612391,0.000000,0.369916,557.703442
53,0.698463,0.696701,0.720137,0.681047,0.000000,0.356907,561.016989
54,0.691266,0.703794,0.727531,0.621906,0.000000,0.333218,560.258423
55,0.685860,0.695333,0.733788,0.635869,0.000000,0.355456,558.675807
56,0.681673,0.686212,0.735495,0.657552,0.000000,0.384930,567.264321
57,0.675626,0.688522,0.717861,0.665517,0.000000,0.368040,567.461158
58,0.670101,0.679370,0.732651,0.672304,0.000000,0.394474,551.983810
59,0.664743,0.674823,0.728669,0.696534,0.000000,0.384933,576.864344
60,0.659723,0.662387,0.735495,0.637462,0.000000,0.370494,546.280705
61,0.654876,0.670455,0.734926,0.629827,0.000000,0.342375,541.165900
62,0.649217,0.667911,0.729807,0.620820,0.000000,0.334876,548.490089
63,0.644948,0.654392,0.735495,0.677056,0.000000,0.373749,550.052239
64,0.638254,0.653932,0.735495,0.683631,0.000000,0.374738,545.186628
65,0.634435,0.638774,0.718430,0.686886,0.000000,0.370887,552.297148
66,0.629501,0.637158,0.729238,0.647972,0.000000,0.374809,551.250080
67,0.624986,0.641902,0.728100,0.641887,0.000000,0.384702,555.373325
68,0.619453,0.631844,0.732651,0.658366,0.000000,0.341218,544.433012
69,0.615358,0.624719,0.729807,0.690473,0.000000,0.391887,546.177976
70,0.611118,0.616566,0.733788,0.680926,0.000000,0.352949,548.032879
71,0.605787,0.612026,0.720137,0.617327,0.000000,0.396620,543.184567
72,0.601247,0.614669,0.731513,0.681368,0.000000,0.385553,555.124666
73,0.596520,0.610774,0.704778,0.659373,0.000000,0.389246,568.679006
74,0.592909,0.601509,0.735495,0.695929,0.000000,0.388973,545.577174
75,0.587261,0.603265,0.735495,0.651524,0.000000,0.379591,550.492329
76,0.582332,0.588466,0.734926,0.700055,0.000000,0.390400,547.385429
77,0.578760,0.589784,0.726394,0.687583,0.000000,0.374228,581.308521
78,0.575860,0.596404,0.734926,0.654250,0.000000,0.349201,549.311159
79,0.570033,0.581840,0.736064,0.704902,0.000000,0.383290,568.472992
80,0.565496,0.570354,0.727531,0.685901,0.000000,0.383423,543.567848
81,0.562842,0.578756,0.737201,0.676678,0.000000,0.385820,548.883224
82,0.556809,0.571063,0.733220,0.675128,0.000000,0.396388,549.421425
83,0.552698,0.565663,0.730944,0.658494,0.000000,0.376371,551.849389
84,0.549576,0.557144,0.730375,0.691521,0.000000,0.416316,539.291762
85,0.544779,0.568974,0.734926,0.664335,0.000000,0.386433,561.760501
86,0.541748,0.555594,0.737201,0.694006,0.000000,0.374088,579.291204
87,0.538845,0.551097,0.736064,0.684413,0.000000,0.391315,568.275770
88,0.534762,0.543898,0.732651,0.699026,0.000000,0.397254,560.035918
89,0.529108,0.542186,0.735495,0.691845,0.000000,0.387855,567.117126
90,0.525956,0.543987,0.732651,0.684262,0.000000,0.381122,568.430171
91,0.522005,0.536400,0.697383,0.681475,0.000000,0.393207,563.925571
92,0.517669,0.535891,0.731513,0.675447,0.000000,0.388104,552.496465
93,0.515729,0.526990,0.726394,0.672337,0.000000,0.385737,544.136278
94,0.510588,0.533972,0.732651,0.697345,0.000000,0.373903,545.605158
95,0.508179,0.519800,0.729807,0.657786,0.000000,0.367013,528.249554
96,0.503776,0.519137,0.736064,0.686100,0.000000,0.390073,528.405023
97,0.501021,0.511118,0.733788,0.674174,0.000000,0.358141,551.696214
98,0.497539,0.509748,0.730944,0.714023,0.000000,0.382274,535.437242
99,0.493134,0.517303,0.727531,0.667207,0.000000,0.379336,545.588170
100,0.490280,0.513147,0.736064,0.698359,0.000000,0.367630,540.591818
101,0.487621,0.502545,0.734357,0.716494,0.000000,0.383610,556.768988
102,0.484891,0.505503,0.730944,0.659048,0.000000,0.361949,534.568170
103,0.479601,0.500176,0.724118,0.646420,0.000000,0.378993,546.186306
104,0.476540,0.495989,0.733220,0.702057,0.000000,0.407897,541.195068
105,0.473678,0.488130,0.729238,0.668950,0.000000,0.362739,534.189877
106,0.471004,0.493369,0.729807,0.698711,0.000000,0.387809,549.215225
107,0.467237,0.480937,0.729238,0.708054,0.000000,0.425476,535.451985
