epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,4.427673,3.369266,0.737770,0.000000,0.109136,622.157064
2,3.094039,3.133517,0.737201,0.005280,0.182805,613.507046
3,3.012770,2.992440,0.740046,0.303594,0.331083,616.902127
4,2.940095,2.955294,0.735495,0.352949,0.397457,616.333630
5,2.894906,3.060426,0.722981,0.428479,0.370357,614.965324
6,2.858352,3.017306,0.744027,0.200670,0.287474,624.002621
7,2.817359,2.802041,0.749147,0.284736,0.425721,619.326675
8,2.784242,2.811702,0.745165,0.452342,0.428850,620.142021
9,2.751071,2.749620,0.760523,0.501016,0.523036,630.786560
10,2.714770,3.352008,0.587031,0.423737,0.362086,628.087431
11,2.675589,2.792795,0.737770,0.522291,0.501399,615.147412
12,2.635002,2.590664,0.767918,0.440202,0.546512,616.920801
13,2.598006,2.566061,0.775313,0.521034,0.610232,615.686193
14,2.565120,2.493784,0.786121,0.518582,0.598773,615.019609
15,2.519445,2.708673,0.763936,0.602906,0.602991,617.743822
16,2.484209,2.467758,0.801479,0.624035,0.650725,615.949309
17,2.459027,2.426946,0.798066,0.648578,0.687958,619.143363
18,2.427303,2.374838,0.805461,0.625046,0.670036,616.926719
19,2.401098,2.407843,0.791809,0.558370,0.616741,615.546934
20,2.383193,2.449474,0.794653,0.680623,0.686458,631.273209
21,2.368992,2.420322,0.787827,0.527901,0.604548,618.268348
22,2.341263,2.365602,0.799204,0.559329,0.619506,625.090428
23,2.331350,2.285353,0.815131,0.693831,0.717865,624.382265
24,2.304083,2.263134,0.813993,0.674320,0.714472,626.298880
25,2.291468,2.305987,0.797497,0.553778,0.638885,619.972959
26,2.275431,2.429274,0.795222,0.558583,0.617279,616.716410
27,2.256837,2.874344,0.679750,0.526615,0.521337,619.514730
28,2.240348,2.805088,0.770762,0.394720,0.476774,623.179489
29,2.223653,2.290872,0.807167,0.674300,0.706714,619.883591
30,2.206988,2.192962,0.813993,0.678985,0.745461,627.275187
31,2.198945,2.464653,0.792947,0.527753,0.585953,619.300371
32,2.182755,2.218459,0.811149,0.705814,0.700894,618.518793
33,2.167432,2.216345,0.799204,0.661800,0.719601,622.269736
34,2.145809,2.148318,0.808874,0.605954,0.667997,622.375265
35,2.133068,2.130067,0.824801,0.694367,0.725173,618.955359
36,2.123882,2.103923,0.815700,0.641686,0.699866,626.328573
37,2.103883,2.155976,0.815700,0.674645,0.722799,617.548148
38,2.094292,2.133507,0.819113,0.705670,0.730341,617.476717
39,2.085901,2.080059,0.820819,0.693845,0.736881,617.748807
40,2.074726,2.005675,0.821957,0.702161,0.741548,618.135375
41,2.057333,2.055027,0.814562,0.693275,0.731479,619.046559
42,2.045438,2.093367,0.808305,0.614633,0.666306,618.145175
43,2.031085,2.128981,0.813993,0.691695,0.736328,618.204545
44,2.020376,2.019952,0.821388,0.690050,0.743579,616.789835
45,2.008007,2.000503,0.816837,0.660626,0.715565,617.259905
46,2.002382,2.035557,0.821388,0.685354,0.727094,619.123526
47,1.983061,2.007057,0.824801,0.725968,0.744758,620.583092
48,1.973243,1.962125,0.828214,0.720775,0.750020,616.703162
49,1.961931,2.079501,0.811718,0.623733,0.652915,617.155821
50,1.949163,1.997689,0.825370,0.728992,0.747877,622.034907
51,1.935735,1.961853,0.820819,0.692879,0.752994,622.592647
52,1.932174,1.928479,0.823663,0.709898,0.753385,619.988434
53,1.911656,1.941520,0.820819,0.697239,0.737617,615.773859
54,1.896790,1.906956,0.827645,0.709693,0.752440,617.387604
55,1.897240,2.035042,0.812856,0.631385,0.692869,617.917856
56,1.880418,1.960694,0.817975,0.694975,0.728020,628.519993
57,1.877990,1.873474,0.820819,0.706330,0.750548,630.172708
58,1.863964,2.004316,0.811149,0.618690,0.651469,625.332448
59,1.849877,1.916279,0.830489,0.737785,0.758628,616.334698
60,1.844558,1.903109,0.825939,0.706432,0.738255,617.782306
61,1.829016,1.849081,0.828783,0.728662,0.741067,621.386288
62,1.825471,1.888749,0.828783,0.728018,0.742702,629.656224
63,1.816040,1.811476,0.824801,0.693187,0.746020,628.689070
64,1.809865,1.875462,0.808305,0.669929,0.732734,616.577689
65,1.799657,1.824696,0.837315,0.763885,0.766932,617.438329
66,1.787528,1.813184,0.824232,0.712053,0.745364,617.807082
67,1.771532,1.876893,0.816268,0.686044,0.734883,625.189448
68,1.769206,1.929491,0.807167,0.667633,0.692211,624.055852
69,1.756953,1.754596,0.827645,0.726777,0.773594,616.613508
70,1.750741,1.801610,0.821957,0.697620,0.738500,620.312788
71,1.740988,1.784037,0.827076,0.727138,0.739154,626.397850
72,1.734431,1.760594,0.821957,0.697972,0.751782,617.766503
73,1.715395,1.762772,0.826507,0.708140,0.741673,624.773470
74,1.719991,1.774858,0.829920,0.690845,0.715420,624.747986
75,1.710469,1.752051,0.829352,0.728052,0.753637,617.440811
76,1.701038,1.755781,0.817975,0.715980,0.751608,623.280941
77,1.689530,1.848214,0.820250,0.719630,0.724434,617.822632
78,1.687065,1.729207,0.829920,0.704398,0.738049,620.982960
79,1.676880,1.722181,0.832765,0.743694,0.767986,617.876406
80,1.671604,1.765665,0.818544,0.722623,0.748931,617.117487
81,1.655782,1.702000,0.831058,0.727058,0.748262,622.402838
82,1.647706,1.813737,0.825370,0.673858,0.698495,617.198106
83,1.633691,1.712705,0.829920,0.721907,0.751690,616.520117
84,1.633734,1.711284,0.830489,0.718338,0.744846,618.213627
85,1.631465,1.683368,0.818544,0.661396,0.720150,622.910756
86,1.624901,1.674926,0.832196,0.738515,0.767978,630.023039
87,1.613509,1.684859,0.823663,0.713274,0.745856,623.564705
88,1.596851,1.752452,0.828214,0.697165,0.742237,624.111056
89,1.599855,1.669944,0.823094,0.704320,0.741348,623.666394
90,1.588835,1.692416,0.821388,0.649298,0.693330,615.649169
91,1.586065,1.669256,0.835040,0.741736,0.763321,619.401587
92,1.573797,1.772129,0.810580,0.670547,0.706375,618.614590
93,1.565029,1.696727,0.825939,0.684045,0.701770,620.124061
94,1.558756,1.770574,0.796928,0.688185,0.728075,618.554714
95,1.560729,1.651158,0.830489,0.725376,0.760835,619.730258
96,1.546880,1.729042,0.815700,0.712190,0.733674,619.141079
97,1.545532,1.671294,0.828783,0.710104,0.753364,616.474882
98,1.535471,1.687259,0.820250,0.666774,0.707754,618.353052
99,1.521448,1.583384,0.835040,0.741785,0.762508,618.136579
100,1.517556,1.635232,0.829352,0.699936,0.732585,625.045739
101,1.514821,1.625000,0.824232,0.688708,0.735111,628.980981
102,1.509984,1.585562,0.826507,0.732163,0.754314,619.580213
103,1.499539,1.592020,0.829920,0.721362,0.754645,619.249287
104,1.489883,1.604940,0.826507,0.728535,0.776506,618.309521
105,1.481484,1.692621,0.813993,0.681423,0.695766,623.017344
106,1.488474,1.569619,0.837884,0.745719,0.761690,639.592885
107,1.477313,1.590587,0.825939,0.746210,0.772332,619.682210
108,1.464110,1.697561,0.817975,0.642248,0.684318,639.590157
109,1.466676,1.665458,0.816268,0.639205,0.693637,635.348553
110,1.453199,1.713215,0.826507,0.710758,0.725151,630.632671
111,1.455574,1.602977,0.825939,0.713052,0.736060,638.693616
112,1.441895,1.570202,0.829352,0.726083,0.740526,619.131127
113,1.435257,1.524768,0.836746,0.750340,0.765967,621.084355
114,1.427718,1.533941,0.833333,0.727260,0.754654,625.515928
115,1.424265,1.618856,0.814562,0.679585,0.716473,641.308151
116,1.423130,1.523403,0.832765,0.692250,0.745295,637.790647
117,1.414719,1.596314,0.834471,0.716931,0.751096,620.806332
118,1.418445,1.578868,0.836177,0.747364,0.763723,629.038936
119,1.404569,1.585674,0.823094,0.718612,0.743497,627.594749
120,1.395006,1.678460,0.820250,0.662435,0.715697,617.136587
121,1.395478,1.547250,0.831058,0.705649,0.745930,618.081859
122,1.379739,1.558072,0.824801,0.654318,0.699731,620.020912
123,1.378236,1.598057,0.820250,0.695273,0.739356,629.486845
124,1.377728,1.546095,0.831627,0.737253,0.749027,618.276473
125,1.372253,1.494149,0.830489,0.713160,0.750383,621.175256
126,1.365134,1.600723,0.791809,0.685837,0.721964,627.565857
127,1.359804,1.546203,0.829352,0.731221,0.757770,623.239089
128,1.357672,1.559129,0.819681,0.714822,0.735139,632.047543
129,1.354887,1.503823,0.835609,0.739492,0.755061,620.770787
130,1.342356,1.458820,0.824801,0.738391,0.770217,621.296330
131,1.342503,1.506735,0.827645,0.712735,0.745407,619.416929
132,1.334232,1.564190,0.825939,0.710336,0.755065,631.215571
133,1.325955,1.525610,0.833902,0.723892,0.753114,618.501970
134,1.325880,1.492255,0.832196,0.743191,0.778454,619.805375
135,1.315336,1.494881,0.831627,0.735243,0.759995,624.834426
136,1.308090,1.515126,0.827076,0.724316,0.752291,625.357539
137,1.307148,1.504089,0.831058,0.678318,0.733360,623.566109
138,1.308723,1.486619,0.829352,0.730766,0.756952,622.347972
139,1.301989,1.545702,0.825939,0.690885,0.730505,642.521124
140,1.285537,1.548212,0.819681,0.708842,0.752905,630.439927
141,1.292694,1.516001,0.824232,0.701577,0.743167,627.001445
142,1.280803,1.563447,0.818544,0.716257,0.759351,619.996887
143,1.283548,1.520009,0.823663,0.720249,0.738994,628.379318
144,1.281199,1.423231,0.837315,0.744631,0.760210,627.197800
145,1.264638,1.509224,0.813993,0.709233,0.741112,617.911921
146,1.264962,1.565882,0.824801,0.652337,0.686811,638.812298
147,1.256711,1.526519,0.821957,0.715726,0.749907,631.993728
148,1.254217,1.475711,0.836746,0.733503,0.761976,632.874625
149,1.243628,1.529900,0.821388,0.714374,0.747164,627.458781
150,1.246935,1.529778,0.819681,0.685142,0.716679,624.750819
151,1.225728,1.543151,0.826507,0.703392,0.733540,619.037657
152,1.240159,1.489896,0.837884,0.747130,0.756976,639.582617
153,1.225377,1.479973,0.829352,0.751654,0.769810,639.604352
154,1.216739,1.488472,0.832765,0.741350,0.763780,626.615052
155,1.222259,1.414267,0.835040,0.760894,0.781214,618.905255
156,1.213415,1.464079,0.831627,0.707588,0.726658,634.785287
157,1.213913,1.494259,0.813993,0.688604,0.723048,622.278871
158,1.206329,1.508037,0.829920,0.703684,0.743038,623.429605
159,1.206678,1.392247,0.831627,0.729586,0.756540,623.295685
160,1.193895,1.499830,0.817975,0.726114,0.749779,623.973449
161,1.190945,1.550407,0.824801,0.695678,0.730453,631.881171
162,1.183583,1.618039,0.827076,0.712819,0.731035,632.970562
163,1.182094,1.478767,0.827645,0.741096,0.759001,637.129254
164,1.167807,1.481987,0.818544,0.719810,0.736561,639.873324
165,1.169775,1.563475,0.829920,0.700150,0.705474,639.611082
166,1.169141,1.511570,0.824232,0.716065,0.742482,635.283855
167,1.161408,1.474480,0.819113,0.723799,0.746289,645.189772
168,1.156104,1.518945,0.810580,0.720634,0.762647,647.818845
169,1.154572,1.466464,0.826507,0.705164,0.731969,632.644649
170,1.144191,1.470724,0.827076,0.722381,0.737143,632.598551
171,1.140147,1.487146,0.813424,0.709876,0.741752,642.994666
172,1.137872,1.437444,0.835609,0.748765,0.762905,779.124578
173,1.129452,1.463961,0.816268,0.720024,0.749885,644.936281
174,1.122681,1.602185,0.798635,0.714231,0.723672,729.551107
175,1.122338,1.501256,0.825370,0.713841,0.747908,706.266001
176,1.118377,1.516078,0.814562,0.690315,0.722361,691.823422
177,1.108033,1.500460,0.831058,0.724466,0.751731,701.395420
178,1.104749,1.537029,0.825939,0.713600,0.757215,724.542084
179,1.100251,1.652287,0.786121,0.681956,0.715617,736.155734
180,1.098556,1.536976,0.836177,0.721522,0.736517,722.075918
181,1.090088,1.522145,0.821388,0.694956,0.745975,689.147127
182,1.088434,1.622165,0.813993,0.686141,0.724179,681.564122
183,1.082558,1.553963,0.819113,0.705871,0.720101,675.379645
184,1.085143,1.650235,0.796928,0.693822,0.728523,659.836778
185,1.070406,1.545777,0.809443,0.693388,0.709530,645.547891
186,1.072768,1.591811,0.816837,0.663486,0.692526,651.467409
187,1.058249,1.648507,0.809443,0.676707,0.702340,655.781646
188,1.061071,1.503117,0.836177,0.754389,0.765268,691.087169
