epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,2.354842,1.699196,0.717861,0.311182,0.235374,0.235374,463.175492
2,2.060534,1.894366,0.737201,0.018039,0.054023,0.054023,448.033891
3,1.984630,2.099123,0.500000,0.250813,0.188675,0.188675,447.434703
4,1.940541,1.613890,0.742321,0.131027,0.319288,0.319288,446.180896
5,1.894546,1.605922,0.729238,0.408689,0.452227,0.452227,452.419819
6,1.862875,1.517477,0.754266,0.408900,0.481816,0.481816,448.398126
7,1.827186,1.489930,0.767349,0.448845,0.505095,0.505095,442.899002
8,1.798692,1.493806,0.759954,0.326975,0.459828,0.459828,451.960489
9,1.765202,1.678078,0.683163,0.472374,0.444331,0.444331,440.467257
10,1.738078,1.521842,0.740046,0.554056,0.528049,0.528049,440.111421
11,1.708342,1.725218,0.749147,0.199184,0.250507,0.250507,441.072226
12,1.683284,1.696945,0.753129,0.234846,0.293846,0.293846,440.316661
13,1.666444,1.738889,0.655290,0.466365,0.428417,0.428417,441.975416
14,1.648228,1.501854,0.765643,0.336564,0.398749,0.398749,440.062335
15,1.641115,1.380616,0.782708,0.549797,0.601444,0.601444,441.865908
16,1.621480,1.554958,0.761661,0.375504,0.400012,0.400012,448.669943
17,1.605416,1.349594,0.781570,0.543761,0.608534,0.608534,460.827671
18,1.590318,1.337321,0.797497,0.582150,0.624462,0.624462,451.328007
19,1.579238,1.501753,0.700796,0.524768,0.522955,0.522955,451.741567
20,1.563362,1.355139,0.777588,0.512393,0.587739,0.587739,454.724400
21,1.557792,1.333453,0.787258,0.538013,0.599861,0.599861,451.780805
22,1.542682,1.310644,0.787258,0.555960,0.619166,0.619166,455.638614
23,1.537032,1.308494,0.788396,0.552601,0.627752,0.627752,448.229830
24,1.518687,1.292924,0.798066,0.649042,0.686153,0.686153,451.775105
25,1.510002,1.263104,0.802048,0.642611,0.669777,0.669777,447.984209
26,1.502398,1.329859,0.787827,0.543312,0.610299,0.610299,451.837948
27,1.495209,1.332256,0.783276,0.537211,0.580122,0.580122,459.159504
28,1.479316,1.252873,0.811149,0.646508,0.666930,0.666930,446.242404
29,1.471674,1.248037,0.795791,0.616525,0.649648,0.649648,455.181400
30,1.461777,1.218468,0.810580,0.649451,0.679112,0.679112,448.370249
31,1.449154,1.234946,0.804892,0.622348,0.654153,0.654153,446.005309
32,1.448933,1.274220,0.790671,0.545226,0.600487,0.600487,449.693578
33,1.433204,1.219565,0.808305,0.665973,0.667206,0.667206,462.796256
34,1.429610,1.387710,0.730375,0.550413,0.547000,0.547000,451.150210
35,1.416152,1.230870,0.794084,0.599508,0.641440,0.641440,452.576303
36,1.406052,1.180514,0.808874,0.659191,0.698080,0.698080,449.637122
37,1.401923,1.248738,0.791809,0.668019,0.658274,0.658274,456.944427
38,1.389633,1.169176,0.807736,0.656860,0.694424,0.694424,454.110832
39,1.382707,1.201951,0.794084,0.666596,0.695934,0.695934,456.967262
40,1.372972,1.190529,0.798066,0.611596,0.651099,0.651099,455.206703
41,1.367673,1.170970,0.802048,0.653567,0.682046,0.682046,452.475294
42,1.359525,1.151589,0.815700,0.636313,0.664806,0.664806,448.581142
43,1.351373,1.273910,0.781001,0.475305,0.533874,0.533874,449.344612
44,1.347510,1.139580,0.811718,0.677944,0.695079,0.695079,462.871413
45,1.338698,1.142634,0.806030,0.622995,0.689368,0.689368,457.945398
46,1.329705,1.134511,0.797497,0.586891,0.646228,0.646228,469.810144
47,1.323320,1.114235,0.811149,0.673042,0.705104,0.705104,465.615662
48,1.318995,1.114353,0.809443,0.660326,0.699264,0.699264,458.146468
49,1.308623,1.125800,0.805461,0.625966,0.682340,0.682340,463.501647
50,1.299658,1.104185,0.807167,0.645730,0.688105,0.688105,452.879548
51,1.297886,1.099636,0.817406,0.661191,0.694028,0.694028,451.503694
52,1.290803,1.086519,0.804892,0.633415,0.692742,0.692742,445.989606
53,1.283854,1.228224,0.753129,0.605215,0.610360,0.610360,450.047711
54,1.269209,1.189559,0.791809,0.604615,0.626510,0.626510,445.398190
55,1.264174,1.120349,0.795222,0.664816,0.672575,0.672575,446.851529
56,1.264771,1.074464,0.807736,0.653988,0.694001,0.694001,445.527433
57,1.255920,1.070602,0.814562,0.660582,0.700458,0.700458,450.261227
58,1.244672,1.071998,0.805461,0.657606,0.677790,0.677790,443.332388
59,1.237879,1.087260,0.815131,0.693661,0.710065,0.710065,445.755732
60,1.233420,1.054995,0.815700,0.687645,0.710423,0.710423,447.437610
61,1.231605,1.058802,0.803754,0.599508,0.671855,0.671855,451.652695
62,1.220897,1.054648,0.810011,0.629342,0.672248,0.672248,449.784972
63,1.217797,1.027374,0.813993,0.686085,0.717503,0.717503,446.368328
64,1.209522,1.110492,0.802048,0.609037,0.641681,0.641681,447.038756
