1,1.105446,1.157024,0.846416,0.785116,0.820933,3713.225862
2,1.108401,1.168182,0.846416,0.789711,0.825822,3774.232130
3,1.101047,1.094651,0.841866,0.789474,0.813532,3800.361794
4,1.097577,1.143222,0.848123,0.790003,0.812777,3778.550990
5,1.091269,1.148140,0.856086,0.786725,0.806389,3816.351706
6,1.099668,1.120059,0.845848,0.757700,0.800189,3796.735506
7,1.094444,1.170151,0.849829,0.812612,0.819101,3743.790896
8,1.097159,1.095797,0.862344,0.810638,0.824446,3666.394752
9,1.088105,1.164998,0.843003,0.763833,0.798686,3694.396876
10,1.087647,1.183743,0.849261,0.783759,0.815095,3822.609546
11,1.067997,1.103949,0.857224,0.806984,0.830960,3728.076584
12,1.080719,1.215643,0.846416,0.764308,0.795225,3657.640406
13,1.074629,1.151160,0.846985,0.780577,0.809722,3396.432625
14,1.069183,1.205532,0.835609,0.759018,0.804716,3413.417954
15,1.069759,1.102986,0.854380,0.812856,0.836574,3308.340561
16,1.071557,1.095472,0.854380,0.752078,0.790294,3344.277213
17,1.067379,1.049443,0.851536,0.805364,0.832522,3276.315087
18,1.065605,1.070665,0.856655,0.779111,0.827553,3255.713002
19,1.062723,1.067326,0.852105,0.807504,0.835862,3237.673139
20,1.070987,1.113303,0.854949,0.803840,0.833058,3274.522892
21,1.062544,1.201019,0.837884,0.767634,0.806270,3336.150098
22,1.062904,1.036574,0.857793,0.807490,0.842813,3332.142903
23,1.050617,1.080396,0.854380,0.796879,0.826352,3303.491463
24,1.056509,1.016518,0.859499,0.803686,0.842140,3252.955956
25,1.048253,1.072359,0.846416,0.773391,0.812086,3266.238879
26,1.049847,1.052353,0.853811,0.787656,0.801382,3295.383951
27,1.053183,1.118106,0.853242,0.797975,0.815957,3257.909270
28,1.042616,1.132066,0.843572,0.807595,0.834390,3297.617684
29,1.044138,1.082941,0.848123,0.781591,0.809524,3313.299935
30,1.046229,1.185393,0.829352,0.775724,0.810769,3265.277278
31,1.044040,0.998030,0.861775,0.823252,0.843167,3297.383131
32,1.036827,1.056420,0.867463,0.823431,0.834621,3318.140452
33,1.039451,1.039082,0.854949,0.782536,0.818272,3278.447956
34,1.030366,1.086087,0.860637,0.833320,0.824864,3213.763746
35,1.028235,0.996239,0.853811,0.810378,0.841908,3291.215061
36,1.028111,1.046907,0.846416,0.808192,0.845963,3275.551179
37,1.028632,1.067245,0.856655,0.794671,0.826131,3305.458712
38,1.023256,1.003741,0.856086,0.786083,0.820692,3310.037776
39,1.023260,1.053925,0.846985,0.805609,0.835979,3349.601943
40,1.027244,1.019039,0.860068,0.822427,0.839236,3285.417884
41,1.027808,1.025401,0.864050,0.826341,0.844863,3309.725420
42,1.021199,1.011739,0.860637,0.812985,0.832805,3307.166568
43,1.026594,1.025898,0.857224,0.804145,0.835016,3228.819205
44,1.023527,1.035592,0.853811,0.822483,0.836771,3280.653368
45,1.010643,1.084366,0.849261,0.783911,0.815164,3262.795137
46,1.008798,0.994246,0.861206,0.829483,0.854737,3269.979494
47,1.012599,1.005760,0.870876,0.831159,0.840665,3248.899561
48,1.005187,1.003012,0.857793,0.801649,0.833262,3319.864624
49,1.015128,1.054370,0.848123,0.819192,0.843857,3167.441115
50,1.005546,1.000295,0.861775,0.828531,0.839385,3317.685495
51,1.015567,0.993447,0.868032,0.839059,0.855105,3266.801304
52,1.013173,0.982361,0.857793,0.821551,0.853920,3262.824085
53,0.997543,1.013988,0.868601,0.825098,0.841908,3233.658108
54,0.994598,1.033213,0.856655,0.802175,0.831160,3298.966212
55,1.002355,0.998144,0.866894,0.832289,0.836724,3316.078017
56,1.001157,1.003046,0.870876,0.851698,0.862994,3276.315305
