epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,2.064260,1.932407,0.548919,0.197873,0.136501,410.330311
2,1.925562,1.626264,0.736064,0.179726,0.363521,407.495234
3,1.867061,1.917538,0.737770,0.032101,0.136779,409.462050
4,1.832117,1.884254,0.741183,0.098216,0.195771,409.568174
5,1.800624,1.894644,0.746303,0.227430,0.300320,409.198998
6,1.775723,1.786288,0.744027,0.125944,0.242603,410.219473
7,1.756601,1.556202,0.748578,0.377472,0.467229,410.067916
8,1.733141,1.572785,0.750853,0.237596,0.378684,409.074843
9,1.715227,1.774267,0.584755,0.373250,0.368523,410.596314
10,1.698236,1.525840,0.748009,0.504168,0.532733,408.547771
11,1.677748,2.751349,0.738908,0.022078,0.037937,407.721775
12,1.658349,2.344786,0.740046,0.092290,0.139003,409.130459
13,1.642127,1.686893,0.652446,0.441393,0.461544,407.544588
14,1.625691,1.484316,0.737770,0.529634,0.526164,407.422651
15,1.609894,1.471565,0.779863,0.524233,0.563537,409.148741
16,1.597018,1.393665,0.768487,0.493252,0.558787,408.508648
17,1.577303,1.422110,0.766212,0.540284,0.595155,407.846893
18,1.565577,1.422422,0.784414,0.557482,0.601884,408.241094
19,1.554380,1.418655,0.784983,0.571870,0.584680,407.893942
20,1.537532,1.484332,0.767918,0.440044,0.509349,406.879362
21,1.531458,1.360830,0.783276,0.565231,0.621159,407.986090
22,1.521357,1.382534,0.779295,0.490139,0.562516,407.649509
23,1.511606,1.325358,0.794084,0.578230,0.628188,406.838842
24,1.499902,1.320288,0.793515,0.619225,0.640228,407.610402
25,1.489022,1.319541,0.791809,0.613209,0.640390,407.852036
26,1.478344,1.346105,0.794653,0.580497,0.605462,406.445091
27,1.472280,1.452420,0.772469,0.458446,0.499479,407.461725
28,1.457662,1.314863,0.791240,0.570290,0.637961,407.478637
29,1.451731,1.518713,0.645620,0.464772,0.489157,407.128006
30,1.441167,1.286077,0.799204,0.619196,0.653550,407.944496
31,1.435471,1.338605,0.792378,0.550972,0.596354,407.658879
32,1.429083,1.236633,0.787827,0.619740,0.680433,406.560779
33,1.412343,1.250477,0.799204,0.640000,0.674707,406.936181
34,1.410998,1.260106,0.800341,0.584094,0.632123,406.873274
35,1.400460,1.250862,0.807736,0.595582,0.625266,406.572341
36,1.392964,1.226096,0.795222,0.618879,0.674960,406.993687
37,1.382558,1.338873,0.739477,0.589548,0.615823,408.154207
38,1.374551,1.250182,0.807736,0.633620,0.635468,407.321851
39,1.365176,1.241287,0.775882,0.599289,0.654754,407.885755
40,1.357015,1.333749,0.783845,0.494378,0.566047,407.575986
41,1.351194,1.222746,0.795222,0.588123,0.637200,407.685372
42,1.345622,1.311216,0.792378,0.511455,0.547457,407.781180
43,1.335502,1.171350,0.806598,0.640916,0.678876,406.851125
44,1.329572,1.161154,0.802617,0.615728,0.655249,408.057213
45,1.327908,1.168023,0.806030,0.661916,0.669558,407.866150
46,1.317483,1.248388,0.793515,0.541216,0.591919,407.478301
47,1.310825,1.155349,0.801479,0.602310,0.660518,407.943214
48,1.303627,1.122374,0.807167,0.646017,0.686760,408.695154
49,1.295482,1.144894,0.805461,0.644431,0.688053,408.371072
50,1.287301,1.109754,0.813993,0.672739,0.696639,409.046902
51,1.284693,1.113016,0.810011,0.670605,0.694405,409.191482
52,1.278795,1.213738,0.796928,0.540834,0.568564,408.208683
53,1.272503,1.091635,0.803754,0.682974,0.710078,409.087531
54,1.261616,1.133627,0.799204,0.616103,0.652119,408.244879
55,1.256514,1.104835,0.794084,0.659870,0.711687,406.979165
56,1.253841,1.183711,0.797497,0.569767,0.618460,408.748674
57,1.241598,1.096937,0.816268,0.677289,0.697209,408.627491
58,1.235111,1.106981,0.803185,0.648428,0.679081,407.673788
59,1.231262,1.098491,0.811718,0.683657,0.704209,408.939961
60,1.224835,1.071418,0.817406,0.666534,0.669637,409.466853
61,1.218717,1.083593,0.807736,0.638723,0.679911,408.102154
62,1.214694,1.156410,0.808305,0.609256,0.633667,409.387972
63,1.210603,1.073937,0.797497,0.659223,0.695830,409.058568
64,1.200614,1.074525,0.810580,0.655661,0.687805,406.909114
65,1.196760,1.058274,0.808874,0.642192,0.690666,409.212024
66,1.190017,1.024811,0.811149,0.667565,0.701625,409.294028
67,1.183846,1.056453,0.812856,0.671527,0.696399,408.139211
68,1.179607,1.063253,0.810011,0.649853,0.691168,409.049322
69,1.175639,1.036228,0.817975,0.675900,0.686187,408.807248
