epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,3.374564,3.083001,0.745304,0.000000,0.044196,459.205609
2,2.509218,2.585430,0.740182,0.304526,0.268346,446.108319
3,2.410670,2.868979,0.745874,0.007710,0.079229,461.911167
4,2.364511,2.924691,0.745304,0.080961,0.140911,450.742511
5,2.324352,2.430384,0.750996,0.174550,0.307747,448.781684
6,2.291529,2.269463,0.760102,0.357268,0.460883,460.294224
7,2.260043,2.492807,0.709448,0.444556,0.449812,451.206234
8,2.224250,2.496791,0.758964,0.202593,0.308036,549.211908
9,2.183429,2.442689,0.754126,0.160141,0.281334,477.680782
10,2.137601,2.390385,0.757826,0.225577,0.325555,523.924163
11,2.097474,2.348334,0.748150,0.529490,0.530987,476.870115
12,2.067476,2.120891,0.776039,0.448937,0.537797,525.832841
13,2.043704,3.864825,0.348321,0.235382,0.244283,524.017040
14,2.023754,2.116219,0.779738,0.460627,0.523157,517.009528
15,2.005600,2.000374,0.789129,0.604546,0.647590,496.463347
16,1.974133,2.011792,0.792544,0.567442,0.619882,481.084833
17,1.977420,2.106014,0.781161,0.451093,0.525351,490.058107
18,1.947820,2.555778,0.680990,0.489830,0.486658,502.604699
19,1.935354,1.972181,0.792829,0.641098,0.670409,494.322477
20,1.921025,1.936195,0.800797,0.606980,0.635775,500.498777
21,1.907748,1.976516,0.794536,0.544570,0.612244,477.879760
22,1.898217,2.132716,0.771485,0.584183,0.537056,483.757546
23,1.881446,1.892081,0.805350,0.634196,0.670955,543.938872
24,1.871382,1.927013,0.808765,0.644983,0.659349,530.288591
25,1.856437,2.262669,0.713432,0.549124,0.545502,489.957568
26,1.852375,1.864998,0.809619,0.608970,0.644990,499.863248
27,1.835954,1.974672,0.798520,0.625876,0.612035,497.742709
28,1.829092,1.827589,0.805919,0.632751,0.679693,485.806409
29,1.815406,1.842946,0.803927,0.634370,0.687865,585.231309
30,1.809978,1.885309,0.809334,0.645076,0.637777,579.418443
31,1.798337,1.859087,0.811326,0.681194,0.684575,489.023505
32,1.786758,1.883651,0.802504,0.555386,0.631747,518.830421
33,1.782555,1.867725,0.801651,0.544554,0.605452,621.927810
34,1.777143,1.808243,0.818725,0.659372,0.686474,520.690937
35,1.752681,1.791137,0.811895,0.604174,0.660780,461.464439
36,1.747358,1.773447,0.811326,0.653101,0.697341,449.287701
