epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
55,1.340426,1.560259,0.810011,0.604585,0.653568,555.146265
56,1.319542,1.594775,0.807736,0.567430,0.610739,555.150666
57,1.325655,1.596610,0.813993,0.573007,0.626577,553.303764
58,1.316091,1.919038,0.778157,0.462485,0.515679,553.727782
59,1.308529,1.639703,0.802048,0.558503,0.624102,553.994148
60,1.314098,1.625482,0.808874,0.597930,0.643622,554.054224
61,1.300133,1.475920,0.819681,0.651727,0.698126,554.049998
62,1.303272,1.532561,0.819681,0.695276,0.719896,554.158076
63,1.295027,1.652120,0.810011,0.631678,0.651640,553.825388
64,1.300673,1.599882,0.800910,0.524628,0.589241,554.057855
65,1.297910,1.594548,0.808874,0.596572,0.646945,554.450078
66,1.296269,1.427215,0.823094,0.627385,0.685843,553.486014
67,1.288664,1.547117,0.813993,0.621914,0.658509,554.887152
68,1.287671,1.507980,0.813993,0.643884,0.678922,553.750768
69,1.283927,1.574337,0.811149,0.608189,0.647352,553.085440
70,1.285011,1.440577,0.822526,0.687217,0.711797,554.384447
71,1.274510,1.687694,0.800910,0.580556,0.610837,554.159608
72,1.275948,1.578716,0.802048,0.566511,0.606278,553.151464
73,1.270248,1.724324,0.798066,0.553288,0.612481,553.877967
74,1.274213,1.595198,0.802617,0.569993,0.611454,553.822555
75,1.268346,1.556685,0.811718,0.605411,0.630462,553.266241
76,1.268854,1.529985,0.809443,0.614904,0.663465,554.077772
77,1.256678,1.552951,0.811718,0.621612,0.673874,553.806828
78,1.258274,1.602064,0.798066,0.551251,0.592492,553.012613
79,1.255409,1.577862,0.807167,0.579563,0.610983,553.022928
80,1.251794,1.479197,0.817975,0.671889,0.730416,553.472237
81,1.242816,1.448106,0.820819,0.708191,0.766175,553.412323
82,1.255530,1.529700,0.810011,0.601977,0.650936,553.003262
83,1.240293,1.476141,0.822526,0.667957,0.691560,553.979406
84,1.235441,1.461889,0.818544,0.668282,0.701175,553.604247
85,1.244174,1.706780,0.792378,0.499038,0.530163,552.685326
86,1.240913,1.405690,0.825370,0.702527,0.748563,554.107047
87,1.233942,1.454729,0.817406,0.643434,0.690169,553.908674
88,1.226008,1.636535,0.786121,0.671922,0.745630,552.840874
89,1.231492,1.566694,0.810580,0.612752,0.637675,554.110221
90,1.229664,1.564476,0.804892,0.570102,0.596254,553.577194
91,1.223548,1.407287,0.830489,0.702907,0.736743,554.131065
92,1.217654,1.634978,0.798635,0.556520,0.596614,553.631065
93,1.225868,1.518818,0.813993,0.643196,0.663086,553.351278
94,1.211866,1.521319,0.816268,0.627830,0.663178,553.386932
95,1.225824,1.351333,0.823094,0.674557,0.710396,553.649769
96,1.210573,1.605023,0.806598,0.584717,0.628476,553.322813
97,1.215298,1.523914,0.802048,0.603423,0.631564,553.346871
98,1.206378,1.492804,0.818544,0.660923,0.690010,553.735980
99,1.209299,1.457538,0.812856,0.646913,0.694376,553.937892
100,1.200786,1.497697,0.807167,0.604266,0.653763,552.680689
101,1.195022,1.495087,0.815700,0.638483,0.677079,554.155687
102,1.202753,1.434180,0.835040,0.704839,0.714180,553.927968
103,1.196689,1.471602,0.816268,0.647143,0.663854,553.661479
104,1.195812,1.484350,0.805461,0.610654,0.667196,553.901339
105,1.190633,1.500077,0.809443,0.622890,0.659311,553.710883
106,1.196010,1.478674,0.810011,0.619518,0.661094,552.663555
107,1.195869,1.368129,0.829352,0.712100,0.747673,554.361140
108,1.189920,1.495624,0.812287,0.620352,0.651674,553.651859
109,1.192637,1.545593,0.804892,0.575940,0.621408,554.212712
110,1.188729,1.462456,0.819113,0.656733,0.706635,553.570341
111,1.188886,1.401203,0.820250,0.691628,0.730846,554.086719
112,1.177551,1.409215,0.829352,0.661523,0.690496,552.976199
113,1.183496,1.365159,0.821388,0.676966,0.713804,554.087874
114,1.171896,1.632783,0.802048,0.546664,0.572386,553.531351
115,1.176282,1.498034,0.804892,0.609168,0.653576,553.275085
116,1.172994,1.557538,0.806598,0.582660,0.620780,554.022533
117,1.167060,1.504475,0.810580,0.583046,0.617271,554.061047
118,1.186745,1.437795,0.831058,0.718568,0.718782,553.068280
119,1.166944,1.457645,0.816837,0.649296,0.685572,553.466095
120,1.165204,1.556982,0.807167,0.570563,0.614115,553.889729
121,1.161408,1.523178,0.807167,0.607105,0.648148,552.743778
122,1.162268,1.533691,0.810011,0.555867,0.620599,554.338912
123,1.165717,1.528842,0.809443,0.618901,0.664590,554.328927
124,1.164655,1.471644,0.812287,0.646732,0.675142,553.142389
125,1.154618,1.472114,0.808874,0.653007,0.701718,553.200369
126,1.160419,1.490369,0.813424,0.677135,0.697663,553.737485
127,1.150133,1.599549,0.808305,0.617176,0.632893,554.341080
128,1.158886,1.537505,0.811149,0.613071,0.637236,552.942729
129,1.160603,1.387514,0.825370,0.700251,0.723667,554.698803
130,1.151361,1.405560,0.817975,0.632965,0.677167,554.375718
131,1.146862,1.715276,0.790102,0.557539,0.581811,553.524624
132,1.150235,1.565306,0.802617,0.595572,0.637783,554.017002
133,1.143977,1.574987,0.810011,0.615950,0.652776,555.954084
134,1.143387,1.395238,0.829920,0.699508,0.731761,554.631013
135,1.144290,1.362823,0.824801,0.704387,0.734856,554.322957
136,1.140265,1.473179,0.811149,0.626571,0.681190,553.729491
137,1.145766,1.535588,0.812287,0.620722,0.638754,554.394245
138,1.135286,1.468123,0.811718,0.634206,0.661331,554.469734
139,1.140671,1.692652,0.793515,0.555999,0.610353,554.175935
140,1.128060,1.457173,0.807736,0.619491,0.672296,554.856258
141,1.131187,1.411233,0.825939,0.691788,0.721338,555.642888
142,1.128529,1.393968,0.827076,0.718509,0.737359,554.236779
143,1.136570,1.402215,0.823094,0.660423,0.697988,555.645073
144,1.125478,1.479501,0.819681,0.645609,0.696459,560.643085
145,1.120394,1.420661,0.815131,0.690884,0.732568,561.058113
146,1.127902,1.678631,0.794084,0.507501,0.529348,559.587744
147,1.116661,1.469066,0.811718,0.634241,0.673072,559.751946
148,1.124794,1.503437,0.816268,0.621605,0.662749,562.974255
149,1.112064,1.506854,0.813993,0.657820,0.693222,558.882533
150,1.117698,1.610545,0.794084,0.529189,0.575127,559.048193
151,1.116270,1.505898,0.811149,0.621932,0.659483,554.274372
152,1.123174,1.534439,0.810011,0.567297,0.616925,553.743295
153,1.102723,1.397887,0.821388,0.673063,0.717279,554.234679
154,1.120557,1.625620,0.803185,0.608597,0.623631,554.813919
155,1.102587,1.486877,0.810011,0.649868,0.681051,554.612284
156,1.116221,1.468622,0.814562,0.598511,0.626809,554.972259
157,1.109675,1.547663,0.802048,0.570585,0.609390,554.658257
158,1.106336,1.494560,0.802048,0.578760,0.655170,554.529063
159,1.111293,1.354342,0.823094,0.684278,0.717251,555.314786
160,1.109702,1.493509,0.806598,0.586239,0.632043,555.167535
161,1.100852,1.725142,0.790102,0.508897,0.546882,554.131243
162,1.104504,1.573034,0.795791,0.566486,0.624892,553.813026
163,1.097131,1.355479,0.813424,0.689913,0.743352,554.690394
164,1.094781,1.411373,0.812287,0.654961,0.710175,555.531712
165,1.090977,1.431785,0.816268,0.634487,0.658040,554.927617
166,1.090725,1.595012,0.798066,0.560494,0.591491,555.368339
167,1.092913,1.545480,0.805461,0.567083,0.603111,555.763060
168,1.097645,1.449745,0.807167,0.644190,0.692736,554.371088
169,1.093242,1.399464,0.816837,0.664821,0.703643,555.844083
170,1.101443,1.407393,0.818544,0.688575,0.736989,555.800995
171,1.089204,1.388370,0.822526,0.667155,0.722138,554.561238
172,1.080624,1.384500,0.824232,0.689267,0.723475,554.310764
173,1.088982,1.413710,0.824801,0.699041,0.720145,555.255071
