epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,inf,3.481068,0.737770,0.000000,0.116541,2876.386239
2,3.519633,3.465181,0.737770,0.000000,0.082489,2895.145340
3,3.485223,3.432981,0.737770,0.000000,0.093448,2931.305475
4,3.459940,3.412674,0.737770,0.000000,0.133264,2863.292765
5,3.435015,3.393727,0.737770,0.000000,0.140147,2914.754638
6,3.406952,3.373299,0.737770,0.000000,0.146255,2914.030764
7,3.382239,3.335794,0.737770,0.000000,0.139965,2886.534345
8,3.356362,3.329324,0.737770,0.000000,0.134628,2893.375148
1,3.331486,3.300492,0.737770,0.000000,0.142478,2861.907321
2,3.312992,3.290956,0.737770,0.000000,0.135296,3396.296470
3,3.289723,3.267655,0.737770,0.000000,0.173841,3335.451525
4,3.271693,3.229126,0.737770,0.000000,0.173932,3417.964953
5,3.251417,3.224126,0.738339,0.008877,0.168822,3416.032578
6,3.232383,3.211476,0.737770,0.000000,0.174839,3389.321303
7,3.204288,3.191836,0.738908,0.014133,0.153120,3396.581510
8,3.186718,3.177906,0.737770,0.008877,0.201907,3314.104731
9,3.170036,3.165882,0.738339,0.021316,0.154805,2983.431113
10,3.150254,3.171259,0.738339,0.038549,0.105558,2951.358259
11,3.130526,3.144283,0.737201,0.015786,0.198634,2972.218043
12,3.112413,3.095721,0.738339,0.031582,0.208137,2999.136654
13,3.087917,3.091303,0.736633,0.031751,0.171103,2980.121560
14,3.071422,3.039032,0.739477,0.067730,0.252069,2988.018744
15,3.047110,3.007394,0.740614,0.079795,0.253727,2962.240668
16,3.028253,3.022316,0.740614,0.070767,0.271461,2925.769033
17,3.010324,3.139407,0.737770,0.114079,0.195196,2941.661504
18,2.982869,2.937799,0.736064,0.022648,0.289081,2990.127380
19,2.964598,2.940749,0.738339,0.085558,0.300887,2972.248706
20,2.936636,2.928775,0.738908,0.170954,0.330924,2961.864238
21,2.927594,2.860747,0.740614,0.178349,0.358739,2956.811900
