epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,2.089956,143.828156,0.737770,0.000000,0.000000,0.000000,596.443671
2,2.004202,129.425644,0.737770,0.000000,0.000000,0.000000,556.329552
3,1.926076,117.769554,0.737770,0.000000,0.000000,0.000000,557.767332
4,1.855517,106.014580,0.737770,0.000000,0.000000,0.000000,566.644444
5,1.791780,95.792618,0.737770,0.000000,0.000000,0.000000,562.943688
6,1.735111,86.413994,0.737770,0.000000,0.000000,0.000000,549.593027
7,1.683221,78.195923,0.737770,0.000000,0.000000,0.000000,546.166303
8,1.637127,70.488777,0.737770,0.000000,0.000000,0.000000,562.076215
9,1.595013,63.337044,0.737770,0.000000,0.000000,0.000000,558.888250
10,1.557076,57.216896,0.737770,0.000000,0.000000,0.000000,555.212189
11,1.524278,51.620770,0.737770,0.000000,0.000000,0.000000,559.370417
12,1.492574,46.815464,0.737770,0.000000,0.000000,0.000000,569.282114
13,1.465616,42.506062,0.737770,0.000000,0.000000,0.000000,560.004378
14,1.441484,38.254574,0.737770,0.000000,0.000000,0.000000,547.675693
15,1.418193,34.637260,0.737770,0.000000,0.000000,0.000000,543.994736
16,1.398070,31.189915,0.737770,0.000000,0.000000,0.000000,550.662294
17,1.380051,28.222792,0.737770,0.000000,0.000000,0.000000,589.028178
18,1.363938,25.654007,0.737770,0.000000,0.000000,0.000000,584.217021
19,1.348506,23.082613,0.737770,0.000000,0.000000,0.000000,583.406799
20,1.335919,21.105396,0.737770,0.000000,0.000000,0.000000,577.499627
21,1.323965,19.013227,0.737770,0.000000,0.000000,0.000000,577.412746
22,1.313344,17.173519,0.737770,0.000000,0.000000,0.000000,590.131729
23,1.303584,15.536325,0.737770,0.000000,0.000000,0.000000,589.384006
24,1.294771,14.147842,0.737770,0.000000,0.000000,0.000000,581.713850
25,1.286835,12.756415,0.737770,0.000000,0.000000,0.000000,597.479088
26,1.279868,11.537596,0.737770,0.000000,0.000000,0.000000,587.581210
27,1.273997,10.495146,0.737770,0.000000,0.000000,0.000000,598.472738
28,1.268146,9.568414,0.737770,0.000000,0.000000,0.000000,576.359268
29,1.262782,8.644833,0.737770,0.000000,0.000000,0.000000,579.205996
30,1.258011,7.841543,0.737770,0.000000,0.000000,0.000000,591.638335
31,1.253702,7.171770,0.737770,0.000000,0.000000,0.000000,583.119456
32,1.250313,6.494374,0.737770,0.000000,0.000000,0.000000,581.678114
33,1.246536,5.887671,0.737770,0.000000,0.000000,0.000000,593.475900
34,1.244252,5.371581,0.737770,0.000000,0.000000,0.000000,589.381992
35,1.240680,4.839134,0.737770,0.000000,0.000000,0.000000,584.317677
36,1.239270,4.354510,0.737770,0.000000,0.000000,0.000000,583.984316
37,1.235956,5.108060,0.737770,0.000000,0.000000,0.000000,589.894688
38,0.910647,1.190829,0.656428,0.312739,0.316752,0.316752,579.990935
39,0.783235,1.233492,0.564278,0.376059,0.332388,0.332388,592.666876
40,0.724961,1.229156,0.701934,0.348957,0.389397,0.389397,575.212419
41,0.678113,1.181128,0.731513,0.342172,0.401550,0.401550,593.510885
42,0.638466,1.164090,0.591581,0.558183,0.457426,0.457426,613.329805
43,0.617024,1.032262,0.704209,0.556042,0.538391,0.538391,605.934111
44,0.596229,0.892925,0.751991,0.510431,0.572370,0.572370,608.552735
45,0.593299,0.888487,0.750284,0.513169,0.582931,0.582931,611.838166
46,0.579856,0.853455,0.764505,0.501980,0.565153,0.565153,1929.626791
47,0.572698,0.811145,0.778726,0.618559,0.627381,0.627381,648.008285
48,0.565630,0.847934,0.758817,0.533915,0.595482,0.595482,665.592454
49,0.562473,0.970937,0.684300,0.615499,0.506770,0.506770,663.492464
50,0.558658,0.849609,0.770193,0.483262,0.584147,0.584147,686.588223
51,0.558908,0.861259,0.744027,0.617497,0.609761,0.609761,770.459636
52,0.550066,0.789506,0.777588,0.559771,0.608910,0.608910,663.477317
53,0.553709,0.786356,0.783845,0.556411,0.604254,0.604254,668.039190
54,0.543974,0.768264,0.783845,0.615305,0.643500,0.643500,675.769855
55,0.546527,0.771549,0.791809,0.585479,0.621876,0.621876,676.009837
56,0.542308,0.769259,0.787827,0.636917,0.645020,0.645020,673.380314
57,0.542288,0.859042,0.769056,0.639903,0.577569,0.577569,693.915502
58,0.539903,0.777069,0.777019,0.607780,0.657769,0.657769,713.556689
59,0.536925,0.854324,0.769056,0.625680,0.609013,0.609013,716.209511
60,0.535797,0.813062,0.787258,0.518911,0.583425,0.583425,727.334168
61,0.500692,0.695396,0.811149,0.674281,0.703440,0.703440,711.396359
62,0.484571,0.689716,0.811149,0.671349,0.704180,0.704180,711.056239
63,0.478264,0.689779,0.803754,0.665817,0.711981,0.711981,746.940467
64,0.470437,0.688138,0.804892,0.659667,0.717518,0.717518,763.890474
65,0.470062,0.688950,0.805461,0.653785,0.694340,0.694340,744.301489
66,0.466314,0.680117,0.806030,0.704544,0.738536,0.738536,740.980893
67,0.462348,0.675996,0.810580,0.714610,0.736242,0.736242,730.721719
68,0.460770,0.674434,0.814562,0.689494,0.725190,0.725190,747.443745
69,0.457699,0.680750,0.815131,0.706086,0.735322,0.735322,620.181988
70,0.456633,0.662302,0.811718,0.675407,0.721881,0.721881,624.371635
71,0.456057,0.663778,0.815131,0.691715,0.723034,0.723034,638.798578
72,0.453422,0.672532,0.807167,0.687827,0.717626,0.717626,644.371492
73,0.451449,0.655550,0.813993,0.682451,0.725007,0.725007,640.805876
74,0.448784,0.667997,0.817406,0.708441,0.727288,0.727288,642.561089
75,0.447353,0.659585,0.815131,0.708654,0.739215,0.739215,614.154501
76,0.444263,0.668628,0.814562,0.710780,0.743305,0.743305,625.271126
77,0.446130,0.664659,0.816837,0.703493,0.735371,0.735371,623.581065
78,0.442990,0.662012,0.813424,0.681600,0.729336,0.729336,592.364648
79,0.439310,0.649119,0.818544,0.697276,0.740796,0.740796,599.133955
80,0.439067,0.661898,0.811149,0.679141,0.715990,0.715990,615.288845
81,0.436516,0.655087,0.816268,0.674257,0.709855,0.709855,624.999474
82,0.436644,0.646847,0.812856,0.665244,0.714182,0.714182,597.189537
83,0.437126,0.667375,0.812856,0.661581,0.715125,0.715125,609.533128
84,0.430650,0.651394,0.807736,0.662074,0.726547,0.726547,613.186026
85,0.431447,0.661133,0.813424,0.676299,0.727365,0.727365,606.321992
86,0.428031,0.654222,0.811718,0.685483,0.721504,0.721504,568.513216
