epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.760367,3.110408,0.265643,-0.130209,0.194492,-0.150663,520.477500
2,1.653561,8.770327,0.062002,-0.080672,0.273913,-0.077437,446.685356
3,1.584810,5.973035,0.160978,-0.221845,0.272381,-0.218114,446.977657
4,1.540437,8.003636,0.097270,-0.145884,0.395467,-0.161084,445.068952
5,1.505271,5.081285,0.341866,-0.251150,0.158027,-0.260411,471.935709
6,1.477677,23.025427,0.035836,0.009201,0.121505,0.032347,462.279110
7,1.450780,14.929065,0.059158,-0.109061,0.473275,-0.095533,462.701599
8,1.414015,10.694758,0.056314,-0.102222,0.527472,-0.126088,468.770356
9,1.386307,10.259623,0.118885,-0.166075,0.496043,-0.197814,463.203593
10,1.359504,13.223283,0.069966,-0.034997,0.541853,-0.079379,463.004317
11,1.335699,16.646753,0.067122,-0.042441,0.559502,-0.054220,461.112529
12,1.308098,24.974823,0.085324,0.119094,0.389551,0.162696,453.795864
13,1.292775,14.842290,0.106940,0.015507,0.613071,0.009474,463.021561
14,1.276679,19.749975,0.079067,0.189611,0.450611,0.172510,466.851410
15,1.268006,8.661079,0.098407,-0.157726,0.478400,-0.199837,467.578694
16,1.250950,14.727233,0.101820,0.121680,0.581477,0.083268,466.769086
17,1.236205,23.722296,0.088737,0.183195,0.396600,0.218603,468.916940
18,1.218812,14.308255,0.110353,0.050385,0.631825,0.032966,468.952597
19,1.210407,17.482616,0.099545,0.133570,0.565432,0.126467,461.685386
20,1.197647,12.347113,0.104664,-0.071550,0.555393,-0.097282,472.317807
21,1.188552,9.249448,0.085324,-0.130336,0.496405,-0.163167,468.585338
22,1.179296,20.109745,0.086462,0.215348,0.554533,0.215239,471.517242
23,1.167571,12.477698,0.110922,-0.055439,0.606894,-0.083668,469.004486
24,1.154704,17.048237,0.079067,0.180155,0.633911,0.126496,475.172352
25,1.140852,13.115394,0.096132,0.040974,0.645669,0.013344,470.426290
26,1.140003,16.920134,0.088168,0.152999,0.660115,0.117760,461.150929
27,1.126562,23.216413,0.092150,0.250290,0.544673,0.264592,471.679823
28,1.112706,19.214020,0.098976,0.212844,0.540315,0.238087,464.645682
29,1.106397,22.909784,0.092150,0.268480,0.483813,0.280486,460.440948
30,1.099611,12.212243,0.098976,0.015931,0.634340,0.004600,474.470543
31,1.091821,20.409739,0.093288,0.250421,0.492187,0.269862,471.891932
32,1.080964,12.532353,0.097838,-0.014900,0.629121,-0.038041,474.993083
33,1.074970,14.739885,0.083618,0.183006,0.660472,0.142306,470.637114
34,1.067057,13.156951,0.084755,0.058177,0.658777,0.039782,478.084943
35,1.063478,16.252369,0.089875,0.310243,0.565989,0.272833,469.752096
36,1.048014,12.010241,0.081911,0.075594,0.676777,0.034808,479.041530
37,1.042239,11.835167,0.085324,-0.055038,0.648189,-0.052906,468.968164
38,1.032591,9.990561,0.104664,-0.002756,0.631194,-0.013874,465.421993
39,1.023770,14.435105,0.092150,0.121152,0.639897,0.150539,466.885167
40,1.016971,14.363914,0.104096,0.139487,0.662725,0.130729,471.816708
41,1.014232,16.905560,0.085893,0.257232,0.606140,0.251234,463.353579
42,1.003592,12.335294,0.118316,0.131652,0.688766,0.123376,465.416345
43,0.996674,17.744616,0.096701,0.256564,0.580395,0.308040,459.249489
44,0.988218,13.490181,0.092719,0.267529,0.640236,0.243653,461.025386
45,0.986456,14.526498,0.108077,0.228257,0.628517,0.234049,467.515438
46,0.975033,11.611998,0.081911,0.170911,0.671951,0.156664,469.984283
47,0.970329,12.586059,0.118885,0.123032,0.664346,0.126509,473.037397
48,0.965308,13.446777,0.095563,0.255771,0.649626,0.224351,468.879725
49,0.954260,13.192110,0.111490,0.189864,0.667333,0.182098,470.427436
50,0.950700,12.181499,0.101251,0.192718,0.695852,0.172106,473.001557
51,0.941922,14.247331,0.099545,0.166508,0.690487,0.143715,469.347362
52,0.938845,13.295703,0.095563,0.278278,0.678780,0.243754,461.164909
53,0.936231,6.513133,0.128555,-0.089824,0.519627,-0.108241,468.281003
54,0.918053,14.415591,0.092719,0.185921,0.672624,0.207312,469.022315
55,0.912311,10.840453,0.098407,0.157296,0.705237,0.114357,467.866602
56,0.911612,16.220266,0.087031,0.225685,0.644467,0.242998,475.315941
57,0.906481,18.103067,0.092719,0.278629,0.643116,0.279250,467.278157
58,0.897174,13.930449,0.095563,0.202299,0.698224,0.165384,464.611114
59,0.894093,13.132016,0.101251,0.217109,0.700873,0.201884,460.799117
60,0.887864,11.054259,0.097838,0.175773,0.701929,0.141123,463.447422
61,0.884047,14.995483,0.084755,0.326715,0.583667,0.302434,466.332758
62,0.876276,10.235114,0.095563,0.139478,0.627030,0.108296,468.428405
63,0.872931,12.838226,0.080205,0.236710,0.704662,0.188226,471.586392
64,0.864626,15.466769,0.098976,0.312925,0.645157,0.314174,464.082398
65,0.859392,13.141912,0.088737,0.260742,0.679380,0.253955,467.029605
66,0.854727,9.084631,0.094994,0.017411,0.635915,0.013918,464.717680
67,0.851134,12.466622,0.095563,0.123643,0.645997,0.123996,474.571183
68,0.844701,17.718359,0.080205,0.278751,0.602213,0.291241,478.173176
69,0.841580,9.234988,0.089306,0.114174,0.685066,0.072314,466.786282
70,0.834949,13.431834,0.072810,0.314487,0.658173,0.287892,472.592190
71,0.826925,12.703635,0.092150,0.306422,0.657561,0.305717,474.355092
72,0.823663,12.602539,0.108077,0.167595,0.703700,0.145537,468.806534
73,0.817918,10.084161,0.078498,0.113347,0.669784,0.085049,470.737366
74,0.814646,10.099016,0.077361,0.163712,0.694661,0.136919,460.502484
75,0.807707,11.713508,0.077929,0.234341,0.693295,0.165707,455.960813
76,0.799162,9.317618,0.089306,0.146666,0.710107,0.119713,467.024329
77,0.801042,9.818708,0.080774,0.232485,0.711070,0.198545,474.165475
78,0.793224,14.047530,0.076223,0.337262,0.544797,0.316389,465.919865
79,0.786254,8.331017,0.087600,0.088735,0.677915,0.074053,470.615576
80,0.780587,11.994074,0.087031,0.266863,0.718588,0.254461,465.941462
81,0.781519,10.689620,0.077361,0.263735,0.708386,0.214866,467.986744
82,0.773066,10.461776,0.094994,0.254346,0.701045,0.207375,471.362834
83,0.771379,12.300653,0.085893,0.259981,0.685446,0.255177,470.976118
84,0.762362,10.423018,0.089875,0.177255,0.690655,0.152134,468.534254
85,0.760449,13.948027,0.080774,0.256283,0.666454,0.279892,470.611287
86,0.758044,9.386724,0.101820,0.066050,0.667407,0.049031,466.954136
87,0.747248,13.614921,0.077361,0.296491,0.682615,0.285970,463.808907
88,0.756027,8.990129,0.079067,0.163107,0.718427,0.120197,467.456462
89,0.739263,11.895233,0.088168,0.273621,0.682555,0.279649,462.073460
90,0.738509,9.347852,0.112628,0.132373,0.717788,0.123611,455.862542
91,0.737516,8.567401,0.107509,0.179281,0.707914,0.121131,467.871747
92,0.728016,11.489797,0.088737,0.298195,0.684347,0.278697,457.096114
93,0.730325,12.399978,0.086462,0.286152,0.704452,0.272191,480.314145
94,0.720532,9.577863,0.092150,0.161607,0.702837,0.142111,468.913393
