epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.745514,1.656571,0.737201,0.111129,0.205246,0.205246,609.558830
2,1.674179,1.606582,0.731513,0.176288,0.329941,0.329941,610.958765
3,1.632834,2.436226,0.257110,0.086851,0.073166,0.073166,616.717344
4,1.607663,1.689868,0.740614,0.078089,0.197123,0.197123,614.104859
5,1.579879,1.569729,0.751422,0.327711,0.438263,0.438263,613.947250
6,1.555009,1.546129,0.753697,0.242564,0.387145,0.387145,608.220465
7,1.537820,1.534112,0.758817,0.365439,0.421567,0.421567,613.555784
8,1.516879,1.688364,0.744596,0.116483,0.195961,0.195961,609.703746
9,1.500632,1.849187,0.520478,0.297614,0.332782,0.332782,611.625173
10,1.486133,1.515995,0.754835,0.508013,0.475752,0.475752,611.150558
11,1.468943,1.744792,0.744596,0.119764,0.204915,0.204915,604.235525
12,1.448872,1.561067,0.754835,0.311552,0.398227,0.398227,603.588017
13,1.435408,1.459422,0.756542,0.499056,0.540616,0.540616,597.511481
14,1.422778,1.557569,0.756542,0.297862,0.340387,0.340387,594.109451
15,1.409906,1.456749,0.762799,0.365601,0.437117,0.437117,608.177196
16,1.393720,1.408827,0.764505,0.401530,0.495197,0.495197,599.119806
17,1.377437,1.455914,0.736064,0.545665,0.542201,0.542201,607.115168
18,1.365905,1.368098,0.780432,0.577315,0.615608,0.615608,605.052913
19,1.354098,1.396728,0.762230,0.571668,0.553933,0.553933,612.162291
20,1.335752,1.541979,0.757679,0.259434,0.330241,0.330241,622.589497
21,1.331314,1.347933,0.778726,0.558161,0.616677,0.616677,614.801939
22,1.320454,1.323467,0.788396,0.558829,0.592819,0.592819,641.665674
23,1.308254,1.306148,0.789534,0.570517,0.638775,0.638775,606.860282
24,1.294722,1.301992,0.794653,0.608179,0.647811,0.647811,621.541355
25,1.285673,1.283063,0.791240,0.537525,0.586347,0.586347,571.328735
26,1.277958,1.320983,0.787827,0.541267,0.577675,0.577675,583.528751
27,1.269574,1.332402,0.780432,0.498049,0.567393,0.567393,584.281681
28,1.259317,1.302968,0.784983,0.607426,0.613447,0.613447,591.790553
29,1.251446,1.382050,0.728100,0.552409,0.560931,0.560931,585.121259
30,1.241941,1.235582,0.806598,0.642873,0.668053,0.668053,602.853874
31,1.234342,1.212870,0.805461,0.649219,0.667323,0.667323,599.711156
32,1.224087,1.302098,0.759386,0.583758,0.604733,0.604733,586.686051
33,1.216563,1.271534,0.773606,0.603802,0.620560,0.620560,582.266270
34,1.210286,1.204974,0.812287,0.657184,0.670140,0.670140,594.827864
35,1.197577,1.431773,0.767918,0.357560,0.433584,0.433584,586.100592
36,1.192206,1.275584,0.763936,0.618218,0.606544,0.606544,595.521462
37,1.182876,1.201950,0.791809,0.627177,0.679451,0.679451,627.821842
38,1.174745,1.208599,0.797497,0.646448,0.650739,0.650739,598.046809
39,1.166716,1.214851,0.792378,0.623358,0.673816,0.673816,600.772764
40,1.159771,1.305655,0.780432,0.439388,0.494209,0.494209,602.124474
41,1.153104,1.200549,0.791809,0.531614,0.584299,0.584299,611.673667
42,1.145365,1.175846,0.794084,0.546878,0.623724,0.623724,606.600648
43,1.139075,1.206454,0.796359,0.585645,0.639639,0.639639,603.374711
44,1.131619,1.156883,0.801479,0.592931,0.646264,0.646264,603.889640
45,1.125051,1.186247,0.794653,0.516349,0.578004,0.578004,589.117281
46,1.117144,1.131070,0.795791,0.607348,0.660357,0.660357,595.888103
47,1.110970,1.126279,0.797497,0.575757,0.646828,0.646828,596.224011
48,1.104679,1.117279,0.803754,0.608839,0.658857,0.658857,606.608375
