1,3.798387,4.022777,0.562002,0.512325,0.512325,0.512325,679.043634
2,3.649959,4.510790,0.730375,0.480371,0.480371,0.480371,643.431575
3,3.521561,5.777568,0.684300,0.546203,0.546203,0.546203,685.936462
4,3.501028,4.341690,0.702503,0.545024,0.545024,0.545024,691.098259
5,3.552579,13.774679,0.371445,0.396378,0.396378,0.396378,662.625951
6,3.515454,6.783089,0.739477,0.535336,0.535336,0.535336,644.366011
7,3.434959,8.092690,0.750284,0.480171,0.480171,0.480171,641.294236
8,3.425341,7.922250,0.672924,0.568566,0.568566,0.568566,671.577801
9,3.478751,9.244202,0.630830,0.560963,0.560963,0.560963,675.849672
10,3.431193,8.982691,0.714448,0.535882,0.535882,0.535882,633.293308
11,3.395120,7.746634,0.641638,0.505925,0.505925,0.505925,628.895283
12,3.461059,7.738893,0.737201,0.510368,0.510368,0.510368,643.521254
13,3.368851,9.820816,0.585893,0.530230,0.530230,0.530230,650.368498
14,3.349425,14.553574,0.502844,0.459206,0.459206,0.459206,647.043966
15,3.396768,9.360697,0.676337,0.536403,0.536403,0.536403,649.419598
16,3.365704,10.795449,0.631968,0.567650,0.567650,0.567650,986.140033
17,3.353273,8.485888,0.740614,0.580192,0.580192,0.580192,1840.810214
18,3.354232,8.340941,0.684869,0.555529,0.555529,0.555529,1394.028685
19,3.278272,10.680895,0.736633,0.548847,0.548847,0.548847,814.116135
20,3.280958,11.774572,0.676337,0.573528,0.573528,0.573528,636.456156
21,3.315318,14.925271,0.458476,0.495091,0.495091,0.495091,629.185585
22,3.269388,9.437287,0.711035,0.533740,0.533740,0.533740,633.782114
23,3.322783,8.529103,0.712742,0.576439,0.576439,0.576439,689.939414
24,3.276003,9.753724,0.709898,0.574354,0.574354,0.574354,704.188966
25,3.294277,10.421799,0.726962,0.541665,0.541665,0.541665,651.206301
26,3.296955,9.584165,0.713311,0.589867,0.589867,0.589867,675.646063
27,3.260638,10.593428,0.716724,0.561118,0.561118,0.561118,678.222107
28,3.285509,9.539701,0.663823,0.566212,0.566212,0.566212,673.775257
29,3.240545,9.706560,0.755973,0.547674,0.547674,0.547674,684.614690
30,3.243666,11.606240,0.713311,0.597152,0.597152,0.597152,675.728255
31,3.218933,10.225419,0.720705,0.576471,0.576471,0.576471,681.699141
32,3.259505,23.354677,0.448237,0.421497,0.421497,0.421497,703.056590
33,3.308605,11.616242,0.664391,0.585555,0.585555,0.585555,686.888200
34,3.244464,9.647554,0.740614,0.553814,0.553814,0.553814,666.204532
35,3.252994,10.627040,0.744596,0.568625,0.568625,0.568625,690.207482
36,3.201309,11.312773,0.729807,0.551010,0.551010,0.551010,657.010464
37,3.273854,13.051202,0.546075,0.541150,0.541150,0.541150,684.353044
38,3.245894,10.676794,0.724687,0.606712,0.606712,0.606712,674.352973
39,3.237135,11.226623,0.731513,0.605344,0.605344,0.605344,677.827095
40,3.262684,14.113159,0.754835,0.562718,0.562718,0.562718,665.140749
41,3.248913,12.514763,0.679181,0.584821,0.584821,0.584821,644.122558
42,3.228702,11.001155,0.666667,0.609138,0.609138,0.609138,644.416339
43,3.213313,11.865050,0.612059,0.568101,0.568101,0.568101,654.579404
44,3.213171,10.436996,0.733788,0.603044,0.603044,0.603044,648.272799
