epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.785531,4.281775,0.532992,-0.131235,0.048839,-0.146980,599.772863
2,1.703411,5.661652,0.300910,-0.198470,0.186815,-0.220343,603.437563
3,1.628165,6.373089,0.736064,-0.004283,0.002133,-0.006676,597.141709
4,1.592230,4.927645,0.288396,-0.226416,0.282440,-0.249355,598.699725
5,1.560008,12.324513,0.022753,-0.036028,0.165894,-0.040046,592.807607
6,1.514325,5.538142,0.270762,-0.218501,0.283921,-0.252049,586.680735
7,1.481651,9.441562,0.032423,-0.106297,0.369552,-0.108878,592.125148
8,1.449742,8.120370,0.018203,-0.061683,0.279661,-0.066132,593.030492
9,1.423192,6.677275,0.044937,-0.151486,0.522971,-0.161905,588.047404
10,1.390747,8.512410,0.018203,-0.072553,0.360396,-0.077261,595.571239
11,1.363925,9.630160,0.235495,-0.237152,0.351698,-0.252171,596.688521
12,1.335552,11.064531,0.014790,-0.094549,0.429392,-0.112554,593.217895
13,1.302339,6.097240,0.027304,-0.177898,0.589274,-0.197736,590.444237
14,1.284907,12.106908,0.008532,-0.081372,0.257867,-0.089535,592.615710
15,1.272333,8.416153,0.026166,-0.198786,0.583039,-0.214189,593.551839
16,1.259003,5.351956,0.017634,-0.183125,0.559078,-0.189224,598.245096
17,1.241818,3.547837,0.194539,-0.302472,0.361511,-0.349259,591.494175
18,1.226285,6.196558,0.024460,-0.209498,0.652255,-0.219975,594.628707
19,1.210420,5.451674,0.013083,-0.154363,0.588239,-0.167430,594.296793
20,1.201350,11.325505,0.011945,-0.121741,0.477187,-0.125910,591.659926
21,1.191507,5.815610,0.059158,-0.240857,0.580843,-0.256262,595.803928
22,1.181308,9.465959,0.011377,-0.138600,0.556251,-0.147917,593.709079
23,1.167597,5.401634,0.047782,-0.231879,0.603505,-0.258056,594.997410
24,1.159476,7.482116,0.009101,-0.160815,0.603028,-0.165662,592.664604
25,1.146419,6.445537,0.017634,-0.192404,0.656641,-0.204378,595.376444
26,1.139694,4.665287,0.042662,-0.246660,0.550856,-0.268856,597.582007
