1,1.062510,1.265124,0.831058,0.756887,0.787950,2384.419580
2,1.049025,1.179509,0.850967,0.785733,0.808831,2437.946475
3,1.048317,1.196368,0.847554,0.767707,0.790293,2441.890230
4,1.045892,1.305935,0.837884,0.783502,0.787533,2481.343606
5,1.030494,1.193509,0.827645,0.752547,0.782986,2407.330749
6,1.041499,1.205857,0.835040,0.740655,0.764390,2354.279579
7,1.041154,1.167199,0.854380,0.782513,0.799793,2409.247842
8,1.035468,1.203631,0.827645,0.739532,0.779749,2308.922519
9,1.033951,1.175645,0.837315,0.772430,0.786386,2341.720714
10,1.040899,1.285307,0.823663,0.725329,0.751594,2510.576764
11,1.031867,1.238669,0.839022,0.752880,0.777632,2424.729347
12,1.030607,1.174706,0.834471,0.743932,0.769650,2441.969955
13,1.022770,1.295746,0.802048,0.731620,0.750042,2367.166097
14,1.026972,1.202034,0.840728,0.775116,0.771725,2446.379074
15,1.018628,1.384607,0.811149,0.757958,0.751602,2515.210017
16,1.020980,1.259094,0.829352,0.752824,0.776139,2467.359944
17,1.017882,1.286626,0.819681,0.761405,0.770843,2501.278957
18,1.026053,1.211058,0.827645,0.744061,0.780086,2542.034909
19,1.016615,1.332413,0.822526,0.749957,0.757537,2532.494476
20,1.011965,1.332898,0.831627,0.762326,0.782132,2464.712777
