epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,1.725835,1.722446,0.710466,0.299525,0.206725,429.506744
2,1.649993,1.658685,0.711035,0.301164,0.300247,429.721570
3,1.604572,1.649079,0.713311,0.413552,0.339733,429.680772
4,1.579609,1.681062,0.737201,0.107777,0.204506,429.194144
5,1.559319,1.701760,0.696246,0.469968,0.414261,428.794834
6,1.543145,1.533780,0.753129,0.401140,0.451658,429.227414
7,1.521794,1.498224,0.754266,0.327297,0.446090,428.225662
8,1.506559,1.638421,0.751422,0.235334,0.303798,428.620304
9,1.492154,1.476825,0.765643,0.459830,0.518171,429.537390
10,1.474978,1.631536,0.748009,0.222201,0.282476,428.788197
11,1.463509,1.464771,0.766212,0.358414,0.467512,428.642876
12,1.449424,1.458151,0.766780,0.516608,0.568873,429.439597
13,1.433143,1.670198,0.662116,0.492111,0.420858,429.812834
14,1.419141,1.525570,0.751991,0.254316,0.329915,428.081833
15,1.404979,1.604931,0.759954,0.269264,0.340266,430.166116
16,1.392960,1.415545,0.768487,0.392506,0.485790,428.794331
17,1.376043,1.385907,0.783276,0.569415,0.591583,427.880332
18,1.359726,1.468275,0.764505,0.388963,0.465010,429.003754
19,1.350217,1.356215,0.776451,0.525806,0.600918,428.691055
20,1.331977,1.409311,0.775882,0.442627,0.469259,429.611631
21,1.322336,1.379771,0.779295,0.636497,0.615319,428.547877
22,1.313630,1.293469,0.795791,0.603732,0.649823,429.418530
23,1.300338,1.502434,0.709898,0.533161,0.521775,427.083520
24,1.288586,1.295885,0.798635,0.657478,0.664315,428.765561
25,1.277801,1.308397,0.783845,0.578452,0.631188,428.519917
26,1.268060,1.309428,0.792947,0.555416,0.604532,426.643609
27,1.259844,1.310850,0.789534,0.609501,0.624112,428.693721
28,1.249127,1.567855,0.644482,0.475749,0.487075,429.021632
29,1.238452,1.246171,0.797497,0.648599,0.684899,427.337824
30,1.232403,1.307395,0.787258,0.523987,0.572718,428.731632
31,1.225165,1.239329,0.803185,0.643475,0.665380,428.679175
32,1.213277,1.226572,0.805461,0.607977,0.638268,427.396729
33,1.209228,1.317868,0.767918,0.648828,0.635840,428.774111
34,1.198826,1.295108,0.763936,0.594829,0.584198,428.999550
35,1.190829,1.266861,0.788396,0.535854,0.601114,428.425004
36,1.181786,1.458985,0.660410,0.502991,0.506481,429.128695
37,1.171669,1.173243,0.808305,0.623880,0.673321,428.526208
38,1.165029,1.210413,0.803754,0.659933,0.695028,427.810460
39,1.158845,1.180692,0.811718,0.649099,0.663955,429.026635
40,1.150133,1.180446,0.806030,0.649869,0.680399,428.876266
