epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,0.727452,18.638882,0.065415,0.107023,0.106361,0.106361,473.639987
2,0.625161,28.599209,0.066553,0.102325,0.100449,0.100449,499.154866
3,0.598442,15.512327,0.058020,0.127383,0.129046,0.129046,471.873465
4,0.534483,14.817496,0.061433,0.167400,0.166632,0.166632,501.414453
5,0.486945,24.465845,0.072241,0.274323,0.273346,0.273346,508.444740
6,0.454413,32.673828,0.069397,0.230769,0.237885,0.237885,496.941969
7,0.431298,19.718548,0.060865,0.224901,0.229168,0.229168,499.765730
8,0.417023,60.253651,0.063709,0.066621,0.066101,0.066101,504.035959
9,0.406310,19.581560,0.067122,0.258725,0.259303,0.259303,492.151260
10,0.366771,25.451635,0.075654,0.321307,0.327154,0.327154,492.073462
11,0.333455,21.550272,0.067122,0.231757,0.230816,0.230816,490.819758
12,0.300686,23.084612,0.102389,0.296711,0.298531,0.298531,495.164887
13,0.296324,26.089886,0.067691,0.260375,0.264487,0.264487,486.937284
14,0.273587,36.247826,0.079067,0.304263,0.305892,0.305892,484.425603
15,0.250884,20.711737,0.071104,0.248277,0.248211,0.248211,490.829786
16,0.221806,39.215137,0.080205,0.340740,0.340630,0.340630,546.182449
17,0.202357,29.545591,0.078498,0.353521,0.351874,0.351874,575.789392
18,0.180238,25.609379,0.077929,0.401447,0.403911,0.403911,568.715820
19,0.154071,29.692717,0.081342,0.421871,0.423638,0.423638,567.171006
20,0.142488,24.202358,0.090444,0.426131,0.431567,0.431567,562.874531
21,0.127097,29.270639,0.083618,0.431314,0.431512,0.431512,570.539361
22,0.127575,36.156490,0.084187,0.365749,0.367833,0.367833,576.769605
23,0.114571,31.195255,0.096132,0.421563,0.419447,0.419447,530.426784
24,0.097019,32.104000,0.083618,0.430511,0.430857,0.430857,506.971607
25,0.076636,28.375126,0.082480,0.431292,0.430905,0.430905,509.875230
26,0.081299,31.100250,0.087600,0.428250,0.428145,0.428145,507.662708
27,0.073027,34.352650,0.082480,0.437007,0.438712,0.438712,513.616912
28,0.055556,22.760479,0.072241,0.321767,0.321767,0.321767,508.745016
29,0.039567,29.768904,0.088168,0.446314,0.446346,0.446346,498.975552
30,0.036967,29.206869,0.092719,0.435779,0.436462,0.436462,566.301173
31,0.032234,33.659931,0.087031,0.435036,0.435929,0.435929,563.687864
32,0.018983,28.592047,0.094425,0.450299,0.450299,0.450299,562.709359
33,0.009318,24.494358,0.104096,0.461591,0.460459,0.460459,569.956889
34,-0.000169,31.970465,0.092719,0.453562,0.453562,0.453562,566.937119
35,-0.007371,32.973461,0.086462,0.440198,0.440438,0.440438,566.640247
36,-0.015431,34.162647,0.081911,0.422635,0.422160,0.422160,556.732938
37,-0.021348,26.421324,0.065415,0.257088,0.257931,0.257931,556.494820
38,-0.023442,37.987240,0.076792,0.357387,0.357387,0.357387,554.313241
39,-0.038369,36.025627,0.093288,0.450233,0.450537,0.450537,560.480889
40,-0.040064,35.769070,0.082480,0.432708,0.432708,0.432708,561.802262
41,-0.056932,30.454676,0.105233,0.463422,0.461361,0.461361,556.829888
42,-0.049365,37.859730,0.083618,0.422216,0.422216,0.422216,567.180485
43,-0.066785,31.097836,0.075654,0.417185,0.418355,0.418355,559.490181
