epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
96,1.222943,1.376490,0.836177,0.736475,0.773494,2128.319494
97,1.210659,1.364450,0.844141,0.748141,0.766086,2221.434707
98,1.212097,1.311310,0.837315,0.751029,0.790653,2129.417446
99,1.197961,1.317932,0.840159,0.769905,0.797374,2235.542800
100,1.197097,1.312450,0.843003,0.766052,0.794240,2142.747114
101,1.194250,1.344220,0.843572,0.767001,0.787175,2247.615369
102,1.200734,1.284680,0.848692,0.801058,0.810761,2235.785183
103,1.185063,1.322222,0.838453,0.798406,0.821283,2246.885326
104,1.187853,1.323909,0.844141,0.737206,0.773786,2279.016435
105,1.179125,1.302124,0.850967,0.785862,0.796519,2151.229689
106,1.179467,1.301160,0.850967,0.769471,0.796813,2218.056630
107,1.172842,1.314964,0.840159,0.786001,0.807851,2284.748859
108,1.173098,1.286298,0.839590,0.765682,0.812239,2342.104127
109,1.159977,1.418206,0.828214,0.683923,0.727425,2496.050028
110,1.157447,1.292365,0.841866,0.766010,0.800797,2540.995584
111,1.153922,1.513851,0.810580,0.746395,0.745429,2500.813270
112,1.153118,1.311110,0.844710,0.770822,0.800230,2557.087265
113,1.145458,1.307213,0.838453,0.776237,0.807306,2475.633981
114,1.138357,1.289514,0.843003,0.753806,0.788402,2482.574679
115,1.140888,1.290697,0.840159,0.779389,0.794878,2394.994990
116,1.137725,1.289162,0.846985,0.772515,0.798631,2286.619718
117,1.128417,1.260987,0.848123,0.779231,0.816891,2373.225670
118,1.132398,1.301432,0.857224,0.793939,0.808630,2214.944300
119,1.120143,1.354111,0.845848,0.736967,0.783840,2285.584010
120,1.119409,1.276569,0.842435,0.797828,0.816008,2213.458004
121,1.122581,1.287594,0.850398,0.782542,0.797426,2400.831714
122,1.111537,1.346086,0.839022,0.719753,0.741479,2200.904106
123,1.110803,1.264298,0.843572,0.767794,0.798044,2435.477426
124,1.101702,1.278255,0.848123,0.770730,0.786201,2341.160853
125,1.101248,1.215369,0.845848,0.767216,0.797409,2428.831124
126,1.097776,1.325238,0.835609,0.791042,0.805125,2364.704131
127,1.099158,1.358971,0.836177,0.724291,0.762704,2327.124285
128,1.095287,1.291450,0.842435,0.754970,0.767697,2327.779192
129,1.090213,1.334618,0.845848,0.801813,0.804088,2306.331919
130,1.086697,1.251598,0.849829,0.784759,0.794925,2243.957990
131,1.077159,1.248811,0.852673,0.787525,0.808352,2309.552271
132,1.080739,1.228366,0.840728,0.768794,0.810902,2148.814029
133,1.069851,1.424084,0.835040,0.706788,0.735305,2152.990602
134,1.068928,1.273115,0.840159,0.767581,0.791268,2394.676524
135,1.068005,1.358995,0.827076,0.770417,0.771483,2174.857343
136,1.064969,1.252921,0.842435,0.759245,0.783660,2350.783545
137,1.060795,1.291397,0.838453,0.753686,0.794859,2244.913724
138,1.057876,1.220051,0.841297,0.744469,0.769177,2440.540573
139,1.058721,1.326888,0.824801,0.687957,0.757303,2156.211635
140,1.057338,1.213946,0.841297,0.784060,0.795145,2134.277009
141,1.052594,1.253190,0.846416,0.761869,0.785814,2215.638961
142,1.044144,1.246758,0.849261,0.798088,0.801930,2236.068538
143,1.039115,1.259017,0.839590,0.741255,0.791870,2203.000598
144,1.030845,1.319010,0.829920,0.730899,0.768790,2134.144756
145,1.035025,1.358915,0.829920,0.767447,0.770061,2177.988681
146,1.035241,1.270934,0.837884,0.766866,0.801185,2273.806084
147,1.028175,1.324486,0.840159,0.778685,0.786457,2226.298894
148,1.027629,1.482685,0.803185,0.716810,0.743263,2360.391089
149,1.022573,1.242047,0.843003,0.783159,0.814035,2320.866302
150,1.019502,1.260316,0.839590,0.776447,0.804110,2233.888859
151,1.015124,1.259674,0.844710,0.773803,0.807479,2460.489938
152,1.014810,1.233320,0.846985,0.771398,0.806350,2332.595486
153,1.011655,1.296346,0.831627,0.780453,0.791384,2322.077798
154,1.007036,1.431802,0.832765,0.732317,0.750004,2399.167378
155,1.007470,1.328320,0.837315,0.756200,0.780769,2384.619031
156,1.000586,1.332796,0.833333,0.770594,0.779509,2200.926898
157,0.995568,1.251393,0.837315,0.763129,0.789796,2167.288505
158,0.994546,1.278550,0.835609,0.744610,0.786570,2474.068343
159,0.991538,1.330436,0.819113,0.758690,0.757497,2379.993035
160,0.985685,1.314525,0.820819,0.779724,0.800985,2488.592794
161,0.982351,1.281078,0.838453,0.749539,0.776782,2274.600147
162,0.993172,1.304671,0.827645,0.716091,0.769568,2144.295303
