epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
99,1.344332,1.453162,0.826124,0.697995,0.721484,566.870017
100,1.346908,1.478407,0.824986,0.694800,0.733642,603.165159
101,1.338975,1.488881,0.820717,0.665038,0.714265,698.707758
102,1.349484,1.521196,0.818441,0.691101,0.720915,589.101515
103,1.333890,1.474505,0.818441,0.686022,0.720120,610.621598
104,1.331770,1.468647,0.830393,0.710445,0.726064,652.514392
105,1.322887,1.506739,0.817302,0.687474,0.704752,563.192089
106,1.319017,1.438566,0.820433,0.684425,0.725046,550.373611
107,1.318023,1.464694,0.821571,0.690926,0.742146,679.564230
108,1.311474,1.421701,0.827832,0.700365,0.733613,575.909623
