epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
99,1.730136,1.834299,0.835609,0.720529,0.741156,573.743689
100,1.720817,1.889768,0.826507,0.682868,0.721616,575.189293
101,1.717329,1.865411,0.823094,0.706735,0.743618,574.879974
102,1.705148,1.880052,0.825939,0.724147,0.738904,574.955294
103,1.696242,1.808070,0.836746,0.743554,0.758012,575.009294
104,1.684864,1.816490,0.831627,0.743511,0.761519,789.743621
105,1.682020,1.862627,0.821388,0.695019,0.739075,573.905257
106,1.673971,1.815199,0.836177,0.726445,0.755660,574.698584
107,1.664721,1.861072,0.824232,0.714242,0.731887,573.355658
108,1.652777,1.777024,0.833333,0.727628,0.761539,576.448864
109,1.647327,1.787181,0.836746,0.731265,0.758177,574.132834
110,1.644353,1.912437,0.835040,0.714945,0.740133,575.497837
111,1.629500,1.834962,0.828214,0.742468,0.759535,575.241343
112,1.612498,1.877847,0.806598,0.713525,0.746622,574.086897
113,1.615469,1.770754,0.833333,0.722007,0.757211,575.060250
114,1.602167,1.770430,0.836746,0.763400,0.760922,574.304805
115,1.600106,1.842045,0.823094,0.624943,0.676201,574.289026
116,1.595358,1.744792,0.832196,0.733115,0.751674,574.830050
117,1.585245,1.717285,0.832196,0.731386,0.763987,574.295418
118,1.574844,1.745770,0.840728,0.715793,0.759669,574.253722
119,1.556848,1.759462,0.832765,0.757843,0.771133,573.479978
120,1.562906,1.725866,0.844141,0.733544,0.729326,575.142313
121,1.548981,1.724370,0.834471,0.742514,0.764285,573.624871
122,1.540161,1.747790,0.835609,0.702452,0.729970,574.546004
123,1.539297,1.698148,0.841866,0.753922,0.778615,574.373578
124,1.531440,1.689752,0.833333,0.733290,0.771914,573.825315
125,1.521989,1.690140,0.833902,0.749950,0.762976,573.865274
126,1.513355,1.694963,0.835040,0.753390,0.773732,574.634282
127,1.509536,1.750072,0.829920,0.752973,0.754890,574.085806
128,1.500773,1.710307,0.830489,0.721723,0.731540,574.914735
129,1.490169,1.735258,0.831627,0.733838,0.738926,574.198923
130,1.478817,1.746666,0.815131,0.718484,0.737905,573.598716
131,1.479236,1.667491,0.829920,0.722174,0.770710,575.397498
132,1.470237,1.707929,0.818544,0.724421,0.770035,574.811062
133,1.461092,1.753268,0.828214,0.679891,0.736353,575.447003
134,1.458278,1.708629,0.813424,0.733802,0.764676,574.625369
135,1.454046,1.724301,0.833902,0.702640,0.720859,574.832284
136,1.446830,1.694012,0.830489,0.714990,0.758120,574.297480
137,1.434256,1.666020,0.829920,0.735941,0.768024,574.621695
138,1.437947,1.640086,0.828783,0.705699,0.753780,576.794344
139,1.424331,1.834796,0.825939,0.676764,0.707366,574.210976
140,1.413627,1.660060,0.831627,0.752909,0.764834,573.961823
141,1.412617,1.684608,0.837315,0.736970,0.760726,573.996775
142,1.404255,1.696737,0.833333,0.720738,0.749923,574.038005
143,1.404243,1.647509,0.824801,0.672001,0.731616,575.164667
144,1.396637,1.650465,0.830489,0.699764,0.726724,574.382427
145,1.382601,1.761972,0.806030,0.715028,0.738776,572.381151
146,1.387277,1.639035,0.826507,0.704355,0.758992,573.453764
147,1.367868,1.623475,0.834471,0.735947,0.771005,573.510974
148,1.363942,1.611678,0.827076,0.742944,0.771924,572.382427
149,1.362680,1.678014,0.837315,0.768389,0.764897,573.141274
150,1.357471,1.654745,0.835040,0.719368,0.733591,573.760116
151,1.347446,1.637521,0.836746,0.714590,0.742108,572.394373
152,1.352237,1.691708,0.810580,0.719218,0.742444,572.619861
153,1.330643,1.636862,0.829920,0.717430,0.749552,573.767923
154,1.328933,1.686889,0.830489,0.752183,0.771505,572.552458
155,1.330538,1.655090,0.840728,0.724142,0.741202,572.966279
