epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.735542,1.655827,0.736064,0.148231,0.220614,0.220614,1084.334663
2,1.663630,1.856557,0.738339,0.034349,0.090098,0.090098,608.010684
3,1.621663,2.450708,0.290102,0.104763,0.115708,0.115708,626.752634
4,1.592384,1.554772,0.749716,0.313141,0.432895,0.432895,636.293240
5,1.568216,1.602683,0.744027,0.320420,0.409366,0.409366,619.130862
6,1.548396,1.570704,0.748009,0.218404,0.363915,0.363915,647.872741
7,1.528653,1.705498,0.655290,0.441813,0.365964,0.365964,611.184871
8,1.510861,1.511874,0.751422,0.348434,0.432478,0.432478,599.383075
9,1.495869,1.662988,0.663254,0.436027,0.411412,0.411412,720.164370
10,1.483246,1.526384,0.746303,0.499805,0.475633,0.475633,694.164129
11,1.467298,2.007279,0.738339,0.020578,0.057527,0.057527,706.016731
12,1.451415,inf,0.740046,0.085051,0.122792,0.122792,703.631645
13,1.438526,1.511422,0.749147,0.533866,0.528057,0.528057,708.221897
14,1.426691,1.424213,0.766780,0.427220,0.478511,0.478511,742.405663
15,1.414208,1.441978,0.765643,0.407669,0.489862,0.489862,777.347211
16,1.395737,1.478827,0.761092,0.375255,0.422453,0.422453,775.962074
17,1.382012,1.476264,0.732082,0.543570,0.521819,0.521819,800.456427
18,1.367552,1.400076,0.771331,0.464977,0.531549,0.531549,1038.051752
19,1.357040,1.364986,0.788965,0.547448,0.564241,0.564241,751.634101
20,1.342032,1.598135,0.757679,0.288774,0.337023,0.337023,732.461940
21,1.334792,1.351102,0.777019,0.518370,0.566319,0.566319,748.364521
22,1.324321,1.332506,0.780432,0.555492,0.582871,0.582871,722.338625
23,1.314474,1.344143,0.776451,0.491907,0.564898,0.564898,729.096159
24,1.302101,1.298538,0.791240,0.584587,0.657695,0.657695,703.946710
25,1.290792,1.298301,0.774744,0.602233,0.637480,0.637480,752.234288
26,1.282995,1.267766,0.794653,0.613772,0.664450,0.664450,728.600528
27,1.274928,1.433531,0.774175,0.411467,0.466940,0.466940,812.438227
28,1.263677,1.399482,0.733220,0.566784,0.544535,0.544535,840.953200
29,1.257259,1.298596,0.777588,0.612746,0.629101,0.629101,940.125242
30,1.246362,1.307367,0.781001,0.615350,0.612616,0.612616,960.663076
31,1.239104,1.257270,0.791809,0.646625,0.654647,0.654647,844.237962
32,1.231101,1.239389,0.790102,0.635136,0.661103,0.661103,746.148691
