epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.799533,3.428659,0.737770,0.000000,0.000000,0.000000,646.842092
2,1.778659,3.408774,0.737770,0.000000,0.000000,0.000000,619.316678
3,1.770532,3.375684,0.737770,0.000000,0.000000,0.000000,624.852759
4,1.761382,3.349886,0.737770,0.000000,0.000000,0.000000,623.939014
5,1.753406,3.307519,0.737770,0.000000,0.000000,0.000000,539.332409
6,1.744550,3.286500,0.737770,0.000000,0.000000,0.000000,544.762779
7,1.736856,3.243479,0.737770,0.000000,0.000000,0.000000,538.822803
8,1.728376,3.231259,0.737770,0.000000,0.000000,0.000000,548.923897
9,1.720234,3.195950,0.737770,0.000000,0.000000,0.000000,543.949950
10,1.711432,3.177188,0.737770,0.000000,0.000000,0.000000,535.354931
11,1.703927,3.147266,0.737770,0.000000,0.000000,0.000000,535.272947
12,1.695923,3.117520,0.737770,0.000000,0.000000,0.000000,535.040672
13,1.687929,3.067516,0.737770,0.000000,0.000000,0.000000,542.925015
14,1.679773,2.995079,0.737770,0.000000,0.021305,0.021190,554.375139
15,1.640939,3.205799,0.737770,0.000000,0.079016,0.078645,539.578936
16,1.548175,3.528535,0.737770,0.000000,0.001322,0.000000,529.464386
17,1.482880,3.176047,0.737770,0.000000,0.127555,0.097042,526.324981
18,1.438521,2.801313,0.737770,0.000000,0.331843,0.214615,536.371970
19,1.405091,3.019244,0.737770,0.000000,0.303972,0.183384,544.726111
20,1.366952,3.696902,0.737770,0.000000,0.071256,0.030965,546.149339
21,1.342504,2.813826,0.737770,0.000000,0.380651,0.209391,540.199905
22,1.315537,2.520523,0.737770,0.000000,0.485801,0.291367,548.549184
23,1.283950,2.267408,0.737770,0.000000,0.531772,0.352105,537.246504
24,1.253743,2.756244,0.737770,0.000000,0.355021,0.186809,550.297672
25,1.226920,3.265584,0.737770,0.000000,0.372079,0.202338,585.214192
26,1.211755,2.959440,0.737770,0.000000,0.469911,0.255146,579.754656
27,1.190227,2.429810,0.737770,0.000000,0.521822,0.291180,550.465629
28,1.177173,1.802598,0.738339,0.006652,0.570074,0.357150,539.232662
29,1.159653,1.736942,0.737770,0.023726,0.609770,0.401324,550.600169
30,1.147476,1.979700,0.738908,0.200346,0.574264,0.454684,536.950687
31,1.133902,2.306816,0.740046,0.079641,0.586406,0.365338,541.491121
32,1.121875,1.550767,0.746303,0.324667,0.356554,0.316213,610.545522
33,1.115416,1.557472,0.738339,0.134490,0.504250,0.341678,550.398643
34,1.107816,1.807543,0.742321,0.137891,0.657722,0.444322,541.300504
35,1.096033,1.952520,0.739477,0.019852,0.515119,0.322919,537.379651
36,1.080678,1.547297,0.738339,0.045845,0.636934,0.392979,564.457188
37,1.073029,1.534170,0.737201,0.119951,0.556444,0.324993,615.753060
38,1.060276,1.731297,0.738908,0.099160,0.647283,0.416328,558.903782
39,1.055614,1.358211,0.740046,0.137052,0.635494,0.359338,534.548101
40,1.045857,1.875244,0.738339,0.054456,0.657742,0.382382,538.574625
41,1.038420,1.971594,0.738339,0.006652,0.548828,0.328745,541.469598
42,1.034756,1.648685,0.741752,0.174486,0.665826,0.407307,534.682369
43,1.022783,2.440291,0.739477,0.068682,0.494370,0.283663,525.637416
44,1.011604,1.471161,0.737770,0.065551,0.647836,0.387341,525.675622
45,1.006938,1.256223,0.738908,0.055546,0.583568,0.286360,531.026094
46,0.999623,1.602414,0.741752,0.168959,0.667251,0.400928,538.677229
47,0.986132,1.667257,0.740614,0.108775,0.663582,0.403708,538.655254
48,0.983195,1.804694,0.744027,0.199426,0.661328,0.399679,535.382169
49,0.974516,1.435880,0.747440,0.471168,0.645223,0.379532,538.745727
50,0.965335,1.540358,0.745734,0.295546,0.694882,0.416503,539.121542
51,0.964578,1.325829,0.748578,0.338818,0.678036,0.403734,538.176783
52,0.951781,1.568111,0.748009,0.293385,0.643403,0.407907,541.272823
53,0.944801,1.348733,0.751422,0.421155,0.655379,0.406101,533.386930
54,0.935588,1.498907,0.750853,0.544039,0.670631,0.420335,530.993621
55,0.929619,1.412506,0.749147,0.535680,0.634966,0.426461,531.041116
56,0.926166,2.049019,0.746303,0.323282,0.647285,0.373431,536.332005
57,0.916978,2.634392,0.746871,0.308894,0.589398,0.421677,528.804118
58,0.909613,1.378028,0.751991,0.602281,0.558906,0.394015,530.078869
59,0.902471,1.629524,0.750284,0.454247,0.709681,0.487569,534.279780
60,0.899211,1.622448,0.750284,0.368959,0.649063,0.498846,539.301044
61,0.895274,1.630931,0.750853,0.399657,0.660667,0.487233,525.736386
62,0.884778,1.475888,0.751991,0.496278,0.651713,0.460015,524.981700
63,0.878704,1.457439,0.753129,0.507186,0.684108,0.486169,528.661455
64,0.873633,1.992182,0.750853,0.441158,0.658230,0.457046,541.875659
