epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,inf,2.513893,0.743028,-0.003902,0.143853,533.364482
2,2.512342,2.414690,0.746158,0.113775,0.259775,528.648672
3,2.421675,2.495371,0.741605,0.052549,0.203645,528.644536
4,2.371047,2.358712,0.754126,0.231552,0.343614,530.542219
5,2.324116,2.317947,0.753273,0.345520,0.413341,529.675065
6,2.292644,2.261892,0.760102,0.339049,0.443014,530.143724
7,2.262091,2.230032,0.764371,0.382742,0.494801,527.199704
8,2.225257,2.483791,0.758110,0.234426,0.305347,532.638264
9,2.182549,2.351368,0.730222,0.471392,0.469727,529.563900
10,2.143651,2.231469,0.770063,0.363360,0.451541,535.111457
11,2.103659,2.123363,0.779454,0.573334,0.603772,539.362592
12,2.081011,2.168915,0.774616,0.435876,0.500939,535.260840
13,2.052181,2.159894,0.774331,0.595751,0.605525,530.352961
14,2.035364,2.064153,0.784576,0.518730,0.585042,535.815136
15,2.014590,2.054118,0.775185,0.561804,0.622078,530.703544
16,1.980641,2.081427,0.781161,0.600463,0.629639,533.585860
17,1.978696,1.996818,0.794252,0.513047,0.579646,535.956080
18,1.957985,2.000323,0.791690,0.630310,0.655223,531.502635
19,1.943481,1.964749,0.795105,0.632947,0.658991,523.896982
20,1.932910,1.985614,0.787706,0.556010,0.624538,536.278876
21,1.909669,1.981980,0.790837,0.613832,0.661845,548.007831
22,1.906299,2.051315,0.776608,0.581984,0.570278,535.286008
23,1.884443,1.885171,0.806773,0.628021,0.673058,529.478314
24,1.881631,1.868844,0.810472,0.644294,0.675946,536.591396
25,1.862916,1.858099,0.809619,0.655541,0.693582,528.877417
26,1.859492,1.852983,0.802504,0.585382,0.652617,527.840949
27,1.831915,1.838798,0.808196,0.643197,0.677248,535.200687
28,1.838618,1.821780,0.807627,0.634243,0.693822,529.262489
29,1.823654,1.851542,0.805065,0.631442,0.688155,533.118078
30,1.813882,1.935551,0.792829,0.527218,0.569482,527.825165
31,1.800631,1.810540,0.811895,0.664596,0.692936,528.413438
32,1.788877,1.763908,0.809903,0.669708,0.693124,529.972471
33,1.789530,1.800380,0.811895,0.622736,0.657874,526.420071
34,1.778448,1.783688,0.817018,0.654485,0.667315,534.045823
35,1.759809,1.803592,0.811895,0.630113,0.662325,526.632328
36,1.756266,1.813383,0.806773,0.636588,0.702120,532.073000
37,1.747538,1.820054,0.807627,0.623962,0.668925,533.658053
38,1.738303,1.771513,0.806204,0.569302,0.640503,532.067351
39,1.730397,1.758538,0.815310,0.666121,0.681068,531.004547
40,1.726353,1.736240,0.816448,0.668611,0.697782,529.766370
41,1.707235,1.750987,0.819294,0.711277,0.713630,536.132981
42,1.705375,2.492971,0.626352,0.452896,0.467705,529.318286
43,1.697732,1.762065,0.807057,0.611500,0.656532,531.944634
44,1.687347,1.730164,0.807057,0.673531,0.720669,538.169666
45,1.687155,1.717349,0.810472,0.630252,0.694573,532.364143
46,1.677183,1.706920,0.809619,0.686511,0.709428,531.340980
47,1.672122,1.684873,0.819863,0.670644,0.709183,533.452773
48,1.662431,1.807404,0.803358,0.545713,0.592279,532.629627
49,1.658163,1.669023,0.819294,0.692826,0.708404,532.140348
50,1.648515,1.754492,0.802220,0.544282,0.627238,534.708261
