epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,0.814888,6.924441,0.066553,0.056476,0.058607,0.058607,423.504386
2,0.707775,11.570600,0.065984,0.133655,0.143546,0.143546,414.042741
3,0.615017,14.609169,0.067691,0.212395,0.214105,0.214105,414.997285
4,0.594251,22.080299,0.063709,0.045420,0.051935,0.051935,413.767430
5,0.578162,14.400137,0.071104,0.262693,0.271832,0.271832,414.783571
6,0.562775,18.550741,0.071104,0.205527,0.213021,0.213021,413.989763
7,0.521949,16.325573,0.031854,0.035625,0.035251,0.035251,414.493321
8,0.514282,13.476190,0.044937,0.078923,0.080550,0.080550,413.187586
9,0.494716,20.787449,0.072810,0.275605,0.277065,0.277065,414.147373
10,0.486188,13.553555,0.054039,0.165753,0.167078,0.167078,412.506409
11,0.480757,14.187990,0.038111,0.055357,0.057386,0.057386,411.485167
12,0.455191,23.635765,0.072241,0.257766,0.259241,0.259241,413.152227
13,0.463108,14.725742,0.040387,0.086394,0.086328,0.086328,411.364896
14,0.447136,16.482468,0.075654,0.333038,0.332504,0.332504,412.882144
15,0.407890,16.501465,0.069966,0.285202,0.284584,0.284584,411.995751
16,0.388232,13.321024,0.042662,0.106312,0.104578,0.104578,412.119607
17,0.383502,31.115503,0.023891,0.004827,0.004933,0.004933,413.378509
18,0.370637,29.676590,0.067122,0.138855,0.139196,0.139196,412.601636
19,0.358584,13.758764,0.036405,0.109047,0.108673,0.108673,412.683937
20,0.349505,36.243385,0.067122,0.099807,0.099440,0.099440,411.983573
21,0.349800,32.733448,0.065415,0.157985,0.157558,0.157558,411.806750
22,0.331794,24.554050,0.026166,0.020820,0.020784,0.020784,412.618369
23,0.332761,27.398134,0.074516,0.328208,0.332631,0.332631,412.694955
24,0.315889,43.475349,0.068259,0.147039,0.147039,0.147039,414.616124
25,0.304436,27.083311,0.070535,0.295770,0.296652,0.296652,420.323509
26,0.299895,28.958755,0.070535,0.337312,0.331958,0.331958,412.468127
27,0.295331,20.465757,0.069966,0.331229,0.335718,0.335718,415.572055
28,0.294937,32.942104,0.073379,0.309435,0.307261,0.307261,413.848899
29,0.275418,19.448088,0.067122,0.333664,0.338488,0.338488,413.144681
30,0.267550,24.644556,0.075085,0.384046,0.382854,0.382854,412.171422
31,0.267000,38.220100,0.068828,0.184586,0.186104,0.186104,414.279672
32,0.250006,25.635998,0.076792,0.374510,0.372795,0.372795,412.560796
33,0.246101,16.239555,0.037543,0.123237,0.123994,0.123994,415.118227
