epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,0.758892,5.213902,0.737770,0.000000,0.000000,0.000000,542.368594
2,0.838948,5.130081,0.737770,0.000000,0.000000,0.000000,555.878446
3,0.830234,5.060722,0.737770,0.000000,0.000000,0.000000,550.443110
4,0.821610,5.015998,0.737770,0.000000,0.000000,0.000000,561.263097
5,0.813078,4.976733,0.737770,0.000000,0.000000,0.000000,565.692324
6,0.804625,4.879960,0.737770,0.000000,0.000000,0.000000,559.796287
7,0.796260,4.758287,0.737770,0.000000,0.000000,0.000000,553.890515
8,0.787988,4.655686,0.737770,0.000000,0.000000,0.000000,555.575629
9,0.686555,5.889539,0.673493,0.161774,0.161774,0.161774,557.411981
10,0.529749,6.988911,0.587031,0.242279,0.242279,0.242279,556.278380
11,0.504452,37.579277,0.086462,0.019372,0.019372,0.019372,555.375388
12,0.479974,9.003060,0.708191,0.117640,0.117640,0.117640,549.001950
13,0.451814,47.780495,0.076223,0.006937,0.006937,0.006937,546.441370
14,0.446673,12.816195,0.549488,0.262312,0.262312,0.262312,540.251218
15,0.430660,20.049868,0.295791,0.160606,0.160606,0.160606,549.264806
16,0.415335,9.202445,0.585893,0.263412,0.263412,0.263412,549.426696
17,0.404045,8.375486,0.691695,0.217234,0.217234,0.217234,543.944309
18,0.377751,19.301207,0.378840,0.216748,0.216748,0.216748,552.428343
19,0.377393,9.699534,0.678612,0.236436,0.236436,0.236436,563.291761
20,0.358319,10.236320,0.633675,0.278587,0.278587,0.278587,553.506627
21,0.355872,10.059450,0.697952,0.232638,0.232638,0.232638,557.266878
22,0.347467,21.855864,0.379977,0.204341,0.204341,0.204341,1286.355074
23,0.341111,12.944627,0.565415,0.284379,0.284379,0.284379,823.944551
24,0.323599,21.013308,0.382253,0.220641,0.220641,0.220641,638.840933
25,0.324100,11.151133,0.659272,0.263556,0.263556,0.263556,548.776251
26,0.312599,10.401459,0.656997,0.269193,0.269193,0.269193,634.089729
27,0.305631,25.001537,0.347554,0.195644,0.195644,0.195644,551.400046
28,0.293092,17.138224,0.463026,0.254538,0.254538,0.254538,570.730783
29,0.288238,28.692080,0.316837,0.188040,0.188040,0.188040,553.593642
30,0.281035,12.326894,0.646758,0.280266,0.280266,0.280266,542.768963
31,0.272244,12.528567,0.726962,0.110326,0.110326,0.110326,551.014574
32,0.268271,19.095963,0.452218,0.250073,0.250073,0.250073,543.305337
33,0.255197,13.387891,0.560296,0.290875,0.290875,0.290875,549.798517
34,0.246215,14.026109,0.571104,0.286736,0.286736,0.286736,542.538593
35,0.244989,17.530579,0.562002,0.292468,0.292468,0.292468,541.424054
36,0.227851,15.929886,0.519340,0.293363,0.293363,0.293363,545.917566
37,0.224558,10.860856,0.644482,0.280275,0.280275,0.280275,539.197248
38,0.208334,25.269949,0.336746,0.194719,0.194719,0.194719,550.998567
39,0.208672,33.111904,0.202503,0.105855,0.105855,0.105855,539.936536
40,0.190534,12.078034,0.699659,0.244162,0.244162,0.244162,542.140208
41,0.192486,13.141194,0.631399,0.289343,0.289343,0.289343,542.582217
42,0.194931,13.450903,0.566553,0.314666,0.314666,0.314666,540.901871
43,0.183560,10.984754,0.677474,0.294757,0.294757,0.294757,543.155894
