1,1.040122,1.236532,0.848606,0.764214,0.789732,2204.904162
2,1.010832,1.247202,0.846329,0.779307,0.799165,2265.655427
3,1.005874,1.253724,0.850028,0.784998,0.794616,2251.685972
4,0.997979,1.265592,0.844906,0.785973,0.792878,2281.920022
5,0.993835,1.270242,0.843199,0.767001,0.792421,2391.932221
6,0.993825,1.265605,0.847183,0.782121,0.792997,2318.349159
7,0.988167,1.257354,0.846898,0.793189,0.801536,2201.310471
8,0.984827,1.270080,0.845191,0.784897,0.798758,2007.318722
9,0.981790,1.285084,0.846898,0.776467,0.797815,2158.074572
10,0.989123,1.290045,0.844906,0.780789,0.791971,2162.533356
11,0.981425,1.285400,0.842629,0.773923,0.794488,2146.384992
12,0.976640,1.268086,0.844337,0.778122,0.799052,2158.834428
13,0.977522,1.284239,0.848606,0.779530,0.798791,2131.409203
14,0.971355,1.293962,0.843768,0.777230,0.792938,2114.550957
15,0.973231,1.279829,0.844906,0.774084,0.796716,2125.891961
16,0.971997,1.279847,0.842914,0.775288,0.793218,2129.731184
17,0.964945,1.303597,0.838930,0.771859,0.789233,2121.359341
18,0.969615,1.302253,0.841491,0.778008,0.795599,2120.692193
19,0.967659,1.313378,0.841491,0.767385,0.788916,1971.801737
20,0.967316,1.297141,0.841491,0.769276,0.791505,2126.490663
21,0.963239,1.304889,0.840637,0.764189,0.789030,2129.568165
22,0.957782,1.295948,0.848321,0.771104,0.791982,2126.947739
23,0.954777,1.308375,0.846898,0.775233,0.786544,1978.460180
24,0.949957,1.310152,0.844337,0.770644,0.785915,2157.517453
