epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.745187,1.665969,0.733788,0.169976,0.226648,0.226648,408.728621
2,1.670926,1.848639,0.737770,0.029795,0.085789,0.085789,407.812979
3,1.628286,1.866405,0.645051,0.327848,0.263707,0.263707,408.349479
4,1.600691,1.558869,0.750853,0.372654,0.428175,0.428175,408.533546
5,1.576515,1.613428,0.746303,0.331569,0.417711,0.417711,410.081096
6,1.557060,1.550054,0.750284,0.293674,0.384128,0.384128,411.021507
7,1.537830,1.761490,0.608077,0.393585,0.362544,0.362544,409.228888
8,1.518622,1.579665,0.723549,0.449060,0.444277,0.444277,409.462435
9,1.504990,1.643485,0.670080,0.434980,0.428705,0.428705,408.631172
10,1.491222,1.621565,0.697952,0.452797,0.422934,0.422934,407.571820
11,1.476346,1.748804,0.743458,0.110218,0.176993,0.176993,407.923837
12,1.460803,1.999381,0.740046,0.085051,0.117016,0.117016,407.964562
13,1.446899,1.472282,0.757679,0.470107,0.529213,0.529213,407.067503
14,1.436640,1.432100,0.761092,0.407009,0.478863,0.478863,407.783285
15,1.424129,1.417927,0.770762,0.485132,0.531363,0.531363,408.850541
16,1.406019,1.412114,0.763936,0.462607,0.521317,0.521317,408.384902
17,1.393220,1.441843,0.766780,0.417186,0.474118,0.474118,410.212796
18,1.378904,1.391445,0.773606,0.454819,0.529550,0.529550,409.632178
19,1.367857,1.363338,0.784983,0.589364,0.601018,0.601018,408.854065
20,1.352381,1.658602,0.751991,0.226887,0.284829,0.284829,408.913015
21,1.341680,1.474502,0.763367,0.359201,0.415449,0.415449,408.706298
22,1.332007,1.340078,0.774175,0.490868,0.562626,0.562626,408.261218
23,1.321768,1.395889,0.773606,0.416318,0.489294,0.489294,408.902847
24,1.307554,1.315872,0.787258,0.610670,0.637930,0.637930,409.298455
25,1.296818,1.313496,0.786689,0.523939,0.559327,0.559327,408.404385
26,1.289647,1.324620,0.780432,0.540972,0.603397,0.603397,408.344983
27,1.282039,1.320814,0.779863,0.508107,0.555751,0.555751,408.318075
28,1.269275,1.261666,0.799204,0.616958,0.644030,0.644030,410.183931
29,1.262923,1.258550,0.794653,0.611683,0.650107,0.650107,409.109333
30,1.251987,1.248510,0.798066,0.606476,0.651364,0.651364,409.560347
31,1.244530,1.269122,0.781570,0.621616,0.650196,0.650196,407.969999
