epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,1.735668,1.641147,0.734926,0.108285,0.257213,619.258738
2,1.660043,1.622931,0.736064,0.253146,0.318530,619.127033
3,1.613492,1.676199,0.695677,0.409118,0.312435,619.253346
4,1.586854,1.697077,0.738908,0.096373,0.205749,620.494313
5,1.565626,1.554724,0.738339,0.431142,0.485941,622.427778
6,1.550076,1.540252,0.745734,0.439704,0.437497,622.217877
7,1.527415,1.564114,0.725825,0.455056,0.453786,701.544335
8,1.512567,1.590077,0.755973,0.275393,0.362369,707.324571
9,1.498111,1.686119,0.667804,0.465031,0.436497,625.378377
10,1.479625,1.630193,0.750284,0.244297,0.292877,624.652189
11,1.468745,1.467143,0.760523,0.484285,0.510053,619.731132
12,1.453563,1.455942,0.764505,0.520233,0.572040,620.263099
13,1.436301,2.147332,0.409556,0.288922,0.282266,617.328984
14,1.421331,1.425622,0.765643,0.368864,0.486417,622.854326
15,1.405785,1.615376,0.755973,0.256892,0.348075,626.224923
16,1.391987,1.466282,0.742321,0.548547,0.540087,620.542832
17,1.375732,1.378184,0.784414,0.565470,0.589172,630.015048
18,1.360409,1.351216,0.790102,0.538011,0.586822,640.421253
19,1.352312,1.396878,0.776451,0.616678,0.613341,621.240359
20,1.334490,1.410156,0.773038,0.439057,0.483442,624.408291
21,1.324466,1.399677,0.774744,0.640528,0.632006,624.294953
22,1.316773,1.304285,0.791240,0.613368,0.650128,704.189124
23,1.302251,1.301102,0.794084,0.630561,0.662979,639.051775
24,1.291358,1.278836,0.802617,0.601097,0.637302,622.165701
25,1.280773,1.344111,0.781001,0.528157,0.580748,625.893111
26,1.271582,1.316329,0.787827,0.527563,0.577008,621.824571
27,1.263250,1.286722,0.802617,0.608844,0.641886,623.948273
28,1.253205,1.585849,0.606371,0.428086,0.451088,650.986764
29,1.242247,1.331912,0.757679,0.592611,0.619878,635.302202
30,1.234336,1.404543,0.779863,0.451563,0.496340,624.848250
31,1.229046,1.415413,0.730375,0.569869,0.576581,621.318720
32,1.218484,1.219527,0.802048,0.600553,0.647481,715.823305
33,1.212085,1.262156,0.786121,0.657408,0.669393,711.954589
34,1.202969,1.207382,0.798635,0.640801,0.676006,706.416807
35,1.196874,1.229527,0.796359,0.611631,0.647234,688.310896
36,1.186407,1.401890,0.688282,0.523628,0.524716,706.494030
37,1.176783,1.189358,0.804323,0.650731,0.677452,704.250385
38,1.170830,1.218903,0.791240,0.642266,0.682131,649.630379
39,1.163369,1.204840,0.806598,0.627171,0.634947,618.155658
40,1.153586,1.195801,0.799772,0.615232,0.648352,621.296266
41,1.147501,1.171159,0.805461,0.676038,0.686314,697.007358
42,1.143459,1.149872,0.807167,0.633189,0.682432,639.241166
43,1.131319,1.262743,0.786689,0.458054,0.510171,620.561687
44,1.124514,1.161087,0.801479,0.597593,0.652394,618.595427
45,1.120089,1.136191,0.804323,0.669398,0.705673,623.694813
46,1.112631,1.125291,0.799772,0.668071,0.713889,625.642533
47,1.103679,1.178187,0.790671,0.512011,0.591549,681.114384
48,1.100564,1.122708,0.808874,0.660975,0.710666,713.977493
49,1.091941,1.143894,0.795222,0.664375,0.673138,699.344322
50,1.086485,1.127935,0.796928,0.628011,0.650228,620.973594
51,1.078288,1.090985,0.816268,0.670394,0.701681,625.112245
52,1.071512,1.262909,0.778726,0.441610,0.513625,624.830972
53,1.066731,1.102654,0.803185,0.650104,0.658474,625.013725
54,1.060953,1.084381,0.811718,0.647616,0.688938,624.329445
55,1.053278,1.065487,0.807736,0.669797,0.708366,624.806899
56,1.043930,1.087159,0.812856,0.643801,0.673358,620.679378
57,1.040371,1.079164,0.813993,0.712139,0.703966,624.203925
58,1.035441,1.040785,0.817975,0.663577,0.701287,626.252394
59,1.027267,1.098454,0.796928,0.646244,0.663066,623.693942
60,1.022506,1.052422,0.804323,0.674973,0.709784,626.749668
61,1.017691,1.046622,0.819113,0.656355,0.697937,723.610204
62,1.010970,1.056705,0.812856,0.672369,0.698511,718.449149
63,1.009333,1.071002,0.797497,0.664335,0.721596,632.348680
64,0.999811,1.045380,0.812856,0.646373,0.680520,623.212284
65,0.994805,1.078054,0.806598,0.609600,0.638776,623.462398
66,0.989065,0.999708,0.819113,0.694840,0.716751,624.661456
67,0.983318,1.030796,0.810011,0.711118,0.725510,672.557850
68,0.978696,1.091631,0.805461,0.625388,0.640171,628.299511
69,0.976841,1.004327,0.819113,0.653757,0.696758,640.044121
70,0.969600,0.976682,0.821957,0.703049,0.731288,656.777399
71,0.965868,1.011592,0.810011,0.700464,0.713583,656.354692
72,0.959517,0.989718,0.807167,0.644563,0.689497,677.273720
73,0.952759,0.981480,0.812856,0.669471,0.712890,657.682187
74,0.947058,1.013235,0.806030,0.693380,0.691295,659.110110
75,0.942327,0.970527,0.812287,0.688630,0.732530,639.413722
76,0.936754,0.961972,0.816837,0.677598,0.712733,644.088407
77,0.933724,0.950328,0.828214,0.710371,0.724614,643.249603
78,0.927243,1.062234,0.795222,0.591209,0.638607,661.468630
79,0.922478,0.961890,0.820250,0.673445,0.710520,653.042976
80,0.918325,0.977836,0.814562,0.637425,0.673667,645.778905
