epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
96,1.835266,1.811703,0.832196,0.717655,0.773007,2751.207366
97,1.822223,1.809938,0.825370,0.675352,0.742946,2780.755178
98,1.825244,1.788151,0.829352,0.675885,0.734290,2704.870686
99,1.801007,1.756513,0.826507,0.721582,0.781441,2797.295269
100,1.802340,1.760948,0.833333,0.702744,0.764079,2784.683247
101,1.781651,1.766304,0.828783,0.694911,0.740520,2643.612903
102,1.780980,1.791937,0.830489,0.736630,0.758311,2802.842457
103,1.765694,1.742881,0.835040,0.731953,0.771390,2810.975501
104,1.765077,1.711884,0.835609,0.742123,0.787892,2885.243357
105,1.746597,1.833835,0.827076,0.700939,0.741310,2835.467136
106,1.747798,1.717289,0.836746,0.714152,0.768606,2821.817195
107,1.733392,1.700346,0.834471,0.737693,0.771947,2796.469847
108,1.721780,1.739435,0.832765,0.721725,0.778536,2882.424311
109,1.718000,1.750632,0.833333,0.674100,0.733531,3137.063973
110,1.704426,1.685889,0.838453,0.718893,0.766713,3040.515359
111,1.698138,1.709710,0.833902,0.744254,0.773852,2978.589472
112,1.684323,1.746207,0.835040,0.747832,0.764555,3045.910624
113,1.684788,1.650525,0.836177,0.735829,0.782355,3041.618207
114,1.668710,1.763271,0.821957,0.611725,0.659401,3019.139634
115,1.661287,1.674206,0.835609,0.704716,0.748796,3069.160044
116,1.660367,1.669389,0.828214,0.698744,0.742766,3032.117080
117,1.651668,1.628068,0.839590,0.733109,0.768390,3027.601836
118,1.650019,1.739550,0.831627,0.745223,0.755632,2984.565730
119,1.638372,1.671660,0.830489,0.738294,0.774926,2987.609635
120,1.623847,1.597292,0.845848,0.783221,0.791574,3073.757386
121,1.620088,1.582598,0.838453,0.756342,0.791233,3050.339980
122,1.608016,1.635341,0.828783,0.722057,0.763985,3026.878439
123,1.610715,1.598313,0.841297,0.754548,0.780016,3026.849705
124,1.589663,1.596272,0.832765,0.710951,0.759292,2956.371152
125,1.590762,1.565253,0.827076,0.695587,0.730966,2927.138921
126,1.585867,1.601670,0.825939,0.758192,0.789255,3020.755299
127,1.580087,1.574042,0.841866,0.758719,0.780319,2992.806808
128,1.568993,1.589009,0.830489,0.704138,0.756108,2947.126854
129,1.568897,1.633269,0.828783,0.725322,0.748468,2919.500647
130,1.550057,1.544869,0.838453,0.728771,0.768253,2969.844116
131,1.543401,1.602236,0.831627,0.724164,0.753791,2979.290126
132,1.546543,1.559968,0.836177,0.747436,0.787841,2924.318040
133,1.527128,1.535109,0.839590,0.758639,0.766875,3094.016569
134,1.534700,1.519195,0.840728,0.754153,0.786636,2875.522824
135,1.524160,1.617592,0.824801,0.721208,0.753433,2824.949181
136,1.517899,1.508135,0.836177,0.710430,0.772297,2893.452708
137,1.512922,1.523711,0.840159,0.737848,0.772513,2953.054624
138,1.511431,1.520645,0.833333,0.712653,0.768190,3020.094466
139,1.502510,1.595851,0.824232,0.666714,0.715537,2990.711455
140,1.489761,1.497508,0.834471,0.726298,0.751882,2972.565901
141,1.484918,1.515801,0.836177,0.713335,0.752810,3012.781950
142,1.476218,1.514593,0.837315,0.761160,0.795409,3058.783653
143,1.480511,1.523564,0.833902,0.693852,0.741159,3058.369585
144,1.469245,1.493809,0.833333,0.722981,0.741588,2993.829788
145,1.472080,1.532764,0.839590,0.754344,0.778374,2970.034023
146,1.457869,1.520211,0.837315,0.760320,0.765585,3060.453841
147,1.456984,1.464480,0.843572,0.755466,0.775834,3030.736964
148,1.446945,1.432690,0.848123,0.772901,0.789702,3066.145681
149,1.443781,1.443722,0.845848,0.777374,0.792985,3073.947676
150,1.438968,1.441984,0.839590,0.760540,0.803074,3061.740448
151,1.429248,1.492433,0.826507,0.661070,0.719788,3035.364275
152,1.429021,1.527313,0.841866,0.788771,0.786263,3063.870356
153,1.422015,1.451542,0.835040,0.711787,0.766290,3006.676519
154,1.413666,1.388896,0.838453,0.745066,0.784067,2985.702571
155,1.418286,1.450604,0.841866,0.752458,0.789431,3065.511680
156,1.400921,1.452719,0.842435,0.754054,0.786047,2986.082729
157,1.403448,1.422159,0.840159,0.734799,0.767870,3024.955230
158,1.393126,1.417815,0.834471,0.742987,0.784071,3003.260328
159,1.397439,1.437554,0.835609,0.753530,0.781159,3119.087573
160,1.389107,1.412116,0.846985,0.782284,0.807545,3186.779580
161,1.384582,1.463748,0.823663,0.677453,0.735179,2999.874434
162,1.383772,1.594629,0.827076,0.714159,0.746644,3301.310779
163,1.382005,1.430181,0.831058,0.735425,0.775245,3370.284967
164,1.370715,1.364420,0.839022,0.754000,0.787645,3362.822306
165,1.361015,1.397913,0.839022,0.737932,0.773744,3375.615333
166,1.375586,1.405871,0.837315,0.750722,0.775336,3324.110291
167,1.357155,1.371878,0.837315,0.757442,0.801865,3288.859051
168,1.347147,1.388743,0.840159,0.748321,0.784613,3308.489025
169,1.344095,1.368862,0.848692,0.764907,0.789183,3318.580267
170,1.342573,1.372063,0.842435,0.773168,0.809290,3303.361712
171,1.336072,1.453825,0.827645,0.726848,0.769672,3309.539304
172,1.336360,1.344409,0.845279,0.769747,0.807017,3337.323750
173,1.325850,1.392507,0.833333,0.756255,0.771147,3340.127690
174,1.324122,1.481565,0.827645,0.756366,0.750894,3384.504982
175,1.323809,1.340168,0.841866,0.744285,0.786614,3356.972462
176,1.309726,1.371358,0.835609,0.766646,0.800849,3369.352208
177,1.306806,1.394274,0.841866,0.753195,0.782892,3311.889552
178,1.310919,1.319931,0.844710,0.773210,0.803073,3374.405915
179,1.298093,1.398866,0.834471,0.688118,0.726093,3377.935436
180,1.300822,1.355748,0.838453,0.737094,0.776241,3403.359244
181,1.286730,1.350700,0.836746,0.766192,0.792571,3289.039253
182,1.290139,1.348290,0.838453,0.749982,0.775640,3037.976698
183,1.289085,1.328646,0.839590,0.750514,0.787716,3291.944693
184,1.286879,1.371502,0.833902,0.750662,0.758498,3229.917321
185,1.277775,1.479760,0.825939,0.745335,0.774561,3430.590018
186,1.276405,1.340711,0.843003,0.760591,0.788409,3409.219400
187,1.265908,1.287817,0.844710,0.762238,0.793948,3521.250941
188,1.263687,1.323548,0.840159,0.745371,0.766804,3544.796518
189,1.272362,1.290264,0.836746,0.738952,0.774827,3505.235284
190,1.260822,1.289171,0.832765,0.719414,0.764961,3459.391400
191,1.253972,1.312338,0.837315,0.758308,0.788508,3502.751774
192,1.252973,1.443745,0.833333,0.770158,0.769676,3421.617412
193,1.252473,1.289256,0.846985,0.764762,0.798059,3418.152048
194,1.249004,1.328464,0.844710,0.763258,0.786155,3516.857892
195,1.242260,1.320324,0.837884,0.730005,0.770006,3490.351892
196,1.232119,1.306749,0.835040,0.752797,0.806508,3551.543821
197,1.239470,1.301944,0.844141,0.745051,0.772972,3472.582318
198,1.229293,1.329499,0.834471,0.715728,0.743966,3549.844987
199,1.224805,1.260067,0.844141,0.762834,0.816629,3453.969241
200,1.233952,1.502087,0.818544,0.686731,0.711645,3557.343774
201,1.226175,1.318275,0.837315,0.766786,0.786749,3549.301115
202,1.214536,1.265607,0.840159,0.765224,0.788573,3548.490741
203,1.210933,1.304712,0.843003,0.769668,0.778398,3543.885486
204,1.219863,1.281974,0.838453,0.733539,0.766079,3570.738257
205,1.211133,1.247919,0.843572,0.721082,0.768567,3229.926897
206,1.205304,1.311167,0.837315,0.738059,0.762836,3317.916128
207,1.204941,1.312515,0.840728,0.744968,0.765869,3470.588547
208,1.194071,1.253007,0.841866,0.772563,0.814638,3563.058080
209,1.202055,1.240816,0.845848,0.776480,0.801403,3491.140548
210,1.188956,1.252396,0.840728,0.746491,0.793986,3611.624582
211,1.187509,1.309640,0.834471,0.708310,0.745257,3623.752123
212,1.181172,1.259764,0.837884,0.736262,0.770238,3640.726301
213,1.191045,1.258991,0.833333,0.683625,0.726638,3619.446605
214,1.177537,1.254651,0.832196,0.762558,0.799005,3626.567280
215,1.175804,1.246865,0.839590,0.771933,0.803457,3599.211387
216,1.175937,1.218176,0.840728,0.766685,0.798247,3517.157259
217,1.171510,1.214481,0.840728,0.776543,0.788957,3575.599942
218,1.171749,1.208915,0.841866,0.754727,0.797284,3457.149840
219,1.161714,1.220756,0.843003,0.756199,0.787954,3577.273084
220,1.162635,1.268761,0.838453,0.751184,0.770396,3584.186578
221,1.163225,1.265249,0.846416,0.750229,0.766650,3530.971095
222,1.156062,1.256705,0.842435,0.747587,0.795754,3569.793794
223,1.153886,1.295781,0.837884,0.729952,0.764024,3598.511122
224,1.153444,1.261494,0.839590,0.782895,0.794081,3458.691997
225,1.152087,1.193287,0.843572,0.772424,0.797255,3247.350930
226,1.145984,1.205549,0.849261,0.792664,0.814027,3428.097422
227,1.150618,1.194944,0.846416,0.756936,0.792483,3566.705039
228,1.140556,1.218034,0.842435,0.761958,0.803978,3623.914402
229,1.134274,1.234698,0.843003,0.770082,0.784045,3543.117351
230,1.136138,1.253989,0.841297,0.777909,0.799270,3573.263536
231,1.133678,1.277422,0.844141,0.759488,0.787810,3440.905582
232,1.128931,1.227703,0.841866,0.762893,0.775687,3452.111563
233,1.132510,1.242552,0.836746,0.747718,0.802100,3496.404815
234,1.129070,1.226012,0.841866,0.768475,0.808641,3551.203743
235,1.126486,1.228339,0.839022,0.772997,0.779594,3496.177100
236,1.121425,1.191912,0.843003,0.755279,0.799620,3479.994948
237,1.119803,1.183959,0.841866,0.783860,0.803358,3506.145635
238,1.112161,1.258067,0.839590,0.711182,0.742144,3550.979337
239,1.114235,1.273421,0.843003,0.758019,0.782040,3559.014645
240,1.110999,1.241529,0.851536,0.792037,0.800520,3564.340277
241,1.109472,1.271287,0.836177,0.764178,0.785001,3496.545313
242,1.106729,1.232394,0.839022,0.766999,0.788645,3533.879804
243,1.106270,1.227594,0.840159,0.773403,0.798957,3525.781402
244,1.102861,1.223541,0.836746,0.759188,0.787255,3455.001223
245,1.100718,1.223829,0.842435,0.751608,0.783068,3539.972680
