epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,1.951456,1.829176,0.631399,0.244931,0.178895,529.530791
2,1.832109,1.624608,0.732082,0.278440,0.366065,525.945583
3,1.777432,1.693521,0.740046,0.072208,0.293047,526.120009
4,1.744935,2.077910,0.739477,0.047212,0.119116,537.840928
5,1.714149,2.083534,0.737770,0.113895,0.189560,535.090586
6,1.692197,1.836083,0.744596,0.130990,0.213821,525.240441
7,1.672178,1.543257,0.761092,0.420136,0.467299,526.762974
8,1.651695,1.523073,0.755404,0.353806,0.448643,525.970969
9,1.635502,1.560405,0.759386,0.471463,0.501532,526.203026
10,1.618327,1.691651,0.649033,0.422744,0.422901,527.422022
11,1.599542,2.613443,0.738908,0.017677,0.030015,541.819827
12,1.580040,2.091106,0.745165,0.131156,0.175051,532.866213
13,1.565148,1.545818,0.761661,0.462357,0.524458,528.234997
14,1.548000,1.438774,0.766780,0.455913,0.513786,528.561700
15,1.536073,1.508642,0.772469,0.474283,0.535168,529.392316
16,1.516711,1.515432,0.761092,0.385419,0.447139,528.480768
17,1.502723,1.401287,0.778157,0.511808,0.586656,535.859043
18,1.490048,1.513461,0.731513,0.582831,0.559929,527.270377
19,1.479634,1.406332,0.790102,0.575305,0.574706,537.651724
20,1.464103,1.551700,0.765643,0.401385,0.456339,541.905031
21,1.457072,1.393598,0.779863,0.521932,0.568929,578.714011
22,1.443723,1.359897,0.780432,0.553959,0.604419,592.899706
23,1.437310,1.325233,0.787827,0.555650,0.606878,589.058017
24,1.424474,1.355123,0.778726,0.617212,0.626282,583.717054
25,1.412526,1.315970,0.784983,0.652244,0.639866,582.871396
26,1.405147,1.358756,0.788965,0.569116,0.603004,584.099541
27,1.396349,1.333031,0.782708,0.533142,0.569276,581.311832
28,1.384718,1.337217,0.784983,0.545185,0.607412,597.510467
29,1.377201,1.392735,0.714448,0.535173,0.541857,587.033619
30,1.365234,1.303006,0.796359,0.600316,0.642111,596.754039
31,1.360849,1.262138,0.797497,0.599409,0.639141,600.209861
32,1.353431,1.230414,0.788965,0.591012,0.668645,592.547713
33,1.338413,1.252800,0.794084,0.605261,0.650631,594.370538
34,1.335743,1.241161,0.802048,0.581012,0.621402,578.251880
