epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,6.407613,4.374404,0.734357,0.001326,0.113925,764.250682
2,4.218511,4.376523,0.731513,0.217877,0.187679,759.570920
3,4.133828,4.479082,0.680887,0.362459,0.245976,760.615948
4,4.058949,4.096930,0.740614,0.321874,0.363247,772.052398
5,3.989393,4.018119,0.740046,0.376538,0.444134,771.104253
6,3.940253,3.962135,0.746871,0.399649,0.443657,767.908775
7,3.884897,3.886980,0.763367,0.438318,0.506187,765.133874
8,3.838047,3.923668,0.750853,0.468792,0.493894,762.845875
9,3.791286,4.205469,0.697383,0.463753,0.434773,759.608567
10,3.745455,3.745368,0.766212,0.400541,0.508018,764.478266
11,3.700245,3.782651,0.755404,0.329512,0.465099,762.054937
12,3.658290,3.816349,0.759386,0.336204,0.403698,760.823972
13,3.610785,3.632302,0.781001,0.606668,0.626310,760.499174
14,3.571976,3.586090,0.777019,0.519256,0.588949,762.984111
15,3.536979,3.645339,0.777588,0.518949,0.586241,763.396502
16,3.496525,3.611649,0.766780,0.594226,0.603388,761.173955
17,3.459913,3.475435,0.787258,0.567158,0.637250,763.469460
18,3.421915,3.565367,0.778157,0.470856,0.535747,761.919946
19,3.391549,3.416639,0.792947,0.635189,0.644017,769.328024
20,3.361692,3.397782,0.800910,0.606340,0.655832,780.138299
21,3.336886,3.333113,0.796928,0.630478,0.665939,780.938425
22,3.305578,3.372650,0.803185,0.599046,0.585349,768.898630
23,3.278709,3.232798,0.806030,0.638792,0.692721,772.675319
24,3.244828,3.220500,0.811149,0.664011,0.677333,764.417353
25,3.217977,3.374211,0.775313,0.643231,0.652060,761.861598
26,3.197839,3.244669,0.798635,0.603398,0.659937,765.651412
27,3.161932,3.530458,0.741183,0.611312,0.587327,768.689586
28,3.136370,3.339622,0.784983,0.505815,0.556571,766.183637
29,3.111162,3.221353,0.799204,0.688449,0.689057,778.441735
30,3.081298,3.078613,0.810011,0.667664,0.714351,759.108924
31,3.063681,3.054033,0.806598,0.603385,0.658124,759.732861
32,3.038594,3.037230,0.815131,0.641564,0.668591,760.891184
33,3.017173,3.061442,0.804892,0.638389,0.691738,760.380825
34,2.991308,3.011047,0.814562,0.648351,0.696918,758.613301
35,2.967897,2.953638,0.824801,0.722051,0.752203,762.546068
36,2.944063,3.004999,0.805461,0.606365,0.640497,761.439260
37,2.921999,2.909922,0.816837,0.716987,0.726318,768.749725
38,2.905484,2.957855,0.808305,0.698013,0.736504,760.064350
39,2.878722,2.873645,0.813993,0.707134,0.725950,771.142703
40,2.853803,2.823353,0.816268,0.685750,0.729458,777.965310
41,2.839075,2.847053,0.811718,0.675494,0.738466,775.021237
42,2.820953,3.061615,0.789534,0.480589,0.539836,764.947339
43,2.794782,2.853449,0.812287,0.695083,0.721802,761.641767
44,2.773172,2.827708,0.813993,0.675430,0.712451,760.752810
45,2.749700,2.853468,0.801479,0.568389,0.627130,760.838888
46,2.737211,2.774464,0.827076,0.693460,0.726762,760.038175
47,2.715933,2.703358,0.819681,0.699305,0.741538,760.585222
48,2.696697,2.721082,0.821388,0.710899,0.748245,759.351889
49,2.675027,2.725255,0.819681,0.672922,0.708641,759.626603
50,2.655383,2.700129,0.824801,0.723450,0.737455,760.026943
51,2.635988,2.649609,0.818544,0.704387,0.739174,759.909812
52,2.623748,2.643752,0.823094,0.712226,0.717202,759.485496
53,2.596739,2.628495,0.823094,0.721259,0.756021,761.591235
54,2.583679,2.641419,0.813993,0.663499,0.711790,767.412789
55,2.563495,2.605991,0.814562,0.649333,0.703938,766.869190
56,2.545210,2.580950,0.819113,0.701670,0.730414,764.741928
57,2.535740,2.563290,0.833902,0.732950,0.732933,776.751115
58,2.515057,2.683551,0.805461,0.591469,0.620044,780.164770
59,2.494695,2.617411,0.814562,0.708489,0.748949,770.040277
60,2.473364,2.560846,0.825370,0.697762,0.716493,761.694589
61,2.458160,2.499657,0.824801,0.726945,0.745652,760.367405
62,2.445988,2.490221,0.825939,0.730846,0.752993,760.878722
63,2.426027,2.528127,0.824801,0.722682,0.732207,759.814899
64,2.413614,2.538815,0.807167,0.662400,0.722517,760.258201
65,2.397555,2.418919,0.829352,0.735920,0.745392,771.006783
66,2.376041,2.442536,0.825939,0.735065,0.752475,761.138002
67,2.369047,2.443230,0.819681,0.720724,0.744774,763.106388
68,2.352669,2.391344,0.827645,0.713242,0.735422,763.463906
69,2.332460,2.386579,0.819681,0.712325,0.759927,760.883382
70,2.319891,2.500553,0.804892,0.686635,0.724103,763.313331
71,2.299780,2.387064,0.828214,0.703742,0.742945,760.482154
72,2.289667,2.470908,0.813424,0.652174,0.691834,759.809651
73,2.269064,2.372381,0.818544,0.705963,0.741726,759.827048
74,2.267319,2.544226,0.796928,0.536970,0.588694,771.861776
75,2.250383,2.379974,0.814562,0.669226,0.711887,762.514996
76,2.227653,2.328017,0.825939,0.742817,0.747595,776.955248
77,2.214663,2.365313,0.823663,0.698964,0.690718,764.123529
78,2.210131,2.290624,0.832196,0.734808,0.737510,771.356049
79,2.188579,2.335450,0.817975,0.661448,0.697724,761.229800
80,2.170805,2.263650,0.819681,0.709119,0.747855,759.590013
81,2.157017,2.205421,0.821957,0.692130,0.733404,759.148552
82,2.150301,2.258244,0.817406,0.669846,0.704085,761.662720
83,2.131119,2.253264,0.828214,0.739840,0.764090,761.802462
84,2.123780,2.202496,0.825370,0.728682,0.774706,769.685721
85,2.109042,2.250988,0.819113,0.704388,0.742390,759.719012
86,2.096735,2.190811,0.835609,0.727209,0.747205,770.571313
87,2.083683,2.191533,0.824232,0.719114,0.750126,760.771585
88,2.067199,2.204980,0.828214,0.734904,0.754204,759.536015
89,2.062854,2.229334,0.815700,0.649490,0.692661,761.333608
90,2.046283,2.181478,0.829920,0.711214,0.723254,763.811397
91,2.035078,2.273798,0.811718,0.726683,0.734741,761.215775
92,2.018393,2.201295,0.817406,0.679210,0.705015,762.202141
93,2.009361,2.103845,0.823663,0.679607,0.721309,761.780032
94,1.999760,2.179281,0.815700,0.714850,0.735571,764.892539
95,1.986463,2.123635,0.828783,0.731379,0.743725,772.553873
96,1.977373,2.150732,0.821957,0.725218,0.751409,762.442543
97,1.964097,2.079574,0.829352,0.739279,0.758407,761.263947
98,1.947877,2.062795,0.823094,0.730387,0.752492,766.616132
99,1.933900,2.098936,0.823663,0.731082,0.754179,758.292592
100,1.924527,2.129168,0.819113,0.655512,0.681426,759.215288
101,1.913699,2.078392,0.821388,0.716966,0.756248,772.176495
102,1.906902,2.072253,0.829920,0.718276,0.738498,774.475780
103,1.890864,2.094000,0.828214,0.748150,0.758963,760.998124
104,1.885776,2.081227,0.812287,0.676106,0.724881,768.318926
105,1.872819,2.026227,0.826507,0.706813,0.739880,772.224541
106,1.858816,1.980955,0.832765,0.731758,0.763614,771.787244
107,1.852426,2.027360,0.821957,0.723987,0.750349,779.801897
108,1.842094,2.061905,0.812856,0.612381,0.662379,778.190749
109,1.837347,2.044868,0.815700,0.640394,0.696800,767.825767
110,1.827478,2.058886,0.829352,0.710921,0.731164,766.048566
111,1.813359,2.099394,0.806030,0.689111,0.732463,776.063036
