epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.403981,21.720049,0.100683,0.101293,0.099224,0.099224,434.038677
2,1.192876,17.399330,0.158703,0.164433,0.167349,0.167349,434.123811
3,1.132154,7.682031,0.704209,0.307244,0.311227,0.311227,435.281875
4,1.089623,33.375618,0.102389,0.108176,0.108229,0.108229,435.340188
5,1.051898,7.026721,0.658703,0.475424,0.476425,0.476425,434.441475
6,1.019885,17.482893,0.162116,0.227373,0.230086,0.230086,433.582878
7,0.996264,14.625787,0.262799,0.346239,0.346434,0.346434,434.830195
8,0.969132,24.534142,0.149033,0.225023,0.224978,0.224978,433.146177
9,0.955887,6.428764,0.500569,0.495204,0.498922,0.498922,433.017155
10,0.924695,5.651133,0.669511,0.501062,0.503208,0.503208,432.163037
11,0.907696,44.074203,0.070535,0.106979,0.106474,0.106474,432.714800
12,0.891792,11.920217,0.278726,0.436163,0.438942,0.438942,434.285316
13,0.871322,7.695040,0.712742,0.525363,0.525369,0.525369,433.459101
14,0.855655,37.059311,0.078498,0.142566,0.140520,0.140520,435.506290
15,0.835275,12.111860,0.241183,0.345893,0.348608,0.348608,434.492297
16,0.820351,24.592346,0.134243,0.317152,0.316869,0.316869,436.928175
17,0.807376,5.263243,0.635950,0.584301,0.591252,0.591252,433.222796
18,0.788062,5.819463,0.693970,0.593987,0.595384,0.595384,435.532485
19,0.774154,11.384772,0.387941,0.420091,0.421381,0.421381,436.192945
20,0.756831,9.138800,0.642207,0.478597,0.484550,0.484550,433.804343
21,0.748744,8.323596,0.389078,0.513297,0.514256,0.514256,435.518010
22,0.734355,13.038034,0.725825,0.387361,0.387119,0.387119,434.562420
23,0.719556,6.993625,0.696815,0.528015,0.533327,0.533327,435.098732
24,0.705967,13.746529,0.177474,0.342686,0.345787,0.345787,434.613953
25,0.690020,14.840723,0.252560,0.391034,0.390367,0.390367,438.189247
26,0.682534,20.088295,0.136519,0.245884,0.247082,0.247082,434.364384
27,0.672215,4.684962,0.638225,0.577165,0.573777,0.573777,435.488715
28,0.655588,8.331556,0.517634,0.564957,0.567476,0.567476,435.939003
29,0.647176,21.755461,0.184300,0.251853,0.254605,0.254605,434.730371
30,0.633013,5.919513,0.575085,0.619390,0.616672,0.616672,435.812278
31,0.625549,6.333555,0.674630,0.598481,0.602759,0.602759,435.857217
32,0.615189,7.921336,0.471559,0.521590,0.522860,0.522860,435.873771
33,0.602113,5.652460,0.679750,0.612163,0.610859,0.610859,435.374345
34,0.595203,15.990129,0.184869,0.286399,0.288731,0.288731,435.858504
35,0.585573,5.971578,0.562002,0.555682,0.562430,0.562430,444.014006
36,0.572589,5.696078,0.703072,0.586061,0.587451,0.587451,443.617290
37,0.564974,4.878335,0.607509,0.627163,0.628601,0.628601,441.864739
38,0.553103,5.993879,0.674630,0.592840,0.594232,0.594232,442.720999
39,0.542810,15.535692,0.195108,0.310434,0.314007,0.314007,439.256385
40,0.540967,5.825922,0.544369,0.570690,0.575027,0.575027,441.864945
41,0.528136,5.187398,0.626849,0.604394,0.606076,0.606076,524.964405
42,0.521566,5.235583,0.576223,0.608052,0.608905,0.608905,462.786501
43,0.515076,25.254953,0.104096,0.222533,0.224981,0.224981,467.544248
44,0.506657,5.828454,0.590444,0.556168,0.562692,0.562692,472.611247
45,0.500621,56.174679,0.083049,0.127407,0.129381,0.129381,479.299343
46,0.493259,5.317325,0.540956,0.601240,0.600328,0.600328,511.175891
47,0.487584,7.413003,0.396473,0.544742,0.546944,0.546944,460.339597
48,0.478079,7.060892,0.470421,0.493840,0.496494,0.496494,473.960663
49,0.470419,5.574048,0.598976,0.590522,0.593392,0.593392,441.161090
50,0.464953,6.873608,0.637656,0.531156,0.533980,0.533980,440.328336
51,0.459781,6.868057,0.407850,0.545286,0.547671,0.547671,457.480269
52,0.452953,5.541486,0.627986,0.597215,0.595798,0.595798,615.469707
