epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,2.089956,2.096618,0.737770,0.000000,0.000000,429.224944
2,2.004202,2.014208,0.737770,0.000000,0.000000,429.682010
3,1.926076,1.939982,0.737770,0.000000,0.000000,430.058259
4,1.855517,1.873126,0.737770,0.000000,0.000000,428.396137
5,1.791780,1.812909,0.737770,0.000000,0.000000,429.315241
6,1.735111,1.758671,0.737770,0.000000,0.000000,429.400485
7,1.683221,1.709819,0.737770,0.000000,0.000000,428.379496
8,1.637127,1.665818,0.737770,0.000000,0.000000,429.170948
9,1.595013,1.626186,0.737770,0.000000,0.000000,429.161654
10,1.557076,1.590489,0.737770,0.000000,0.000000,429.632234
11,1.524278,1.558337,0.737770,0.000000,0.000000,429.333538
12,1.492574,1.529378,0.737770,0.000000,0.000000,427.997849
13,1.465616,1.503294,0.737770,0.000000,0.000000,427.742656
14,1.441484,1.479800,0.737770,0.000000,0.000000,428.944407
15,1.418193,1.458639,0.737770,0.000000,0.000000,428.623263
16,1.398070,1.439579,0.737770,0.000000,0.000000,428.459252
17,1.380051,1.422412,0.737770,0.000000,0.000000,429.685772
18,1.363938,1.406950,0.737770,0.000000,0.000000,428.997585
19,1.348506,1.393023,0.737770,0.000000,0.000000,428.282960
20,1.335919,1.380479,0.737770,0.000000,0.000000,429.496781
21,1.323965,1.369180,0.737770,0.000000,0.000000,428.405978
22,1.313344,1.359003,0.737770,0.000000,0.000000,427.786442
23,1.303584,1.349837,0.737770,0.000000,0.000000,428.939097
24,1.294771,1.341581,0.737770,0.000000,0.000000,428.715000
25,1.286835,1.334145,0.737770,0.000000,0.000000,427.757501
26,1.279868,1.327447,0.737770,0.000000,0.000000,430.229783
27,1.273997,1.321415,0.737770,0.000000,0.000000,428.954426
28,1.268146,1.315981,0.737770,0.000000,0.000000,431.329765
29,1.262782,1.311087,0.737770,0.000000,0.000000,429.003913
30,1.258011,1.306679,0.737770,0.000000,0.000000,429.940672
31,1.253702,1.302708,0.737770,0.000000,0.000000,427.906436
32,1.250313,1.299132,0.737770,0.000000,0.000000,429.574903
33,1.246536,1.295911,0.737770,0.000000,0.000000,429.740303
34,1.244252,1.293009,0.737770,0.000000,0.000000,428.224736
35,1.240680,1.290395,0.737770,0.000000,0.000000,427.881800
36,1.239270,1.288036,0.737770,0.000000,0.000000,429.352612
37,1.235956,1.285713,0.737770,0.000000,0.000000,427.936836
38,0.904808,0.937683,0.715017,0.177766,0.232717,427.453695
39,0.787308,0.889496,0.695108,0.223178,0.246283,433.412395
40,0.736003,1.068252,0.502844,0.359104,0.347437,427.598349
41,0.684145,0.706613,0.716724,0.459888,0.500911,427.841070
42,0.637978,0.682097,0.699090,0.523244,0.551563,428.511565
43,0.616292,0.664119,0.753697,0.565536,0.575703,426.994996
44,0.598318,0.857114,0.702503,0.561754,0.533667,429.045022
45,0.589928,0.643336,0.730944,0.556514,0.558235,429.146102
46,0.583144,0.625294,0.746871,0.627929,0.633295,428.185202
47,0.571638,0.620480,0.757110,0.563965,0.599958,428.666773
48,0.565836,0.614400,0.738908,0.559340,0.579389,428.920256
49,0.567404,0.649082,0.753129,0.509132,0.538515,428.660097
50,0.561319,0.674552,0.756542,0.505349,0.531285,427.583285
51,0.557324,0.586503,0.769056,0.603524,0.623176,434.120427
52,0.551684,0.675995,0.771331,0.458212,0.505148,428.827854
53,0.555215,0.815098,0.751422,0.339630,0.389324,428.603561
54,0.551023,0.581506,0.777019,0.593798,0.641215,428.859603
55,0.545459,0.555942,0.774175,0.626405,0.661180,428.890877
56,0.543928,0.601360,0.739477,0.629525,0.625418,427.037264
57,0.544047,0.575411,0.769625,0.633761,0.648582,428.742339
58,0.537237,0.622642,0.775882,0.533353,0.578476,428.802403
59,0.537928,0.738930,0.759386,0.651012,0.615004,428.085595
60,0.538776,0.573991,0.785552,0.576521,0.604271,428.485465
1,0.507377,0.526566,0.778726,0.666996,0.694501,428.991780
2,0.488464,0.517662,0.780432,0.641120,0.686679,429.255147
3,0.481165,0.520275,0.795791,0.657458,0.691727,428.595720
4,0.477815,0.519085,0.796928,0.681494,0.707847,428.171716
5,0.470323,0.499076,0.799204,0.681612,0.710748,430.052309
6,0.474397,0.500238,0.800341,0.635614,0.668948,429.830736
7,0.470947,0.525730,0.795791,0.687090,0.712495,429.744068
8,0.468272,0.499225,0.799204,0.678058,0.708468,429.513476
9,0.463616,0.508870,0.810011,0.698003,0.716007,429.485926
10,0.458570,0.503923,0.799204,0.645906,0.693689,429.613309
11,0.462975,0.480421,0.808305,0.660305,0.708134,429.019144
12,0.458454,0.474548,0.807736,0.680072,0.711790,429.095504
13,0.454713,0.491469,0.804892,0.688757,0.715851,427.881250
14,0.449952,0.513681,0.798635,0.664974,0.701013,427.944750
15,0.451017,0.471496,0.806598,0.693131,0.716852,429.563622
16,0.447371,0.468686,0.810011,0.685910,0.707906,428.368973
17,0.448234,0.478655,0.811149,0.700455,0.718208,429.646971
18,0.448354,0.476066,0.806030,0.667410,0.716900,430.438585
19,0.445557,0.517685,0.810011,0.629816,0.679885,429.270138
20,0.444242,0.468950,0.807736,0.667736,0.717531,427.368181
21,0.441600,0.477696,0.801479,0.659649,0.717028,431.719545
22,0.440849,0.442059,0.820250,0.712549,0.727139,431.938417
23,0.438370,0.551728,0.795791,0.688660,0.681214,433.893298
24,0.434193,0.482904,0.804892,0.666589,0.722141,431.316600
25,0.435930,0.478789,0.813424,0.706242,0.731359,428.062856
26,0.436755,0.476907,0.811718,0.691947,0.708514,431.319297
27,0.432233,0.483610,0.812287,0.676481,0.711756,432.844311
28,0.434140,0.460414,0.818544,0.715922,0.734533,428.718259
29,0.430979,0.462964,0.820250,0.717029,0.748994,429.721474
30,0.435923,0.487812,0.809443,0.702511,0.729110,430.282057
31,0.427231,0.462245,0.820250,0.702710,0.716665,430.628695
32,0.430058,0.487796,0.815700,0.671126,0.708317,430.206679
33,0.426432,0.473813,0.813993,0.708907,0.735591,430.765875
34,0.428507,0.502649,0.803185,0.703143,0.735016,432.944880
35,0.430983,0.479902,0.808874,0.642389,0.685639,430.614041
36,0.425887,0.445348,0.812287,0.712798,0.718258,432.508515
37,0.422923,0.460519,0.815700,0.702789,0.738909,429.790875
38,0.422608,0.479993,0.813993,0.718086,0.743677,428.052620
39,0.422930,0.460181,0.820250,0.723803,0.732397,429.994952
40,0.418147,0.511896,0.800341,0.645700,0.684608,430.182915
41,0.420794,0.471444,0.815700,0.701843,0.734025,431.959246
42,0.418204,0.478575,0.811718,0.695398,0.725317,429.546958
43,0.415502,0.489327,0.815700,0.680358,0.700993,429.415690
44,0.415591,0.451756,0.819681,0.714379,0.734968,428.879899
45,0.413897,0.454011,0.817406,0.727560,0.735125,428.930521
46,0.412796,0.440880,0.821388,0.718816,0.748389,430.080572
47,0.410622,0.462810,0.817406,0.739974,0.747030,428.880884
48,0.412246,0.436281,0.819681,0.717158,0.741226,432.782226
49,0.410219,0.443100,0.817975,0.712410,0.738767,428.990026
50,0.409414,0.505961,0.802048,0.634300,0.684007,430.533857
51,0.407751,0.434582,0.820819,0.723016,0.748664,430.383410
52,0.405090,0.476324,0.812856,0.686551,0.725625,590.876594
53,0.402814,0.475792,0.823663,0.677235,0.716372,430.416147
54,0.404403,0.467578,0.820250,0.672590,0.712038,429.122743
55,0.402448,0.453628,0.818544,0.728816,0.737471,434.070930
56,0.397262,0.471609,0.813993,0.684572,0.720820,427.099940
57,0.406241,0.479215,0.819113,0.697398,0.722785,432.177125
58,0.396880,0.477342,0.812287,0.659130,0.694773,645.962296
59,0.396651,0.447982,0.822526,0.695063,0.705946,428.540620
60,0.395166,0.486778,0.813993,0.648732,0.685990,428.646408
61,0.405087,0.454107,0.813424,0.691267,0.732411,430.222108
62,0.399540,0.479946,0.819113,0.693634,0.729611,427.726891
63,0.404476,0.441509,0.826507,0.710819,0.757057,429.924266
64,0.396791,0.492556,0.811718,0.671629,0.707171,583.010115
65,0.397389,0.500101,0.813993,0.639091,0.686955,429.940628
66,0.398212,0.466957,0.811718,0.678335,0.735922,431.818857
67,0.398583,0.452310,0.823663,0.720073,0.727908,430.279959
68,0.397780,0.472508,0.811718,0.672418,0.696908,428.997171
69,0.394261,0.468501,0.824232,0.729292,0.746923,430.550442
70,0.396043,0.484672,0.813424,0.708099,0.741128,430.049233
71,0.397818,0.468775,0.816837,0.701419,0.721263,431.521739
72,0.399779,0.438276,0.816268,0.690883,0.738158,431.162150
73,0.393555,0.454124,0.824801,0.710609,0.728958,431.501889
74,0.394951,0.450563,0.820250,0.716659,0.733032,430.386650
75,0.389998,0.447654,0.821957,0.725697,0.735581,430.647217
76,0.396619,0.460972,0.820819,0.711395,0.730623,429.765418
77,0.395776,0.459463,0.825370,0.704045,0.723568,430.211822
78,0.391276,0.472871,0.818544,0.684256,0.721381,430.105011
79,0.389100,0.425234,0.823094,0.736922,0.759560,430.411927
80,0.387470,0.466658,0.816268,0.678888,0.716519,429.345841
81,0.387241,0.453924,0.829352,0.709777,0.738596,427.708222
82,0.392586,0.452520,0.816837,0.698018,0.732999,432.700628
83,0.389142,0.454255,0.824232,0.707591,0.730656,429.050114
84,0.384787,0.438239,0.827645,0.713961,0.740370,431.458436
85,0.387429,0.467916,0.811149,0.656074,0.709057,429.179322
86,0.384040,0.455156,0.819113,0.712362,0.742730,430.207897
87,0.383885,0.442527,0.825939,0.717567,0.752070,428.060190
88,0.383582,0.481173,0.817975,0.666287,0.722349,429.664375
89,0.385437,0.475886,0.815700,0.728601,0.735960,429.426072
90,0.379467,0.438510,0.829352,0.722960,0.740092,428.076703
91,0.380276,0.435654,0.824232,0.709163,0.740793,430.317031
92,0.378113,0.481470,0.816268,0.710389,0.720566,429.409404
93,0.381531,0.474337,0.820819,0.679634,0.712660,427.998186
94,0.376990,0.489009,0.810011,0.712363,0.732210,429.147944
95,0.382099,0.443134,0.821957,0.696401,0.739811,429.023443
96,0.381447,0.448786,0.829352,0.718378,0.730902,428.574307
97,0.381920,0.419571,0.823663,0.718855,0.741590,429.067264
98,0.376986,0.469738,0.817406,0.685540,0.727490,429.342096
99,0.380874,0.653664,0.775313,0.643803,0.646714,427.644787
100,0.378293,0.457526,0.819113,0.718194,0.725652,429.140393
101,0.377935,0.464868,0.818544,0.714445,0.743817,428.967485
102,0.376027,0.490828,0.809443,0.701372,0.734236,428.261699
103,0.375861,0.452347,0.804323,0.718340,0.735469,431.882904
104,0.376853,0.485826,0.821388,0.660198,0.702714,428.844392
105,0.378234,0.489296,0.816268,0.708550,0.743894,427.850034
106,0.372792,0.486043,0.819113,0.716541,0.720536,433.979668
107,0.376526,0.436508,0.824801,0.714935,0.739117,429.786107
108,0.372186,0.463998,0.823094,0.692399,0.725341,429.047273
109,0.373484,0.477270,0.816837,0.722573,0.737930,429.552927
110,0.375040,0.424070,0.825939,0.725215,0.749277,429.089220
111,0.371911,0.436597,0.816268,0.690737,0.740384,427.103548
112,0.373632,0.433645,0.821957,0.714795,0.743489,430.032566
113,0.369037,0.478960,0.815700,0.697235,0.735448,428.919294
114,0.370717,0.461546,0.825370,0.680393,0.718606,427.829525
115,0.367368,0.442612,0.822526,0.702855,0.733848,428.812465
116,0.365705,0.465757,0.821388,0.698112,0.728940,430.254586
