1,1.056112,1.375667,0.823563,0.719545,0.741984,552.113501
2,1.049215,1.345471,0.818441,0.722473,0.748379,554.924388
3,1.038161,1.508569,0.805919,0.721980,0.737228,551.253031
4,1.055596,1.331496,0.829539,0.714555,0.740432,540.155658
5,1.051908,1.407587,0.796244,0.689838,0.716590,534.168570
6,1.043038,1.425540,0.826409,0.729297,0.732367,539.319968
7,1.041272,1.374098,0.828685,0.710707,0.743655,571.308331
8,1.041341,1.406629,0.823278,0.716686,0.748625,588.919810
9,1.040997,1.335495,0.824701,0.734042,0.773402,597.965722
10,1.035626,1.424994,0.810188,0.742832,0.749783,590.216782
11,1.027147,1.540856,0.791975,0.709487,0.703017,543.262386
12,1.035923,1.423077,0.820148,0.712420,0.737762,534.254819
13,1.033724,1.333230,0.830962,0.737477,0.742414,532.505156
14,1.025348,1.431253,0.822994,0.687741,0.707961,536.334237
15,1.023687,1.406366,0.817587,0.693605,0.728944,533.644739
16,1.018909,1.378752,0.822994,0.726929,0.744965,532.934344
17,1.025805,1.385243,0.823278,0.697825,0.723336,539.272378
18,1.007940,1.479204,0.818441,0.717670,0.728875,530.836455
19,1.020697,1.406064,0.817302,0.707371,0.736012,526.753716
20,1.014457,1.385989,0.821571,0.723516,0.754485,525.685865
21,1.010558,1.440478,0.808480,0.711327,0.730134,538.281644
22,1.001822,1.470172,0.808480,0.708813,0.736120,541.284713
23,1.005066,1.491086,0.821286,0.714114,0.752292,531.097353
24,1.004103,1.473517,0.807911,0.674806,0.707687,533.290877
25,0.994902,1.667523,0.765794,0.659158,0.699380,531.260230
26,0.999716,1.489755,0.822140,0.707876,0.726297,534.065275
27,0.984128,1.439157,0.823278,0.738454,0.746814,529.482556
28,0.995282,1.513762,0.790837,0.721465,0.734975,536.466349
29,0.982574,1.421651,0.819579,0.730846,0.750920,537.996619
30,0.989631,1.521004,0.798236,0.692046,0.724877,525.849120
31,0.980735,1.542756,0.808196,0.683047,0.700790,529.445311
1,1.149715,1.350077,0.825555,0.718082,0.747124,519.574534
2,1.127019,1.383884,0.819863,0.706681,0.725558,515.090738
3,1.119404,1.422413,0.822425,0.699264,0.723266,516.084951
4,1.135209,1.366854,0.830393,0.691772,0.717333,515.431972
5,1.116462,1.384847,0.803358,0.689771,0.720803,516.137451
6,1.119292,1.409164,0.812749,0.690766,0.703286,514.971589
7,1.108872,1.320904,0.832385,0.731976,0.750598,516.172687
8,1.110557,1.358791,0.823278,0.718711,0.749282,515.265496
9,1.115096,1.355263,0.828685,0.707693,0.744990,515.709295
10,1.114565,1.384661,0.826693,0.700928,0.719817,516.273926
11,1.110744,1.442160,0.806204,0.705409,0.724519,514.717290
12,1.103932,1.406863,0.819579,0.715976,0.745450,516.568307
13,1.108284,1.311798,0.827547,0.711935,0.753719,516.811287
14,1.105623,1.362904,0.821855,0.711491,0.730474,515.616444
15,1.102545,1.388249,0.832954,0.716082,0.740293,517.572130
16,1.100138,1.347963,0.813034,0.699571,0.737865,516.490173
17,1.101841,1.338570,0.823278,0.693402,0.719144,514.859306
18,1.093300,1.433464,0.810188,0.694895,0.716926,516.777293
19,1.088335,1.399741,0.822709,0.711169,0.740070,515.591507
20,1.091677,1.359774,0.825270,0.716470,0.752423,516.452415
21,1.083003,1.416473,0.819294,0.670417,0.707956,516.195182
22,1.090789,1.396456,0.814172,0.704806,0.725959,515.531571
23,1.079226,1.487286,0.825839,0.715625,0.726115,517.564704
24,1.082970,1.415565,0.829254,0.725182,0.738108,522.915149
25,1.076420,1.358969,0.827262,0.702234,0.725724,516.367870
26,1.085016,1.384412,0.823563,0.716148,0.743293,515.467924
27,1.071478,1.370930,0.829254,0.727766,0.740155,515.733068
28,1.082021,1.399101,0.824701,0.732209,0.742483,517.222051
29,1.074695,1.463508,0.821855,0.662962,0.691656,517.896860
30,1.072197,1.351173,0.832954,0.745424,0.765690,517.399596
31,1.067985,1.422080,0.823847,0.675073,0.708676,514.809027
32,1.070014,1.376298,0.830393,0.713487,0.735076,516.833993
33,1.062125,1.366329,0.813603,0.716859,0.741597,516.877869
34,1.069639,1.457313,0.826978,0.687196,0.712244,516.562718
35,1.056101,1.370672,0.825555,0.710310,0.717041,518.583832
36,1.064954,1.396505,0.811895,0.671643,0.705466,518.744174
37,1.053712,1.454168,0.821002,0.695789,0.727424,518.472132
38,1.057648,1.471131,0.822709,0.682749,0.699821,516.073236
39,1.053031,1.366573,0.819010,0.680509,0.721996,519.115325
40,1.055681,1.351974,0.819863,0.717785,0.744564,515.785348
41,1.047929,1.389037,0.817018,0.720165,0.733367,518.492566
42,1.050083,1.437087,0.816733,0.701249,0.716013,518.334322
43,1.043352,1.443619,0.815595,0.704023,0.729532,518.393881
44,1.050205,1.374337,0.814456,0.698948,0.727706,518.474194
45,1.045426,1.471341,0.821855,0.668334,0.696352,519.850724
46,1.043191,1.399340,0.815310,0.658389,0.697673,520.426952
47,1.040101,1.526859,0.808765,0.686205,0.699361,517.003098
48,1.053375,1.503381,0.811611,0.641064,0.681081,518.562656
49,1.040208,1.366004,0.819294,0.721191,0.735265,520.320548
50,1.043300,1.481089,0.812464,0.691287,0.724781,519.077819
51,1.042294,1.397508,0.825270,0.697067,0.713540,520.410345
52,1.041796,1.378233,0.826124,0.725874,0.750500,524.915726
53,1.043390,1.428765,0.822140,0.687308,0.719660,526.569373
54,1.038365,1.402386,0.829254,0.712696,0.732027,522.336487
55,1.027789,1.384326,0.825555,0.708461,0.721862,518.841262
56,1.022621,1.448943,0.807627,0.707275,0.713212,516.655571
57,1.029286,1.411966,0.817587,0.694785,0.723903,526.229025
58,1.027697,1.461527,0.812749,0.669349,0.699955,522.599537
59,1.023237,1.389176,0.821286,0.692516,0.708852,521.530978
60,1.012904,1.469109,0.823847,0.659530,0.688468,524.196398
61,1.017789,1.422782,0.823847,0.701681,0.729080,527.039639
62,1.023852,1.492662,0.819863,0.665707,0.698974,521.891106
63,1.016626,1.460339,0.815595,0.712104,0.743318,535.709764
64,1.009208,1.493709,0.819294,0.692689,0.707360,533.098500
65,1.018399,1.427785,0.815595,0.683844,0.705338,536.998724
66,1.017866,1.481746,0.822425,0.654345,0.692394,536.263375
67,1.013390,1.651644,0.806773,0.620783,0.636537,531.502258
68,1.009017,1.486514,0.816448,0.693595,0.713960,531.432357
69,1.012401,1.405254,0.809619,0.738211,0.760527,534.494901
70,1.011445,1.430498,0.819294,0.717997,0.734236,538.116514
71,1.010843,1.512995,0.816733,0.676724,0.689005,533.529603
72,1.009954,1.472100,0.807911,0.690415,0.709607,535.747372
73,1.005013,1.456660,0.813034,0.668056,0.691028,532.278949
74,0.997002,1.392683,0.810188,0.700021,0.732359,537.195139
75,1.004302,1.512963,0.818156,0.651612,0.684761,535.955933
76,1.016056,1.453542,0.808480,0.688895,0.712293,533.442532
77,1.004100,1.410899,0.821286,0.720205,0.737698,545.576748
78,0.998621,1.511410,0.815879,0.697436,0.713818,536.226571
79,1.003871,1.517992,0.784576,0.676403,0.701660,542.535701
80,1.004737,1.425451,0.810472,0.701718,0.720036,536.128209
81,0.987736,1.511324,0.810188,0.671056,0.695402,533.134892
82,0.994889,1.489264,0.818156,0.705937,0.717442,563.496996
