1,1.094703,1.272449,0.844141,0.779439,0.796786,2137.753439
2,1.093076,1.325640,0.836746,0.786684,0.788218,2201.979330
3,1.098718,1.301185,0.834471,0.756420,0.787382,2285.126192
4,1.084071,1.264530,0.848692,0.771502,0.776789,2263.459473
5,1.085942,1.303681,0.843572,0.770289,0.786284,2247.012601
6,1.085017,1.296956,0.841297,0.738333,0.761611,2209.864847
7,1.072291,1.275557,0.840159,0.742148,0.775561,2127.724643
8,1.080743,1.321677,0.841297,0.732682,0.780693,2151.038546
9,1.070996,1.215778,0.845848,0.764572,0.797660,2261.292066
10,1.075155,1.225421,0.855518,0.788670,0.797540,2302.904412
11,1.065630,1.246620,0.848123,0.763934,0.792681,2282.895673
12,1.063713,1.395077,0.828783,0.694584,0.731393,2150.619044
13,1.070155,1.225448,0.849261,0.790793,0.821464,2266.945725
14,1.057247,1.298380,0.841866,0.791680,0.804693,2261.797121
15,1.055404,1.286736,0.848123,0.803052,0.815221,2213.815758
16,1.050723,1.290999,0.837884,0.753672,0.784775,2185.864964
17,1.045598,1.298086,0.851536,0.781150,0.790315,2419.125533
18,1.046070,1.238218,0.844710,0.756111,0.773637,2133.353136
19,1.038886,1.242372,0.840728,0.777350,0.800518,2390.810816
20,1.038885,1.347808,0.825939,0.756688,0.759936,2282.870394
21,1.039024,1.252607,0.839022,0.764768,0.782029,2087.487695
22,1.033858,1.266286,0.834471,0.751749,0.782020,2248.807456
23,1.031399,1.272518,0.839590,0.755275,0.782994,2265.092134
24,1.028448,1.254071,0.846416,0.771919,0.787956,2345.622724
25,1.023313,1.279692,0.831058,0.764602,0.788953,2273.164698
26,1.018462,1.279915,0.841297,0.768461,0.763327,2268.504312
27,1.016343,1.253248,0.842435,0.770223,0.792648,2101.327762
28,1.018331,1.295290,0.824801,0.774009,0.787326,2250.655758
29,1.026942,1.249163,0.844141,0.754482,0.777827,2113.765721
30,1.008534,1.242745,0.852105,0.787113,0.796982,2247.072556
31,1.010136,1.283380,0.832196,0.727375,0.764645,2092.329299
32,1.008951,1.281146,0.840159,0.749776,0.782065,2254.001982
33,1.007704,1.443716,0.815131,0.731167,0.750146,2091.472328
34,1.005233,1.246292,0.834471,0.751957,0.779621,2251.662879
35,0.996761,1.302723,0.841297,0.737464,0.759019,2102.922217
36,0.999215,1.366188,0.831627,0.732157,0.747132,2268.789192
37,0.996253,1.338949,0.836746,0.740592,0.773974,2277.994770
38,1.000613,1.313106,0.825370,0.724759,0.752869,2405.228844
