epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.826246,1.652411,0.734926,0.234890,0.281322,0.281322,425.369060
2,1.743666,1.832274,0.736633,0.042366,0.102204,0.102204,424.247348
3,1.694776,1.949919,0.602958,0.314730,0.252775,0.252775,422.443576
4,1.664936,1.565196,0.745165,0.261685,0.398659,0.398659,423.239490
5,1.637667,1.757610,0.745734,0.213801,0.283372,0.283372,423.483512
6,1.615752,1.719648,0.745165,0.139117,0.204988,0.204988,423.198628
7,1.595250,1.703826,0.651308,0.441095,0.408586,0.408586,422.586410
8,1.573165,1.554098,0.735495,0.454370,0.476646,0.476646,422.847557
9,1.558773,1.652354,0.680887,0.452552,0.439296,0.439296,423.267371
10,1.545164,1.468861,0.764505,0.480810,0.531123,0.531123,422.620730
11,1.528423,1.686134,0.747440,0.205820,0.269370,0.269370,423.356103
12,1.508237,1.952528,0.742890,0.112922,0.151594,0.151594,423.106531
13,1.494671,1.497790,0.756542,0.437601,0.511696,0.511696,423.705427
14,1.481919,1.426429,0.763367,0.413384,0.499064,0.499064,422.728723
15,1.467767,1.425095,0.766212,0.580992,0.568450,0.568450,423.782800
16,1.446483,1.551165,0.759954,0.345901,0.392594,0.392594,423.578272
17,1.430641,1.409857,0.775882,0.470650,0.511103,0.511103,423.520835
18,1.417736,1.368709,0.784414,0.595438,0.628187,0.628187,422.474229
19,1.407127,1.344296,0.793515,0.577849,0.602145,0.602145,423.381808
20,1.391788,1.567382,0.758817,0.326309,0.372865,0.372865,426.773840
21,1.383597,1.332443,0.785552,0.579577,0.614199,0.614199,422.740012
22,1.373002,1.323298,0.791809,0.607497,0.620269,0.620269,423.093608
23,1.362800,1.339337,0.788965,0.546979,0.594444,0.594444,423.384693
24,1.348137,1.301395,0.788396,0.562368,0.634014,0.634014,424.732152
25,1.336675,1.279915,0.788965,0.605295,0.661420,0.661420,424.517922
26,1.329481,1.290585,0.783276,0.584016,0.649899,0.649899,423.493407
27,1.323003,1.360929,0.774175,0.472585,0.540321,0.540321,423.620509
28,1.308196,1.310761,0.782708,0.502422,0.581779,0.581779,422.948194
29,1.302446,1.273010,0.788965,0.569598,0.622396,0.622396,423.086043
30,1.289762,1.271799,0.802617,0.655704,0.668172,0.668172,423.123467
