1,1.484038,1.762354,0.804212,0.699005,0.732183,1558.113274
2,1.468282,1.871749,0.824132,0.677366,0.708405,1623.441910
3,1.459125,1.655645,0.826693,0.740284,0.759278,1621.633451
4,1.425885,1.723066,0.820717,0.689451,0.718672,1646.258277
5,1.442343,1.846512,0.790268,0.683647,0.702732,1640.067712
6,1.421322,2.097725,0.801366,0.544451,0.601160,1649.279638
7,1.413425,1.670938,0.825555,0.725341,0.752700,1659.858384
8,1.399740,1.740436,0.817302,0.737209,0.754741,1656.117692
1,1.642246,1.633036,0.833238,0.728372,0.756147,2048.180621
2,1.618936,1.665797,0.828401,0.674964,0.729505,2199.644257
3,1.607542,1.623677,0.828401,0.700953,0.746943,2198.643058
4,1.597519,1.611269,0.832669,0.708235,0.744345,2198.352212
5,1.586442,1.581165,0.832385,0.724961,0.764142,2204.257736
6,1.566530,1.784885,0.814172,0.589188,0.643031,2195.524891
7,1.568457,1.594436,0.830108,0.726804,0.768182,2202.322358
8,1.549123,1.594825,0.835800,0.756461,0.765977,2193.747003
9,1.547753,1.616436,0.828116,0.698652,0.745445,2203.465876
10,1.540760,1.676720,0.816448,0.669125,0.723545,2216.615484
11,1.532097,1.591193,0.834377,0.739168,0.767222,2274.408771
12,1.518577,1.642579,0.817302,0.716210,0.741511,2228.002590
13,1.511350,1.557328,0.834377,0.738770,0.758226,2224.753359
14,1.501819,1.610786,0.815879,0.733906,0.753850,2221.335900
15,1.497524,1.537661,0.834377,0.735379,0.764149,2047.146746
16,1.491371,1.520082,0.834946,0.719268,0.752146,2226.486993
17,1.483955,1.555093,0.827547,0.696014,0.733542,2255.421988
18,1.475831,1.816303,0.784291,0.674312,0.692667,2225.909184
19,1.459985,1.523766,0.838930,0.727019,0.749216,2186.732366
20,1.468598,1.478819,0.832669,0.726709,0.782261,2184.548251
21,1.455889,1.493203,0.832669,0.718878,0.767759,2202.797644
22,1.444198,1.504649,0.828116,0.694546,0.743770,2209.036484
23,1.444244,1.534619,0.836653,0.748289,0.777237,2558.764700
24,1.430915,1.521021,0.829539,0.707325,0.747453,2236.562819
25,1.425803,1.469673,0.833238,0.735342,0.775983,2311.843652
26,1.426709,1.480368,0.836938,0.744057,0.766045,2816.841842
27,1.414784,1.526757,0.828116,0.686955,0.723668,3381.759540
28,1.411402,1.433912,0.837223,0.762409,0.782613,2443.292971
29,1.409383,1.493231,0.830108,0.737351,0.762065,2303.312485
30,1.397473,1.428207,0.839215,0.748541,0.784379,2080.455859
31,1.390623,1.438606,0.834092,0.754907,0.778205,2081.475262
32,1.384277,1.451333,0.835800,0.743312,0.777356,2075.127107
33,1.372008,1.477606,0.832385,0.755059,0.774520,2109.825646
34,1.371368,1.449188,0.832385,0.736366,0.767502,1961.131713
35,1.364555,1.450295,0.831816,0.730151,0.763088,2039.433997
36,1.363290,1.434306,0.838361,0.742017,0.769646,2079.825928
37,1.361134,1.449592,0.835800,0.746111,0.769291,1952.318824
38,1.355774,1.454764,0.835800,0.746026,0.774457,2074.094474
39,1.345684,1.469303,0.833523,0.740847,0.763390,2094.111556
40,1.339855,1.447698,0.834661,0.715815,0.749868,2074.547920
