epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.714745,1.689070,0.737770,0.000000,0.027429,0.027429,787.898422
2,1.660928,1.627273,0.737770,0.000000,0.268055,0.268055,790.158991
3,1.623929,1.999803,0.576223,0.263919,0.080727,0.080727,780.822797
4,1.597714,1.689944,0.737770,0.330977,0.288096,0.288096,786.045595
5,1.576240,1.577953,0.741183,0.310239,0.389695,0.389695,782.852833
6,1.556599,1.554889,0.745165,0.176089,0.376182,0.376182,780.605893
7,1.536646,1.528169,0.742321,0.188612,0.394119,0.394119,790.837546
8,1.518181,1.606293,0.739477,0.081007,0.226781,0.226781,718.083726
9,1.504973,1.601388,0.725825,0.435072,0.426144,0.426144,647.032722
10,1.486498,1.628400,0.738908,0.056760,0.180304,0.180304,621.257118
11,1.470168,1.766658,0.741752,0.104673,0.184726,0.184726,610.808524
12,1.456179,1.690637,0.745165,0.146329,0.246982,0.246982,626.787686
13,1.442080,1.835757,0.596701,0.377181,0.351093,0.351093,611.857984
14,1.430404,1.556327,0.750284,0.193130,0.335334,0.335334,619.732973
15,1.415548,1.461933,0.769056,0.526108,0.521946,0.521946,619.181246
16,1.400892,1.413128,0.767918,0.400964,0.499420,0.499420,622.679996
17,1.388770,1.392933,0.769056,0.469465,0.558347,0.558347,608.085828
18,1.374585,1.387052,0.769625,0.448158,0.554481,0.554481,613.700875
19,1.362407,1.346296,0.788965,0.543771,0.607380,0.607380,597.976225
20,1.348456,1.485869,0.751991,0.198022,0.350521,0.350521,610.010394
21,1.339743,1.472450,0.758817,0.318553,0.410384,0.410384,593.830568
22,1.327661,1.338353,0.784983,0.543138,0.590423,0.590423,609.248924
23,1.317940,1.413983,0.763367,0.383759,0.474164,0.474164,565.316835
24,1.302310,1.317455,0.778157,0.515935,0.609092,0.609092,549.721983
25,1.294422,1.347602,0.770762,0.390082,0.511183,0.511183,562.523066
26,1.286979,1.274851,0.800910,0.623508,0.644868,0.644868,573.608355
27,1.274991,1.272159,0.784983,0.533845,0.622198,0.622198,563.065474
28,1.266268,1.281108,0.788965,0.569054,0.629139,0.629139,549.092839
29,1.255187,1.251162,0.792947,0.591542,0.633291,0.633291,545.393759
30,1.247294,1.271498,0.795791,0.632139,0.645247,0.645247,539.513696
31,1.240041,1.227509,0.798066,0.605653,0.660963,0.660963,548.605504
32,1.230560,1.891573,0.522753,0.368629,0.367001,0.367001,556.247674
